lsoa_code,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01013977,171.33333333333334,97.36666666666667,97.45
E01013978,162.88333333333333,100.0,100.0
E01013979,185.7,99.88,100.0
E01013980,172.02,99.6,100.0
E01013981,174.35999999999999,99.84,99.84
E01013982,174.12,99.76,100.0
E01013983,143.92000000000002,99.84,99.84
E01013984,147.22,99.84,100.0
E01013985,148.65,99.88333333333333,100.0
E01013986,70.06,31.74,100.0
E01013987,53.220000000000006,0.0,99.62
E01013988,60.38333333333333,7.666666666666667,99.3
E01013989,51.8,0.0,100.0
E01013990,74.97142857142856,36.41428571428572,92.5
E01013991,122.2,51.339999999999996,91.9
E01013992,56.02,75.86,100.0
E01013993,67.84,71.17999999999999,100.0
E01013994,67.34,68.9,100.0
E01013995,62.01666666666667,91.05,100.0
E01013996,72.03999999999999,91.38,100.0
E01013997,69.62857142857143,97.94285714285715,99.54285714285713
E01013998,64.46000000000001,19.380000000000003,88.82000000000001
E01013999,96.61666666666667,56.15,89.23333333333333
E01014000,110.91666666666667,57.61666666666667,83.78333333333333
E01014001,95.76,52.0,89.78
E01014002,58.38333333333333,14.0,97.78333333333335
E01014003,75.38,38.44,86.92
E01014004,122.12,86.32000000000001,88.62
E01014005,71.68571428571428,32.98571428571429,98.38571428571429
E01014006,105.16,61.14,96.52000000000001
E01014008,85.85000000000001,61.96666666666667,86.75
E01014009,57.050000000000004,26.2,67.63333333333334
E01014010,66.9,19.96,97.02000000000001
E01014011,62.94,1.28,98.67999999999999
E01014012,99.63333333333333,58.25,91.60000000000001
E01014013,75.26666666666667,36.55,99.68333333333334
E01014014,98.25,42.2375,86.125
E01014015,123.75,66.66666666666667,90.96666666666665
E01014016,85.35000000000001,29.166666666666668,94.10000000000001
E01014017,96.14999999999999,39.75,82.06666666666666
E01014018,50.08,16.6,73.76
E01014019,45.78333333333333,2.3000000000000003,79.01666666666667
E01014020,41.9125,14.3625,26.275
E01014021,49.7,12.62,62.519999999999996
E01014022,68.32857142857144,11.285714285714286,88.45714285714287
E01014023,161.68,82.24000000000001,97.92
E01014024,130.8,73.14,83.1
E01014025,79.17999999999999,41.260000000000005,91.64
E01014026,96.6,34.8,68.35714285714286
E01014027,90.6,48.620000000000005,82.36
E01014028,69.12,29.580000000000002,77.96000000000001
E01014029,50.36,4.04,81.78
E01014030,75.8,29.45,94.25
E01014031,65.14999999999999,31.049999999999997,73.75
E01014032,121.01999999999998,63.36,80.94000000000001
E01014033,55.78333333333333,12.116666666666667,88.13333333333333
E01014034,57.54,0.0,99.86
E01014035,56.957142857142856,57.642857142857146,78.67142857142858
E01014036,62.86666666666667,32.46666666666667,81.2
E01014037,50.666666666666664,27.38333333333333,99.7
E01014038,59.260000000000005,61.239999999999995,99.92
E01014039,100.51666666666667,100.0,100.0
E01014040,47.04,60.5,86.08
E01014041,49.98333333333333,17.01666666666667,99.89999999999999
E01014042,51.14,41.12,98.92
E01014043,49.35,23.275,99.575
E01014044,57.82000000000001,14.52,97.3
E01014045,58.875,66.975,89.2
E01014046,48.779999999999994,11.919999999999998,91.47999999999999
E01014047,41.1,51.220000000000006,80.4
E01014048,45.839999999999996,43.760000000000005,70.17999999999999
E01014049,100.17999999999999,39.36,90.82000000000001
E01014050,116.4,49.660000000000004,67.82000000000001
E01014051,71.64999999999999,29.766666666666666,92.76666666666667
E01014052,56.699999999999996,18.662499999999998,71.5125
E01014053,69.14285714285714,28.657142857142855,69.72857142857143
E01014054,114.22,53.48,86.86
E01014055,83.55,73.05,91.2
E01014056,64.16,40.78,66.16
E01014057,79.08,22.78,85.06
E01014058,65.96000000000001,20.22,64.52000000000001
E01014059,119.2,52.480000000000004,74.36
E01014060,85.64,26.26,78.4
E01014061,79.72,50.36,97.62
E01014062,56.10833333333333,30.183333333333334,98.93333333333334
E01014063,53.95,40.94,100.0
E01014064,56.63333333333333,35.25,100.0
E01014065,49.42,65.94,96.97999999999999
E01014066,53.725,37.8,99.675
E01014067,45.92,6.619999999999999,100.0
E01014068,65.76,92.97999999999999,100.0
E01014069,63.11666666666667,25.483333333333334,99.60000000000001
E01014070,65.88571428571429,18.185714285714287,99.65714285714286
E01014071,59.779999999999994,77.92,99.62
E01014072,52.55714285714286,42.24285714285714,99.89999999999999
E01014073,60.52,18.54,100.0
E01014074,65.60000000000001,68.13333333333334,99.88333333333333
E01014075,76.88,96.1,100.0
E01014076,70.81666666666666,86.10000000000001,99.18333333333334
E01014077,64.63333333333334,99.2,100.0
E01014078,74.4,99.24,100.0
E01014079,85.175,32.975,89.775
E01014080,49.2,11.975000000000001,88.275
E01014081,92.22,80.44,96.84
E01014082,61.379999999999995,43.480000000000004,97.12
E01014083,62.160000000000004,75.9,96.97999999999999
E01014084,86.68333333333334,49.15,99.21666666666665
E01014085,66.42,98.2,100.0
E01014086,75.98333333333333,57.5,99.71666666666665
E01014087,68.51666666666667,12.416666666666666,100.0
E01014088,57.77142857142858,10.942857142857141,99.85714285714286
E01014089,59.120000000000005,33.94,99.72
E01014090,53.1,3.88,98.84
E01014091,52.94,1.8399999999999999,100.0
E01014092,60.800000000000004,18.05,99.89999999999999
E01014093,58.42,3.1,100.0
E01014094,55.14,0.0,99.67999999999999
E01014095,55.620000000000005,6.4799999999999995,100.0
E01014096,67.08,29.660000000000004,89.74000000000001
E01014097,100.10000000000001,77.16666666666667,90.08333333333333
E01014098,126.32000000000001,41.6,91.02000000000001
E01014099,91.65555555555555,37.68888888888889,78.4
E01014100,146.64000000000001,82.56,90.26
E01014101,139.70000000000002,88.75,93.01666666666667
E01014102,128.94,75.36,99.9
E01014103,113.25,65.5,99.775
E01014104,119.08,93.6,99.74
E01014105,121.89000000000001,97.16,100.0
E01014106,137.35999999999999,95.16,100.0
E01014107,131.9,95.1,100.0
E01014108,121.44000000000001,99.1,100.0
E01014109,121.125,92.85,99.575
E01014110,140.375,100.0,100.0
E01014111,50.660000000000004,4.84,93.0
E01014112,109.04,79.34,94.3
E01014113,96.58,89.88,96.24
E01014114,120.74000000000001,88.32000000000001,99.88
E01014115,122.17999999999999,89.32000000000001,99.4
E01014116,111.12857142857142,78.5,97.0
E01014117,131.1,84.0,100.0
E01014118,141.675,93.85,99.675
E01014119,126.8,88.14,100.0
E01014120,124.15000000000002,91.60000000000001,99.88333333333333
E01014121,126.7,96.44,100.0
E01014122,122.38333333333333,95.68333333333334,99.88333333333333
E01014123,132.07999999999998,84.97999999999999,99.84
E01014124,106.41666666666667,83.78333333333333,99.83333333333333
E01014125,135.8,97.5,100.0
E01014126,129.16000000000003,91.28,100.0
E01014127,131.18,88.8,100.0
E01014128,102.544444445,71.89999999999999,96.38333333333333
E01014129,128.75,99.375,100.0
E01014130,129.66000000000003,86.75999999999999,100.0
E01014131,112.55714285714285,21.557142857142853,81.98571428571428
E01014132,42.275,6.925,82.3
E01014133,117.07333334,86.44,98.97999999999999
E01014134,110.00999999999999,83.76,100.0
E01014135,80.825,10.850000000000001,85.075
E01014136,65.88333333333334,7.099999999999999,88.35000000000001
E01014137,129.3,76.92,96.06
E01014138,130.45999999999998,96.44,99.9
E01014139,132.7,98.9,100.0
E01014140,111.2,99.84,100.0
E01014142,130.15,95.9,100.0
E01014143,118.85999999999999,96.46000000000001,100.0
E01014144,131.18,92.82000000000001,100.0
E01014145,85.72,83.78,93.22
E01014148,90.03999999999999,15.919999999999998,97.6
E01014149,66.66666666666667,8.133333333333333,98.76666666666667
E01014150,104.32000000000001,87.17999999999999,98.64
E01014151,115.32000000000001,91.62,99.82000000000001
E01014152,112.2,93.91999999999999,99.78
E01014153,115.26666666666667,81.76666666666667,99.75
E01014154,130.74,91.42,98.76
E01014155,111.80666665999999,84.17999999999999,100.0
E01014157,123.94999999999999,84.45,94.4
E01014158,132.24,85.6,99.76
E01014159,128.48000000000002,96.28,99.44
E01014160,141.025,93.675,99.8
E01014161,113.575,94.875,100.0
E01014162,101.64999999999999,76.38333333333334,93.96666666666665
E01014163,166.783333325,98.375,98.625
E01014164,132.95999999999998,96.32000000000001,99.84
E01014165,123.08,93.7,98.9
E01014166,131.82,91.62,100.0
E01014167,126.39000000000001,90.4,95.88
E01014168,135.6,88.825,100.0
E01014169,117.69000000000001,97.12,100.0
E01014170,117.41999999999999,86.24,100.0
E01014171,112.32000000000001,93.47999999999999,99.38
E01014172,119.6,98.625,100.0
E01014173,97.53999999999999,81.6,99.92
E01014174,129.525,85.1,99.075
E01014175,117.45,88.225,99.7
E01014176,110.67999999999999,89.97999999999999,98.46000000000001
E01014177,124.49333334,97.24,99.96000000000001
E01014178,100.97999999999999,77.1,99.92
E01014179,120.44999999999999,93.875,99.2
E01014180,112.04,96.64,100.0
E01014181,127.7125,47.0,100.0
E01014182,146.5,87.625,99.825
E01014183,135.67000000000002,92.56,98.16
E01014184,122.27083332500001,59.875,97.675
E01014185,124.01666666666667,91.76666666666667,100.0
E01014186,123.42,81.22,100.0
E01014187,114.7,74.92,100.0
E01014188,125.0,92.575,97.975
E01014189,130.02,97.66,100.0
E01014190,139.14000000000001,89.67999999999999,100.0
E01014191,131.5,93.13333333333333,95.83333333333333
E01014192,107.2,86.15,98.725
E01014193,140.48,99.2,100.0
E01014194,146.84,97.76,100.0
E01014195,131.275,96.375,100.0
E01014196,118.9,91.28,99.86
E01014197,157.1625,97.325,99.9
E01014198,134.3,89.275,100.0
E01014199,135.175,83.925,96.475
E01014200,125.3,84.875,100.0
E01014201,139.05,99.8,100.0
E01014202,89.79285714285716,44.885714285714286,91.22857142857143
E01014203,119.1,67.42,99.64
E01014204,83.89999999999999,30.016666666666666,77.2
E01014205,115.67999999999999,99.4,100.0
E01014206,128.45,95.7,100.0
E01014207,113.85000000000001,82.525,99.725
E01014208,134.5,91.675,99.225
E01014209,139.32,99.52000000000001,100.0
E01014210,142.94,97.67999999999999,100.0
E01014211,131.45999999999998,98.26,99.7
E01014212,106.52000000000001,95.03999999999999,99.82000000000001
E01014213,139.75,93.45,96.175
E01014214,95.92,70.5,93.1
E01014215,133.72,96.86,100.0
E01014216,107.92,84.84,98.88
E01014217,135.68,98.64,99.86
E01014218,160.1,98.62,100.0
E01014219,118.35999999999999,96.3,100.0
E01014220,211.7,100.0,100.0
E01014221,161.68,100.0,100.0
E01014222,181.56,100.0,100.0
E01014223,178.0666666666667,100.0,100.0
E01014224,196.14000000000001,100.0,100.0
E01014225,126.39999999999999,91.91666666666667,100.0
E01014226,162.38333333333333,99.85000000000001,100.0
E01014228,170.14000000000001,99.82000000000001,100.0
E01014229,151.9857142857143,99.87142857142858,99.87142857142858
E01014230,138.13333333333333,94.21666666666665,100.0
E01014233,118.6,94.47999999999999,99.86
E01014234,132.125,90.625,97.375
E01014235,128.4,90.98333333333333,99.73333333333333
E01014237,141.4,96.61666666666667,100.0
E01014238,132.35999999999999,97.78,100.0
E01014239,159.6,98.12,98.76
E01014240,144.56,91.53999999999999,98.72
E01014241,178.64000000000001,99.26,99.72
E01014242,145.24,98.32000000000001,100.0
E01014243,125.58000000000001,97.76,100.0
E01014244,130.1,98.88,99.58
E01014245,127.08,97.97999999999999,100.0
E01014246,124.71666666666665,96.23333333333333,100.0
E01014247,131.5,95.5,98.18333333333334
E01014248,130.11999999999998,99.72,100.0
E01014249,139.65,94.83333333333333,97.51666666666667
E01014250,132.74,91.32000000000001,99.32000000000001
E01014252,104.43333333333334,61.31666666666666,95.78333333333335
E01014253,132.8,85.3,99.58
E01014254,132.78,96.78,99.92
E01014255,131.38,90.06,98.76
E01014256,134.46666666666667,93.66666666666667,99.35000000000001
E01014257,137.28,95.92,99.47999999999999
E01014258,229.47500000000002,100.0,100.0
E01014259,148.48,98.6,100.0
E01014260,149.84,99.38,100.0
E01014261,138.28,98.3,100.0
E01014262,148.725,99.35,100.0
E01014263,168.62,100.0,100.0
E01014264,192.6,96.94285714285715,99.77142857142857
E01014265,107.2,97.52000000000001,100.0
E01014266,141.225,98.95,99.875
E01014267,117.0,88.075,99.1125
E01014268,115.875,91.0125,100.0
E01014269,171.2,100.0,100.0
E01014270,168.65,99.18333333333334,100.0
E01014271,198.14000000000001,98.4,98.53999999999999
E01014272,115.96,93.84,99.92
E01014273,136.76,97.03999999999999,98.94
E01014274,137.76666666666668,90.58333333333333,99.85000000000001
E01014275,129.08333333333334,93.10000000000001,99.45
E01014276,123.73333333333333,94.43333333333334,96.93333333333334
E01014277,123.5,91.17999999999999,100.0
E01014278,142.92000000000002,98.08,100.0
E01014279,155.83333333333334,82.33333333333333,99.73333333333333
E01014280,131.88,97.92,99.24
E01014281,128.95999999999998,85.96000000000001,88.88
E01014282,114.96,55.98,85.52000000000001
E01014283,111.71428571428571,79.12857142857142,98.72857142857143
E01014284,147.325,97.95,99.225
E01014285,90.11428571428571,70.07142857142857,95.31428571428572
E01014286,110.025,92.175,95.65
E01014287,100.99,76.08,91.7
E01014288,108.88333333333333,81.60000000000001,99.86666666666667
E01014289,116.2,93.32000000000001,100.0
E01014290,112.1,86.86,99.9
E01014291,113.85000000000001,77.60000000000001,90.95
E01014292,116.38,95.86,99.86
E01014293,116.5,88.6,94.78
E01014294,103.02000000000001,67.84,92.47999999999999
E01014295,125.45,97.21666666666665,100.0
E01014296,140.66,95.74,99.9
E01014297,125.975,95.4,99.225
E01014298,124.35999999999999,97.44,100.0
E01014299,122.5,93.46000000000001,100.0
E01014300,131.06,94.96000000000001,100.0
E01014301,149.88333333333333,92.53333333333335,100.0
E01014302,97.39999999999999,80.10000000000001,97.05
E01014303,105.9,73.16,100.0
E01014304,87.52,59.3,99.88
E01014305,98.475,94.55,99.85
E01014306,116.25999999999999,82.78,97.22
E01014307,115.65,96.175,98.825
E01014308,95.91666666666667,83.31666666666666,99.88333333333333
E01014309,107.4,90.1,99.66
E01014310,118.01666666666667,96.53333333333335,99.75
E01014311,117.08,92.06,99.86
E01014312,114.78,98.96000000000001,99.84
E01014313,121.60000000000001,97.98333333333333,100.0
E01014314,120.275,75.075,85.875
E01014315,36.62,0.0,80.0
E01014316,43.26,0.0,99.7
E01014317,38.38,0.0,95.74
E01014318,37.839999999999996,0.0,99.34
E01014319,35.38,2.9799999999999995,87.24
E01014320,50.45,12.85,100.0
E01014321,49.22,0.0,99.88
E01014322,66.82000000000001,19.28,99.86
E01014323,155.22,97.53999999999999,100.0
E01014324,152.98333333333335,99.46666666666665,99.73333333333333
E01014325,177.825,100.0,100.0
E01014326,181.28000000000003,99.36,100.0
E01014327,152.38333333333333,99.3,100.0
E01014328,121.16,94.97999999999999,99.78
E01014329,141.26666666666668,98.0,100.0
E01014330,115.66666666666667,95.06666666666666,99.38333333333333
E01014331,152.68,99.7,100.0
E01014332,118.85000000000001,95.61666666666667,100.0
E01014333,130.78,98.1,100.0
E01014334,121.86666666666666,99.46666666666665,100.0
E01014335,119.44285714285715,89.44285714285715,98.39999999999999
E01014336,148.03333333333333,98.10000000000001,99.86666666666667
E01014337,130.48333333333332,90.35000000000001,92.76666666666667
E01014338,122.8,97.72,100.0
E01014339,136.51666666666668,97.5,99.14999999999999
E01014340,116.64000000000001,88.24,99.72
E01014341,119.25,93.56666666666666,99.88333333333333
E01014342,159.24,98.36,100.0
E01014343,118.90000000000002,89.51666666666667,97.75
E01014344,145.52,94.2,99.46000000000001
E01014345,122.31666666666666,89.18333333333334,96.18333333333334
E01014346,139.78333333333333,96.78333333333335,99.05
E01014347,144.98,100.0,100.0
E01014348,161.56,99.0,100.0
E01014349,129.58,97.46000000000001,100.0
E01014350,132.94,98.26,99.84
E01014351,115.9,96.725,100.0
E01014352,134.975,93.275,99.725
E01014353,186.04000000000002,99.74,99.9
E01014354,120.03333333333335,94.60000000000001,99.28333333333335
E01014355,127.9,94.03999999999999,99.44
E01014356,102.55,90.68333333333334,98.98333333333333
E01014357,151.98,99.86,100.0
E01014358,163.56,99.34,99.46000000000001
E01014359,162.31666666666666,100.0,100.0
E01014360,193.82380952857145,100.0,100.0
E01014361,142.42000000000002,97.24,99.3
E01014362,145.4,99.775,100.0
E01014363,102.06,100.0,100.0
E01014364,107.55999999999999,63.06,99.74
E01014365,125.92,100.0,100.0
E01014366,51.1,11.283333333333333,97.03333333333335
E01014367,34.61666666666667,1.4166666666666667,74.76666666666667
E01014368,45.260000000000005,0.2,98.46000000000001
E01014369,153.16,100.0,100.0
E01014370,57.15,36.9625,72.425
E01014371,68.14999999999999,35.725,93.6875
E01014372,69.76666666666667,46.32222222222222,83.1888888888889
E01014373,52.0,0.0,99.56
E01014374,45.58,2.7199999999999998,93.24
E01014375,55.44,19.94,64.96000000000001
E01014376,50.279999999999994,3.88,88.66
E01014377,67.33333333333333,18.383333333333333,95.78333333333335
E01014380,77.18,19.9,79.17999999999999
E01014381,59.52,14.88,96.56
E01014382,126.25,89.0125,93.1125
E01014383,140.1,92.375,93.65
E01014384,116.39999999999999,94.2,97.525
E01014385,141.8,82.6,83.82000000000001
E01014386,107.825,97.925,99.35
E01014387,142.158333325,85.35,99.8
E01014388,82.44,53.0,99.7
E01014389,139.47,70.78,99.53999999999999
E01014390,100.84,79.02000000000001,100.0
E01014391,91.08,72.16,88.32000000000001
E01014392,148.3,88.3,90.825
E01014393,112.725,96.2,99.65
E01014394,102.02000000000001,91.53999999999999,96.47999999999999
E01014395,133.975,92.65,97.575
E01014396,102.3,70.2,90.9
E01014397,137.7,84.45,89.75
E01014398,154.64000000000001,95.88,96.44000000000001
E01014399,142.195,89.92,97.38
E01014400,130.67222221666665,77.5,91.81666666666666
E01014401,148.66,95.28,100.0
E01014403,115.76666666666667,83.85000000000001,100.0
E01014404,124.85000000000001,88.2,99.39999999999999
E01014405,84.25714285714285,68.48571428571428,96.27142857142857
E01014407,67.0,47.7,78.24
E01014409,48.333333333333336,8.549999999999999,96.66666666666667
E01014410,58.56666666666666,8.450000000000001,98.55
E01014411,38.857142857142854,1.9285714285714286,92.17142857142858
E01014412,60.333333333333336,9.916666666666666,99.28333333333335
E01014413,76.49,22.419999999999998,99.1
E01014414,61.74285714285714,11.9,100.0
E01014415,119.13333333333333,89.56666666666666,99.88333333333333
E01014416,108.54,81.26,99.16
E01014417,107.86666666666667,83.60000000000001,98.85000000000001
E01014418,148.14999999999998,95.125,96.325
E01014419,120.27499999999999,95.2,97.65
E01014420,70.46000000000001,47.34,99.5
E01014421,74.175,23.575,91.225
E01014422,108.208333325,72.15,99.425
E01014423,65.375,40.050000000000004,72.425
E01014424,64.83,18.619999999999997,87.53999999999999
E01014425,81.60000000000001,62.38333333333333,88.16666666666667
E01014426,79.96000000000001,67.78,89.56
E01014427,100.45,78.075,99.7
E01014428,111.3,80.35,96.9
E01014429,113.7,90.9,100.0
E01014430,85.76666666666667,87.93333333333334,98.8
E01014431,138.5,98.5,99.8
E01014432,115.35,88.625,99.675
E01014433,92.275,92.95,99.825
E01014434,140.1,97.94285714285715,99.88571428571429
E01014435,166.5,98.375,100.0
E01014436,129.56,88.82000000000001,99.86
E01014437,138.4,93.2,98.67999999999999
E01014438,156.425,98.45,100.0
E01014439,60.96666666666667,11.516666666666666,98.41666666666667
E01014440,77.58,32.1,94.84
E01014441,67.12666666,23.44,96.42
E01014442,85.93333333333334,44.199999999999996,100.0
E01014443,111.25999999999999,69.8,99.5
E01014444,88.96000000000001,42.440000000000005,97.78
E01014445,114.78,80.64,100.0
E01014446,114.25,91.0,95.25
E01014447,163.458333325,93.75,93.75
E01014448,67.3,35.04,87.96000000000001
E01014449,63.074999999999996,32.825,78.675
E01014450,54.075,6.45,100.0
E01014451,65.7375,20.15,94.75
E01014452,145.28,90.16,90.53999999999999
E01014453,165.15,98.725,99.1
E01014454,159.925,97.525,97.525
E01014455,142.1,89.36,100.0
E01014456,142.88,96.66,99.86
E01014457,138.82,98.44,99.84
E01014458,145.125,95.025,100.0
E01014459,70.14,31.660000000000004,94.97999999999999
E01014460,60.17999999999999,20.0,83.8
E01014461,152.75,93.55,94.35
E01014462,130.85999999999999,83.94,100.0
E01014463,114.73999999999998,74.26,94.53999999999999
E01014464,114.46,83.3,100.0
E01014465,80.34,52.6,95.28
E01014466,58.120000000000005,25.060000000000002,99.22
E01014467,53.56666666666666,0.45,99.81666666666666
E01014468,53.13333333333333,23.099999999999998,91.14999999999999
E01014469,97.35,82.175,95.075
E01014470,88.95,89.775,98.275
E01014471,90.28,68.24,97.32000000000001
E01014472,89.76249999999999,46.275,97.80000000000001
E01014473,160.06,97.34,100.0
E01014474,128.45,92.3,100.0
E01014476,153.05,93.9,99.85
E01014477,81.66,72.02000000000001,99.86
E01014478,101.65,91.9,100.0
E01014479,89.78,69.7,99.03999999999999
E01014480,86.18,67.34,100.0
E01014481,98.525,83.8,97.95
E01014482,90.9,48.525,98.75
E01014483,83.64000000000001,56.9,99.84
E01014484,145.54000000000002,94.16,99.76
E01014485,136.71666666666667,92.28333333333335,99.68333333333334
E01014486,135.42857142857142,96.72857142857143,96.98571428571428
E01014487,176.98,99.42,99.56
E01014488,160.35999999999999,96.62,99.02000000000001
E01014489,135.45,93.8625,97.4625
E01014491,163.95999999999998,95.6,99.56
E01014492,113.25,73.4,94.08333333333333
E01014493,131.64000000000001,93.46000000000001,100.0
E01014494,158.45999999999998,97.96000000000001,99.44
E01014495,142.44,87.16,94.97999999999999
E01014496,137.22,90.9,90.9
E01014497,162.56,97.72,99.3
E01014498,136.22,90.66,92.62
E01014499,137.76,94.34,96.17999999999999
E01014500,138.33999999999997,93.3,96.2
E01014501,170.78333333333333,94.93333333333334,96.63333333333333
E01014502,175.75,97.64999999999999,99.45
E01014504,149.32,99.44,99.7
E01014505,150.45000000000002,99.56666666666666,100.0
E01014506,185.92000000000002,97.22,98.12
E01014507,154.84,95.7,100.0
E01014508,155.58749999999998,98.075,100.0
E01014509,144.87222221666667,94.26666666666667,97.68333333333334
E01014510,148.7,99.3,99.4
E01014511,182.275,99.525,100.0
E01014512,168.04000000000002,88.1,100.0
E01014513,177.06,98.8,99.6
E01014514,159.51666666666668,93.63333333333333,99.88333333333333
E01014515,173.38,99.14,99.86
E01014516,166.12,92.17999999999999,99.84
E01014517,179.0,99.125,99.8
E01014518,170.74,92.67999999999999,98.67999999999999
E01014519,185.575,99.65,99.825
E01014520,177.3,98.32000000000001,99.88
E01014521,185.825,95.575,100.0
E01014522,173.48,97.22,99.86
E01014523,156.6,95.82000000000001,100.0
E01014524,195.85999999999999,98.02000000000001,99.08
E01014525,168.62,98.9,100.0
E01014526,179.02,97.46000000000001,98.88
E01014527,148.3,92.0,96.53999999999999
E01014528,145.85999999999999,95.62,95.62
E01014529,164.4,98.9,98.9
E01014530,188.98,99.5,99.88
E01014531,166.525,98.51666666666667,99.35000000000001
E01014532,170.94,99.36,100.0
E01014533,168.95999999999998,99.6,100.0
E01014534,163.5,99.86,100.0
E01014535,195.85999999999999,96.53999999999999,99.58
E01014536,147.98,97.06,98.97999999999999
E01014537,159.18,93.14,99.88
E01014538,160.92000000000002,92.9,95.24
E01014539,163.95000000000002,98.38333333333333,100.0
E01014544,167.18,92.53999999999999,97.14
E01014545,165.35,94.31666666666666,99.68333333333334
E01014546,126.0,86.97999999999999,97.8
E01014547,119.61666666666666,86.11666666666667,99.06666666666666
E01014548,134.11666666666667,90.46666666666665,98.81666666666666
E01014549,126.125,89.9,92.275
E01014550,145.11666666666667,87.13333333333333,93.35000000000001
E01014551,147.76666666666668,97.60000000000001,99.18333333333334
E01014552,172.03333333333333,99.35000000000001,99.45
E01014553,167.73333333333332,99.35000000000001,99.66666666666667
E01014554,144.45000000000002,94.3,98.46666666666665
E01014555,120.04,91.85999999999999,95.97999999999999
E01014556,154.17142857142858,90.87142857142858,100.0
E01014557,193.14000000000001,94.26,100.0
E01014558,147.04999999999998,97.13333333333333,99.5
E01014559,161.4,94.81666666666666,99.86666666666667
E01014560,152.61666666666667,96.83333333333333,100.0
E01014561,164.11666666666667,96.60000000000001,96.60000000000001
E01014562,182.3,99.34,100.0
E01014563,150.4,99.1,99.22
E01014564,160.48,98.72,98.84
E01014565,141.13333333333333,99.03333333333335,99.03333333333335
E01014566,124.08333333333333,92.45,93.61666666666667
E01014567,153.76666666666665,98.11666666666667,99.46666666666665
E01014568,135.61666666666667,99.48333333333333,99.81666666666666
E01014569,136.78,99.4,100.0
E01014570,138.74,99.67999999999999,99.86
E01014571,136.9,93.44,97.86
E01014572,121.38000000000002,91.96000000000001,96.84
E01014573,132.13333333333333,91.76666666666667,99.21666666666665
E01014574,125.17142857142858,95.82857142857142,98.60000000000001
E01014575,147.34,99.3,99.86
E01014576,137.1,96.13333333333333,98.93333333333334
E01014577,149.45999999999998,89.53999999999999,99.86
E01014578,186.06,98.32000000000001,99.82000000000001
E01014579,156.925,92.975,96.6
E01014580,142.57999999999998,99.64,99.64
E01014581,166.92000000000002,98.58,99.86
E01014582,217.375,95.575,100.0
E01014583,208.1625,99.65,100.0
E01014584,202.4,99.8,99.8
E01014585,177.3,99.47999999999999,100.0
E01014586,153.06666666666666,93.39999999999999,98.73333333333333
E01014587,149.98,93.58,96.1
E01014588,150.79166666666666,87.7,91.89999999999999
E01014589,112.24000000000001,88.2,99.86
E01014590,153.11333334,95.78,97.7
E01014591,133.83333333333334,87.43333333333334,97.18333333333334
E01014592,150.54000000000002,89.47999999999999,98.14
E01014593,177.35,99.8,100.0
E01014594,159.06,98.66,99.36
E01014595,171.9,96.82000000000001,100.0
E01014596,178.95999999999998,99.84,100.0
E01014597,186.54000000000002,97.78,100.0
E01014598,176.48,99.52000000000001,99.52000000000001
E01014599,176.875,97.6,97.6
E01014600,168.55,99.65,100.0
E01014601,130.88,93.4,99.86
E01014602,142.85,93.66666666666667,97.7
E01014603,129.7375,86.275,99.8375
E01014605,120.76666666666667,88.96666666666665,97.83333333333333
E01014607,182.625,97.55,97.9
E01014608,185.44,95.47999999999999,95.47999999999999
E01014609,172.3,100.0,100.0
E01014610,137.66,91.88,91.88
E01014611,184.7,98.1,98.1
E01014612,168.4,97.52000000000001,97.52000000000001
E01014613,162.26,99.58,99.58
E01014614,215.64999999999998,99.625,99.625
E01014615,166.07999999999998,98.44,99.67999999999999
E01014616,173.62,88.66,95.88
E01014617,175.625,100.0,100.0
E01014618,160.4,94.67999999999999,100.0
E01014619,168.34,98.02000000000001,100.0
E01014620,170.68,97.9,100.0
E01014621,195.28000000000003,96.72,100.0
E01014622,130.62,93.64,99.34
E01014623,127.7,89.06,98.1
E01014624,145.72,90.28,97.88
E01014626,99.65,78.6125,98.775
E01014627,118.17999999999999,76.7,86.02000000000001
E01014629,138.15,95.55,100.0
E01014630,114.34285714285714,82.85714285714286,94.88571428571429
E01014631,123.9,73.325,100.0
E01014632,121.86666666599999,89.36,99.86
E01014633,143.94,96.02000000000001,100.0
E01014634,149.34,96.22,98.16
E01014635,150.02,89.46000000000001,98.22
E01014636,147.32,99.38,100.0
E01014637,165.175,99.825,100.0
E01014638,129.3,82.16666666666667,98.43333333333334
E01014639,139.18,90.62,98.94
E01014640,164.6,96.38,99.84
E01014641,131.95999999999998,93.5,97.53999999999999
E01014642,135.06,91.76,94.14
E01014643,141.04000000000002,89.8,100.0
E01014644,136.2,97.62,100.0
E01014645,179.45999999999998,94.44,99.42
E01014646,178.34,92.14,99.6
E01014647,198.44,99.84,99.84
E01014648,162.06,96.24,99.32000000000001
E01014649,167.74,100.0,100.0
E01014650,197.74,100.0,100.0
E01014651,169.22,96.36,100.0
E01014653,115.31666666666666,96.26666666666667,98.33333333333333
E01014654,117.0,88.41666666666667,95.88333333333333
E01014655,108.4625,98.2875,98.8375
E01014658,113.90833333333332,93.06666666666666,97.28333333333335
E01014659,115.96666666666665,84.06666666666666,99.86666666666667
E01014660,121.16666666,90.36,99.78
E01014661,146.07999999999998,97.8,98.76
E01014662,161.76,98.24,98.4
E01014663,140.52,99.38,99.67999999999999
