lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,_merge,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01001178,Croydon 015D,E02000208,Croydon 015,E09000008,Croydon,0.967,,,both,58.173,0.419,0.21899999999999997,32.458,1.296,0.503,47.333,32.465,1408,120.5,94.2,95.2
E01001180,Croydon 016E,E02000209,Croydon 016,E09000008,Croydon,0.952,,,both,27.841,0.169,0.088,14.589,-0.251,0.788,34.982,50.916,1840,122.58,92.08,92.42
E01001190,Croydon 045C,E02006788,Croydon 045,E09000008,Croydon,0.957,,,both,27.441,0.17499999999999996,0.113,13.533,0.23600000000000002,0.23899999999999996,35.996,37.229,1596,134.51999999999998,97.4,100.0
E01001041,Croydon 031C,E02000224,Croydon 031,E09000008,Croydon,0.96,,,both,21.138,0.114,0.088,8.979,0.076,0.364,29.651000000000003,38.265,1642,130.25,91.48333333333333,99.36666666666667
E01001053,Croydon 032A,E02000225,Croydon 032,E09000008,Croydon,0.963,,,both,32.404,0.211,0.138,40.609,0.3,0.446,31.653,22.877,1581,166.525,97.575,99.7
E01001085,Croydon 004A,E02000197,Croydon 004,E09000008,Croydon,0.953,,,both,18.622,0.119,0.061,10.46,-0.8379999999999999,0.487,29.51,41.293,1748,106.8,93.44,99.84
E01001128,Croydon 025B,E02000218,Croydon 025,E09000008,Croydon,0.961,,,both,34.857,0.257,0.151,34.464,0.14,0.558,36.353,16.104,1641,135.66,89.56,100.0
E01001143,Croydon 008B,E02000201,Croydon 008,E09000008,Croydon,0.946,,,both,30.177,0.17,0.115,21.062,0.168,0.354,44.562,34.438,2082,110.7,90.41666666666667,100.0
E01001188,Croydon 014D,E02000207,Croydon 014,E09000008,Croydon,0.958,,,both,28.153,0.178,0.114,17.762,-0.008,0.853,33.772,31.230000000000004,1965,104.8,97.75,99.28333333333335
E01032569,Croydon 045E,E02006788,Croydon 045,E09000008,Croydon,0.937,,,both,45.186,0.281,0.185,37.965999999999994,0.525,0.641,53.28199999999999,19.952,1777,131.12,98.67999999999999,100.0
E01001013,Croydon 020B,E02000213,Croydon 020,E09000008,Croydon,0.942,,,both,46.101,0.28,0.172,31.737000000000002,0.869,1.317,45.213,25.463,2106,117.325,88.5,95.08333333333333
E01001030,Croydon 038C,E02000231,Croydon 038,E09000008,Croydon,0.964,,,both,7.277,0.04,0.034,2.039,-0.9779999999999999,0.017,28.79,13.927,1408,164.2,93.85,96.7
E01001033,Croydon 031A,E02000224,Croydon 031,E09000008,Croydon,0.952,,,both,14.464,0.067,0.044,7.035,-0.518,0.239,30.551,40.565,1746,146.21666666666667,92.53333333333335,97.85000000000001
E01001099,Croydon 040D,E02000233,Croydon 040,E09000008,Croydon,0.953,,,both,19.716,0.138,0.10300000000000001,9.723,-0.647,-0.274,37.581,19.486,1507,133.0,86.825,98.75
E01001113,Croydon 013D,E02000206,Croydon 013,E09000008,Croydon,0.968,,,both,28.381,0.162,0.117,18.495,-0.133,0.733,37.187,36.175,1867,134.28333333333333,96.26666666666667,98.2
E01001142,Croydon 007D,E02000200,Croydon 007,E09000008,Croydon,0.968,,,both,21.44,0.113,0.081,10.026,0.001,1.033,27.376,30.594,1806,133.76000000000002,95.17999999999999,99.76
E01000975,Croydon 022A,E02000215,Croydon 022,E09000008,Croydon,0.964,,,both,17.721,0.096,0.054,17.617,-0.087,0.11700000000000002,30.552,34.242,1608,147.79444445000001,94.18333333333334,100.0
E01001024,Croydon 043B,E02000236,Croydon 043,E09000008,Croydon,0.947,,,both,8.874,0.06099999999999999,0.05500000000000001,6.089999999999999,-0.647,0.053,17.858,15.897999999999998,1380,141.75,93.475,99.5
E01001044,Croydon 023A,E02000216,Croydon 023,E09000008,Croydon,0.968,,,both,10.209,0.064,0.038,1.384,-0.939,0.3,29.94,20.796,1943,126.08571428571429,68.52857142857142,100.0
E01001058,Croydon 034A,E02000227,Croydon 034,E09000008,Croydon,0.964,,,both,11.624,0.058,0.05700000000000001,13.315999999999999,-0.236,0.118,26.82,8.925,1326,95.1,64.15,98.325
E01001063,Croydon 026B,E02000219,Croydon 026,E09000008,Croydon,0.963,,,both,6.864,0.05800000000000001,0.043,6.54,-0.9270000000000002,-0.303,16.422,15.829,1557,156.98,89.7,99.44
E01001109,Croydon 013B,E02000206,Croydon 013,E09000008,Croydon,0.935,,,both,32.11,0.202,0.138,24.831,-0.006,0.467,39.625,33.884,2175,160.3,96.93333333333334,98.05
E01001112,Croydon 013C,E02000206,Croydon 013,E09000008,Croydon,0.937,,,both,30.378,0.226,0.125,17.894,0.561,0.24,37.689,17.355,1943,125.08333333333333,92.96666666666665,96.28333333333335
E01001162,Croydon 001D,E02000194,Croydon 001,E09000008,Croydon,0.957,,,both,28.352,0.171,0.127,16.265,0.047999999999999994,0.629,37.681,28.83,1849,107.93333333333334,90.86666666666667,99.88333333333333
E01001186,Croydon 014C,E02000207,Croydon 014,E09000008,Croydon,0.929,,,both,29.074,0.186,0.136,17.502,0.32,0.213,37.39500000000001,26.57,1828,106.10000000000001,86.0,99.92857142857143
E01034144,Croydon 024F,E02000217,Croydon 024,E09000008,Croydon,0.963,,,both,30.289,0.148,0.093,19.045,0.221,1.046,42.79,38.507,3782,129.9625,79.2,97.4125
E01001125,Croydon 033E,E02000226,Croydon 033,E09000008,Croydon,0.937,,,both,12.055999999999997,0.083,0.067,10.825,-0.236,-0.128,19.274,16.28,1685,142.18,91.08,99.67999999999999
E01001150,Croydon 006C,E02000199,Croydon 006,E09000008,Croydon,0.97,,,both,20.545,0.131,0.077,8.183,-0.527,0.746,34.476,29.108,1794,146.82,94.62,99.5
E01001029,Croydon 038B,E02000231,Croydon 038,E09000008,Croydon,0.974,,,both,14.98,0.076,0.068,3.342,-0.36,0.149,38.929,16.342,1697,149.5,82.225,90.55
E01001055,Croydon 032B,E02000225,Croydon 032,E09000008,Croydon,0.926,,,both,38.85,0.23499999999999996,0.177,52.171,0.466,0.548,30.813,25.407,1576,144.18,98.22,99.5
E01001073,Croydon 037A,E02000230,Croydon 037,E09000008,Croydon,0.957,,,both,16.333,0.08,0.071,4.276,-0.085,-0.52,40.048,26.101,1478,136.16000000000003,92.72,94.72
E01001083,Croydon 003A,E02000196,Croydon 003,E09000008,Croydon,0.961,,,both,13.37,0.089,0.05,5.828,-0.805,0.335,30.8,24.05,1648,138.0,99.825,99.825
E01001084,Croydon 002A,E02000195,Croydon 002,E09000008,Croydon,0.96,,,both,13.991,0.066,0.048,4.058,-0.518,0.442,29.135,36.611,1878,123.16,73.6,94.72
E01001115,Croydon 015B,E02000208,Croydon 015,E09000008,Croydon,0.934,,,both,44.370000000000005,0.257,0.163,26.199,0.805,1.615,42.819,29.457,1662,137.5,96.92,99.1
E01001120,Croydon 033A,E02000226,Croydon 033,E09000008,Croydon,0.945,,,both,10.028,0.056,0.051,10.859,-0.344,-0.151,16.45,25.94,1298,144.9,92.725,99.6
E01001124,Croydon 033D,E02000226,Croydon 033,E09000008,Croydon,0.926,,,both,5.836999999999999,0.03,0.035,3.0190000000000006,-0.833,-0.651,27.449999999999996,12.022,1569,139.24,98.7,100.0
E01001129,Croydon 026D,E02000219,Croydon 026,E09000008,Croydon,0.961,,,both,4.626,0.029,0.039,7.029,-1.096,-0.529,16.741,11.127,1410,171.775,99.45,99.45
E01001138,Croydon 001B,E02000194,Croydon 001,E09000008,Croydon,0.969,,,both,18.603,0.12,0.075,7.281,-0.422,0.612,33.365,23.47,1569,125.39999999999999,88.73333333333333,100.0
E01001156,Croydon 001C,E02000194,Croydon 001,E09000008,Croydon,0.952,,,both,26.234,0.174,0.098,16.509,0.558,-0.034,39.413999999999994,21.362,1749,134.54000000000002,92.44,99.62
E01001169,Croydon 028B,E02000221,Croydon 028,E09000008,Croydon,0.963,,,both,32.702,0.214,0.14,29.027,0.594,0.056,37.639,24.03,1724,154.35999999999999,96.84,100.0
E01001008,Croydon 019B,E02000212,Croydon 019,E09000008,Croydon,0.945,,,both,30.401,0.191,0.10800000000000001,32.108,0.25,0.472,37.076,29.963,1739,175.06,99.84,100.0
E01001078,Croydon 032D,E02000225,Croydon 032,E09000008,Croydon,0.954,,,both,36.004,0.237,0.15,38.153,0.45200000000000007,0.646,37.869,16.14,1524,142.425,98.225,100.0
E01001080,Croydon 036C,E02000229,Croydon 036,E09000008,Croydon,0.938,0.935,0.941,both,49.591,0.294,0.22900000000000004,51.68,0.992,0.606,43.488,9.829,1660,133.26,94.08,100.0
E01001096,Croydon 037D,E02000230,Croydon 037,E09000008,Croydon,0.966,,,both,7.102,0.039,0.04699999999999999,1.06,-0.996,-0.584,31.043999999999997,10.59,1473,143.675,96.25,99.7
E01034149,Croydon 046C,E02006987,Croydon 046,E09000008,Croydon,0.979,,,both,35.775,0.198,0.158,15.743999999999998,0.249,0.306,42.086,53.012,2169,126.83015873333333,80.8,95.64999999999999
E01000985,Croydon 021A,E02000214,Croydon 021,E09000008,Croydon,0.953,,,both,8.729,0.059000000000000004,0.046,7.55,-0.612,0.135,19.045,15.785999999999998,1460,138.975,57.9,98.675
E01001039,Croydon 029D,E02000222,Croydon 029,E09000008,Croydon,0.973,,,both,8.629,0.053,0.051,1.9660000000000002,-1.074,0.293,25.568,11.567,1507,150.5,78.34,99.62
E01001095,Croydon 031D,E02000224,Croydon 031,E09000008,Croydon,0.973,,,both,16.293,0.118,0.075,8.269,-0.384,0.058,29.65,22.398999999999997,1507,132.56,87.08,97.82000000000001
E01001106,Croydon 039C,E02000232,Croydon 039,E09000008,Croydon,0.945,,,both,12.55,0.079,0.067,15.951,-0.233,-0.16700000000000004,21.787000000000003,11.849,1562,113.125,85.825,98.025
E01001134,Croydon 018E,E02000211,Croydon 018,E09000008,Croydon,0.94,,,both,9.9,0.07,0.048,8.774,-0.898,-0.511,29.832,14.02,1658,119.53333333333335,83.39999999999999,96.23333333333333
E01001176,Croydon 011C,E02000204,Croydon 011,E09000008,Croydon,0.973,,,both,22.748,0.129,0.079,12.329,-0.476,0.86,37.202,32.146,1953,158.22,91.32000000000001,93.17999999999999
E01001032,Croydon 035A,E02000228,Croydon 035,E09000008,Croydon,0.974,,,both,3.765,0.021,0.03,1.7580000000000002,-0.763,-0.895,19.969,10.837,1475,162.18,97.02000000000001,100.0
E01001079,Croydon 036B,E02000229,Croydon 036,E09000008,Croydon,0.937,,,both,33.984,0.229,0.137,36.746,0.431,-0.34,45.09799999999999,16.311,1786,138.62,90.42,98.28
E01001119,Croydon 034G,E02000227,Croydon 034,E09000008,Croydon,0.941,,,both,8.868,0.041,0.049,11.824,-0.952,-0.8940000000000001,34.385,6.522,1438,180.925,97.375,97.55
E01001172,Croydon 028D,E02000221,Croydon 028,E09000008,Croydon,0.944,,,both,43.062,0.289,0.183,40.156,0.614,0.517,42.705,20.461,2124,136.5,89.96666666666665,93.60000000000001
E01001031,Croydon 038D,E02000231,Croydon 038,E09000008,Croydon,0.975,,,both,6.872,0.032,0.037,2.38,-0.811,0.58,16.908,14.699,1467,179.7,95.625,99.2
E01001038,Croydon 029C,E02000222,Croydon 029,E09000008,Croydon,0.958,,,both,18.538,0.093,0.075,13.536,0.054,-0.18,37.622,23.706,1924,121.7,87.71666666666665,100.0
E01001076,Croydon 036A,E02000229,Croydon 036,E09000008,Croydon,0.958,,,both,36.214,0.223,0.168,39.09,0.582,0.411,36.015,18.478,1736,135.3,94.85999999999999,99.38
E01001087,Croydon 003C,E02000196,Croydon 003,E09000008,Croydon,0.96,,,both,23.96,0.114,0.078,17.525,-0.569,0.782,39.793,39.387,2506,109.23888888833334,89.96666666666665,93.01666666666667
E01001171,Croydon 028C,E02000221,Croydon 028,E09000008,Croydon,0.944,,,both,24.566,0.152,0.114,18.315,-0.069,-0.245,41.922,20.23,1866,142.02,94.72,100.0
E01000992,Croydon 014A,E02000207,Croydon 014,E09000008,Croydon,0.945,,,both,32.164,0.184,0.161,21.032,0.252,0.688,36.639,26.616,2017,118.61666666666667,89.03333333333335,99.48333333333333
E01001023,Croydon 041C,E02000234,Croydon 041,E09000008,Croydon,0.977,,,both,23.385,0.142,0.119,9.142,0.109,0.227,31.872,29.811999999999998,1368,149.78,74.47999999999999,78.6
E01001132,Croydon 018D,E02000211,Croydon 018,E09000008,Croydon,0.952,,,both,9.259,0.05099999999999999,0.053,10.273,-0.624,-0.09100000000000001,22.581,15.14,1487,114.75999999999999,73.17999999999999,81.26
E01001135,Croydon 025D,E02000218,Croydon 025,E09000008,Croydon,0.941,,,both,8.602,0.067,0.041,10.582000000000003,-1.25,-0.091,21.729,15.912000000000003,1748,178.18,93.76,99.88
E01001137,Croydon 001A,E02000194,Croydon 001,E09000008,Croydon,0.955,,,both,23.5,0.141,0.117,5.45,-0.113,0.976,29.895,23.535,2005,127.5,81.44285714285715,96.78571428571429
E01000991,Croydon 018B,E02000211,Croydon 018,E09000008,Croydon,0.945,,,both,8.842,0.05,0.04,8.372,-0.794,-0.291,29.935,14.526,1644,132.73999999999998,84.22,97.34
E01001020,Croydon 044C,E02000237,Croydon 044,E09000008,Croydon,0.923,,,both,8.448,0.054,0.056,10.246,-0.691,-0.154,17.438,13.754,1668,156.82,94.76,100.0
E01001069,Croydon 040A,E02000233,Croydon 040,E09000008,Croydon,0.965,,,both,9.762,0.042,0.047,5.231,-0.371,-0.964,37.516,10.335,1361,152.525,87.35,94.825
E01001074,Croydon 041E,E02000234,Croydon 041,E09000008,Croydon,0.933,,,both,18.325,0.114,0.067,12.592,-0.317,-0.389,39.663,27.057,2129,121.34,78.2,80.96000000000001
E01001098,Croydon 037F,E02000230,Croydon 037,E09000008,Croydon,0.968,,,both,7.535,0.039,0.033,1.77,-0.524,0.017,27.862,13.365000000000002,1499,164.75,97.375,99.3
E01001101,Croydon 035B,E02000228,Croydon 035,E09000008,Croydon,0.953,,,both,5.124,0.025999999999999995,0.035,3.284,-0.995,-0.8649999999999999,25.741999999999997,11.954,1363,158.675,99.625,100.0
E01001157,Croydon 002B,E02000195,Croydon 002,E09000008,Croydon,0.948,,,both,18.181,0.115,0.072,10.15,-0.471,0.78,27.594,25.631,1717,138.92,99.38,99.84
E01001194,Croydon 045D,E02006788,Croydon 045,E09000008,Croydon,0.96,,,both,18.25,0.11099999999999999,0.068,16.904,-0.374,0.7629999999999999,23.569,27.808,1663,138.26666666666668,98.85000000000001,99.81666666666666
E01001075,Croydon 040C,E02000233,Croydon 040,E09000008,Croydon,0.988,,,both,11.58,0.064,0.04599999999999999,6.045,-0.228,-0.561,31.567,24.711999999999996,1648,122.75999999999999,68.08,96.82000000000001
E01001092,Croydon 037B,E02000230,Croydon 037,E09000008,Croydon,0.963,,,both,19.832,0.083,0.107,3.892,-0.131,0.432,40.45,19.045,1841,120.7,62.5,99.35
E01001108,Croydon 035E,E02000228,Croydon 035,E09000008,Croydon,0.967,,,both,5.129,0.028,0.027,2.376,-1.7,-0.503,28.561,10.48,1809,173.38,90.64,97.46000000000001
E01001036,Croydon 029A,E02000222,Croydon 029,E09000008,Croydon,0.974,,,both,11.983,0.036,0.045,4.595,-0.6,0.297,41.006,15.814,1548,137.35999999999999,82.94,100.0
E01001071,Croydon 042B,E02000235,Croydon 042,E09000008,Croydon,0.952,,,both,12.944,0.073,0.056,14.609,-0.809,-0.243,35.16,12.798,2027,135.03333333333333,76.38333333333334,99.66666666666667
E01001082,Croydon 032E,E02000225,Croydon 032,E09000008,Croydon,0.95,,,both,33.023,0.202,0.146,43.40999999999999,0.186,0.614,35.11,15.077,1580,132.925,98.625,98.625
E01001093,Croydon 037C,E02000230,Croydon 037,E09000008,Croydon,0.974,,,both,11.683,0.083,0.054,8.395,-0.625,-0.241,29.504,16.199,1828,141.18,88.4,100.0
E01001159,Croydon 002C,E02000195,Croydon 002,E09000008,Croydon,0.964,,,both,14.456,0.09300000000000001,0.053,6.753,-0.687,0.18600000000000003,35.731,21.627,1943,91.83333333333333,66.35000000000001,100.0
E01001167,Croydon 028A,E02000221,Croydon 028,E09000008,Croydon,0.958,,,both,21.834,0.131,0.08,11.225,-0.061,0.43,35.614,32.091,2161,136.28571428571428,87.15714285714286,99.54285714285713
E01001019,Croydon 044B,E02000237,Croydon 044,E09000008,Croydon,0.938,,,both,5.448,0.04200000000000001,0.035,5.489,-0.866,-0.971,24.244,8.491,1560,114.52000000000001,73.17999999999999,94.16
E01001022,Croydon 044E,E02000237,Croydon 044,E09000008,Croydon,0.938,,,both,9.338,0.052,0.044,5.282,-1.004,0.057,34.22,7.2410000000000005,1486,123.31999999999998,67.32000000000001,98.78
E01001028,Croydon 038A,E02000231,Croydon 038,E09000008,Croydon,0.969,,,both,6.172,0.034,0.048,2.573,-0.964,-0.575,23.941,14.207,1555,154.4,95.225,99.6
E01001081,Croydon 036D,E02000229,Croydon 036,E09000008,Croydon,0.953,,,both,34.64,0.215,0.125,50.0,0.784,0.06199999999999999,35.987,19.234,1461,146.925,98.875,100.0
E01001097,Croydon 037E,E02000230,Croydon 037,E09000008,Croydon,0.944,,,both,22.424,0.145,0.1,12.626,-0.23800000000000002,0.607,31.206,26.437,2456,87.79166666625,55.8875,97.0375
E01001015,Croydon 041A,E02000234,Croydon 041,E09000008,Croydon,0.942,,,both,24.292,0.17300000000000001,0.102,20.311,-0.126,-0.37999999999999995,44.379999999999995,10.141,1534,135.3,89.7,93.1
E01001016,Croydon 041B,E02000234,Croydon 041,E09000008,Croydon,0.959,,,both,14.363,0.068,0.061,7.308,-0.578,-0.21999999999999997,44.543,11.141,1770,126.35999999999999,74.74,95.32000000000001
E01001049,Croydon 023C,E02000216,Croydon 023,E09000008,Croydon,0.966,,,both,12.324,0.043,0.047,1.574,-1.121,0.881,36.917,13.787999999999998,1529,126.0,63.279999999999994,92.44
E01001061,Croydon 034D,E02000227,Croydon 034,E09000008,Croydon,0.955,,,both,23.65,0.147,0.091,23.609,-0.058,0.624,35.273,14.612,1570,114.5,78.0,99.88
E01001062,Croydon 026A,E02000219,Croydon 026,E09000008,Croydon,0.963,,,both,9.874,0.078,0.058,6.199,-0.624,-0.172,20.804,14.39,1492,115.2,32.28,96.84
E01001070,Croydon 040B,E02000233,Croydon 040,E09000008,Croydon,0.949,,,both,14.452,0.104,0.071,10.538,-0.224,-0.569,32.646,8.697,1834,124.04,84.03999999999999,87.14
E01001102,Croydon 035C,E02000228,Croydon 035,E09000008,Croydon,0.923,,,both,7.1290000000000004,0.053,0.045,4.692,-0.554,-0.209,18.332,13.573,1567,135.0,79.0,97.7
E01001105,Croydon 039B,E02000232,Croydon 039,E09000008,Croydon,0.956,,,both,20.775,0.11799999999999998,0.08799999999999998,18.693,0.228,-0.048,35.995,15.602,1749,153.64000000000001,97.24,99.67999999999999
E01001123,Croydon 033C,E02000226,Croydon 033,E09000008,Croydon,0.949,,,both,9.235,0.036,0.04,9.24,-0.761,-0.07,33.668,11.107,1550,157.71999999999997,99.7,100.0
E01001173,Croydon 028E,E02000221,Croydon 028,E09000008,Croydon,0.965,,,both,19.768,0.13,0.085,10.557,-0.012000000000000002,0.005,37.138,17.055,2806,108.725,79.83749999999999,99.9375
E01001010,Croydon 019D,E02000212,Croydon 019,E09000008,Croydon,0.956,,,both,41.778000000000006,0.24899999999999997,0.147,42.515,0.24699999999999997,1.277,40.48,35.766,1631,131.275,86.275,88.775
E01001018,Croydon 044A,E02000237,Croydon 044,E09000008,Croydon,0.951,,,both,6.431000000000001,0.037,0.032,6.553,-0.633,-0.134,20.002,15.917,1579,168.06,86.92,98.34
E01001067,Croydon 041D,E02000234,Croydon 041,E09000008,Croydon,0.955,,,both,6.996,0.018,0.04,1.78,-0.579,-0.77,32.863,11.241,1746,148.68,90.6,97.76
E01001068,Croydon 042A,E02000235,Croydon 042,E09000008,Croydon,0.965,,,both,17.303,0.099,0.074,15.84,-0.648,-0.299,41.932,13.211,1921,64.78,40.32000000000001,97.84
E01001094,Croydon 038E,E02000231,Croydon 038,E09000008,Croydon,0.968,,,both,8.462,0.04,0.037,1.581,-0.8200000000000001,-0.15,34.082,14.995000000000001,1539,239.625,89.375,98.425
E01001107,Croydon 035D,E02000228,Croydon 035,E09000008,Croydon,0.973,,,both,7.039,0.031,0.035,1.512,-1.221,-0.8470000000000001,35.144,14.767,1690,116.17999999999999,57.379999999999995,72.32000000000001
E01001122,Croydon 033B,E02000226,Croydon 033,E09000008,Croydon,0.971,,,both,9.529,0.034,0.023,6.589,-0.947,-0.7160000000000001,41.683,17.708,1562,179.725,93.25,96.3
E01001017,Croydon 043A,E02000236,Croydon 043,E09000008,Croydon,0.96,,,both,8.041,0.036,0.031,3.663,-1.171,-1.283,39.662,13.522,1654,150.42000000000002,88.82000000000001,98.76
E01001103,Croydon 039A,E02000232,Croydon 039,E09000008,Croydon,0.936,,,both,7.187,0.053,0.059,7.346,-0.831,-0.751,19.922,7.966999999999999,1685,134.7,89.2,100.0
E01001021,Croydon 044D,E02000237,Croydon 044,E09000008,Croydon,0.922,0.919,0.926,both,35.481,0.238,0.145,36.348,0.673,0.496,38.442,10.64,1405,141.34,77.08,99.5
E01001027,Croydon 043E,E02000236,Croydon 043,E09000008,Croydon,0.967,,,both,10.503,0.05899999999999999,0.051000000000000004,10.971,-0.714,-0.252,30.415,13.738,1618,128.425,65.45,77.625
E01001065,Croydon 034E,E02000227,Croydon 034,E09000008,Croydon,0.942,,,both,15.885,0.085,0.063,11.544,-0.495,0.592,31.752000000000002,20.193,1378,105.74000000000001,89.72,98.16
E01001104,Croydon 042D,E02000235,Croydon 042,E09000008,Croydon,0.958,,,both,5.761,0.033,0.034,3.031,-0.92,-0.33399999999999996,19.426,22.051,1708,138.7,94.2,98.88
E01001060,Croydon 034C,E02000227,Croydon 034,E09000008,Croydon,0.951,,,both,20.543,0.137,0.075,18.297,-0.456,0.878,32.404,12.221,1647,94.72,78.67999999999999,98.7
E01001072,Croydon 042C,E02000235,Croydon 042,E09000008,Croydon,0.967,,,both,8.211,0.04,0.025999999999999995,2.115,-0.765,-0.296,37.588,9.538,1473,71.225,23.599999999999998,89.075
E01001121,Croydon 039D,E02000232,Croydon 039,E09000008,Croydon,0.957,,,both,7.244,0.034,0.035,7.132,-0.642,-0.352,30.355,6.777999999999999,1348,136.7,75.775,86.875
E01001064,Croydon 026C,E02000219,Croydon 026,E09000008,Croydon,0.958,,,both,12.837,0.05,0.048,5.757999999999999,-0.9079999999999999,0.934,33.514,13.276,1600,145.48,69.7,94.03999999999999
E01001199,Ealing 021D,E02000258,Ealing 021,E09000009,Ealing,0.947,,,both,22.254,0.178,0.105,11.745,-0.048,-0.122,31.141,22.304,1809,123.85999999999999,88.78,100.0
E01001203,Ealing 025D,E02000262,Ealing 025,E09000009,Ealing,0.955,,,both,32.757,0.222,0.15,10.312000000000001,0.394,0.23,37.315,39.622,1727,110.36666666666667,83.58333333333333,100.0
E01001245,Ealing 024F,E02000261,Ealing 024,E09000009,Ealing,0.976,,,both,15.441,0.099,0.057,5.3,-0.547,0.209,29.718,34.669,2007,139.49166666666667,96.16666666666667,99.36666666666667
E01001287,Ealing 016F,E02000253,Ealing 016,E09000009,Ealing,0.938,,,both,31.223,0.266,0.156,14.981,-0.334,-0.25,40.976,19.434,1470,99.82499999999999,96.475,100.0
E01001319,Ealing 004B,E02000241,Ealing 004,E09000009,Ealing,0.933,,,both,18.036,0.11,0.067,19.152,-0.7300000000000001,-0.401,39.693,23.937999999999995,1467,124.025,96.075,100.0
