lsoa_code,PC1,PC2,quadrant
E01000814,-4.8538326426239635,2.014298592945042,"Q2 (-PC1,+PC2)"
E01000819,2.591395551387986,0.7059946638895509,"Q1 (+PC1,+PC2)"
E01034383,0.9882671062570417,-3.57988429309933,"Q4 (+PC1,-PC2)"
E01034385,-2.5122281314917334,-0.9396112869666036,"Q3 (-PC1,-PC2)"
E01000662,0.06210226272187635,1.634394343679602,"Q1 (+PC1,+PC2)"
E01000686,-1.6062728752515865,2.1418772012846583,"Q2 (-PC1,+PC2)"
E01000723,0.4679517650372313,2.7870134043441035,"Q1 (+PC1,+PC2)"
E01000730,5.512998725737804,1.6127690546953222,"Q1 (+PC1,+PC2)"
E01000731,2.5441302012254163,2.097791576775732,"Q1 (+PC1,+PC2)"
E01000732,-0.7231248657414153,2.4221836020014185,"Q2 (-PC1,+PC2)"
E01000743,5.384301032936683,0.08797703134419836,"Q1 (+PC1,+PC2)"
E01000800,1.549088601136582,-0.8644953784797121,"Q4 (+PC1,-PC2)"
E01000838,-2.0249539275647934,2.4137301883242985,"Q2 (-PC1,+PC2)"
E01000653,-2.1092289958691337,1.4086766803619726,"Q2 (-PC1,+PC2)"
E01000659,-2.8630481168270023,2.4038956256512582,"Q2 (-PC1,+PC2)"
E01000671,-2.282730939923672,0.7947674029218952,"Q2 (-PC1,+PC2)"
E01000725,2.6095082194346815,1.7722879443774457,"Q1 (+PC1,+PC2)"
E01000745,-0.8198697086215693,-0.9800360253307433,"Q3 (-PC1,-PC2)"
E01000772,-2.877229125573283,1.415833361764552,"Q2 (-PC1,+PC2)"
E01000828,-2.3746765529727907,0.4820852718958968,"Q2 (-PC1,+PC2)"
E01000831,-2.9395693098434976,1.8358626588256228,"Q2 (-PC1,+PC2)"
E01000646,-2.1084285602188793,0.7466289088146307,"Q2 (-PC1,+PC2)"
E01000649,-2.9702874568507283,-0.4033661572364474,"Q3 (-PC1,-PC2)"
E01000676,-0.05657937569599841,-2.5982924615141068,"Q3 (-PC1,-PC2)"
E01000694,-2.9699834082197833,0.3440194603823194,"Q2 (-PC1,+PC2)"
E01000698,-2.2619874377556606,0.007102502244752948,"Q2 (-PC1,+PC2)"
E01000738,1.6619646772606906,1.724782051801391,"Q1 (+PC1,+PC2)"
E01000769,1.2402293152288635,-0.7400816735035205,"Q4 (+PC1,-PC2)"
E01000804,-3.174647078723257,0.11919105092889755,"Q2 (-PC1,+PC2)"
E01000809,-3.4253187023491987,2.140688708856131,"Q2 (-PC1,+PC2)"
E01000815,-5.3597383857782,2.1926877340364346,"Q2 (-PC1,+PC2)"
E01000820,0.26210425138949645,0.06847489963274318,"Q1 (+PC1,+PC2)"
E01000830,-5.078416177737455,0.8943363452007183,"Q2 (-PC1,+PC2)"
E01000684,-5.007561064821146,2.3004712568037156,"Q2 (-PC1,+PC2)"
E01000757,-4.065391395807457,3.044488374684466,"Q2 (-PC1,+PC2)"
E01000791,-0.5395201601486357,2.578315041253029,"Q2 (-PC1,+PC2)"
E01000837,-1.0757672512166447,1.837004497951594,"Q2 (-PC1,+PC2)"
E01000840,0.0067194047756008665,2.277584373199928,"Q1 (+PC1,+PC2)"
E01000652,-2.6625944448240615,1.3954317970367902,"Q2 (-PC1,+PC2)"
E01000688,-4.064916536339065,2.678749839031068,"Q2 (-PC1,+PC2)"
E01000756,-3.0964801141681675,-0.010474099166602437,"Q3 (-PC1,-PC2)"
E01000761,-2.866397608106919,2.3210255830128514,"Q2 (-PC1,+PC2)"
E01000788,0.8426452701645569,0.9619500968227284,"Q1 (+PC1,+PC2)"
E01000790,-2.2305137640557517,-1.3620171960978427,"Q3 (-PC1,-PC2)"
E01000813,-3.227483893928944,2.2275671697790838,"Q2 (-PC1,+PC2)"
E01000826,-5.283054080660027,1.7319500726822343,"Q2 (-PC1,+PC2)"
E01000661,4.047995105879025,0.3114986439857797,"Q1 (+PC1,+PC2)"
E01000697,-4.714382817073111,0.6158022315511802,"Q2 (-PC1,+PC2)"
E01000710,-3.620269800380681,-0.5126077657605029,"Q3 (-PC1,-PC2)"
E01000763,-3.4148347440549753,2.0607104671700536,"Q2 (-PC1,+PC2)"
E01000779,-0.5265762468577264,0.5553814444165528,"Q2 (-PC1,+PC2)"
E01000832,-3.099839341423383,2.130069021497642,"Q2 (-PC1,+PC2)"
E01000645,-5.186406638026751,-0.22766086677667186,"Q3 (-PC1,-PC2)"
E01000667,-2.268427828547588,1.211714563312858,"Q2 (-PC1,+PC2)"
E01000668,-2.042024979409207,-0.060899262679102534,"Q3 (-PC1,-PC2)"
E01000689,1.4191975973491024,0.8105040494128182,"Q1 (+PC1,+PC2)"
E01000752,-0.7139781584827333,2.1964221261295482,"Q2 (-PC1,+PC2)"
E01000770,-3.117381306163371,0.20481901830393892,"Q2 (-PC1,+PC2)"
E01000775,-3.310116394162214,-0.36035640624738163,"Q3 (-PC1,-PC2)"
E01000650,-1.7627205400636894,0.3415406333254027,"Q2 (-PC1,+PC2)"
E01000654,-2.0553482529440297,2.268966223638147,"Q2 (-PC1,+PC2)"
E01000665,-1.436032495219254,1.7418451017786187,"Q2 (-PC1,+PC2)"
E01000695,-3.5961837317358687,1.1853509264904634,"Q2 (-PC1,+PC2)"
E01000786,-0.8598731864548936,1.2069166645419376,"Q2 (-PC1,+PC2)"
E01000664,0.1859710949035786,1.0021497107971618,"Q1 (+PC1,+PC2)"
E01000685,-1.4243248684916014,2.589950929267722,"Q2 (-PC1,+PC2)"
E01000753,-3.3403566839565175,2.6940970630168644,"Q2 (-PC1,+PC2)"
E01000818,-1.956742879602258,1.1427401007163276,"Q2 (-PC1,+PC2)"
E01000728,2.219093625864869,1.0321905496921733,"Q1 (+PC1,+PC2)"
E01000751,-2.7763226756958206,0.16929157349019397,"Q2 (-PC1,+PC2)"
E01000807,-3.7332757700321086,1.2804709398987055,"Q2 (-PC1,+PC2)"
E01000658,-0.7725645159792366,2.7802940618239274,"Q2 (-PC1,+PC2)"
E01000693,0.3520995908720963,0.3321698641178514,"Q1 (+PC1,+PC2)"
E01000656,-2.35433311473944,1.8712320377620317,"Q2 (-PC1,+PC2)"
E01000666,-3.0267904733555575,0.9671364766569182,"Q2 (-PC1,+PC2)"
E01000696,-2.586358710534537,-0.585533338664259,"Q3 (-PC1,-PC2)"
E01000765,-2.8589965612896897,0.4345318034969467,"Q2 (-PC1,+PC2)"
E01000749,0.9621803985725769,-0.7799009179233142,"Q4 (+PC1,-PC2)"
E01000759,-2.580964351210501,0.5915382274586946,"Q2 (-PC1,+PC2)"
E01000680,-1.6661972954697222,-0.6792003992768367,"Q3 (-PC1,-PC2)"
E01000720,4.9044093432061375,-1.6677219003797723,"Q4 (+PC1,-PC2)"
E01000747,1.1570046276898798,-1.3689655585823,"Q4 (+PC1,-PC2)"
E01000748,0.20857624272681943,0.8016772904620371,"Q1 (+PC1,+PC2)"
E01000843,-3.8368635299575913,-0.11505933828310178,"Q3 (-PC1,-PC2)"
E01000846,0.4899635362786484,0.7248371241346686,"Q1 (+PC1,+PC2)"
E01000847,-1.0632538087244912,0.6757089377398261,"Q2 (-PC1,+PC2)"
E01000849,-3.695360531179268,-0.11582620567590075,"Q3 (-PC1,-PC2)"
E01000853,5.726421845326057,1.1652093163385049,"Q1 (+PC1,+PC2)"
E01000857,-1.20803694295469,1.0830984939712331,"Q2 (-PC1,+PC2)"
E01000867,1.6498859268591732,0.2268775064183347,"Q1 (+PC1,+PC2)"
E01000868,3.492739421213743,-0.8337754587722733,"Q4 (+PC1,-PC2)"
E01000869,0.17544497861670147,-0.7028181592995618,"Q4 (+PC1,-PC2)"
E01000882,-6.6578138979755135,-0.01555304027002597,"Q3 (-PC1,-PC2)"
E01000886,-3.5021485666413645,0.6661048639872875,"Q2 (-PC1,+PC2)"
E01000887,-2.1861525627604124,0.018181831774292438,"Q2 (-PC1,+PC2)"
E01000890,6.422193914429397,1.948925386609467,"Q1 (+PC1,+PC2)"
E01000891,5.456762773237145,1.7205818161194697,"Q1 (+PC1,+PC2)"
E01000901,2.8579588378700342,0.9472062897329462,"Q1 (+PC1,+PC2)"
E01000904,1.8681557239896633,0.44424608836806495,"Q1 (+PC1,+PC2)"
E01000905,5.345970028235631,0.9039586352598045,"Q1 (+PC1,+PC2)"
E01000906,-3.5360359885859705,-0.2103903998455886,"Q3 (-PC1,-PC2)"
E01000919,0.944080590754681,-2.3068773241780773,"Q4 (+PC1,-PC2)"
E01000923,0.14333259149346272,0.4824016762907306,"Q1 (+PC1,+PC2)"
E01000926,-1.1631970037849233,0.33502227440719606,"Q2 (-PC1,+PC2)"
E01000927,-1.0826199436565045,-0.15137302199135794,"Q3 (-PC1,-PC2)"
E01000929,1.9536005524969995,1.3596259319617174,"Q1 (+PC1,+PC2)"
E01000932,0.07300397093483349,0.05631125120471771,"Q1 (+PC1,+PC2)"
E01000934,4.586714872339303,0.22437451756592425,"Q1 (+PC1,+PC2)"
E01000935,3.0822650950117754,-0.7880208871917911,"Q4 (+PC1,-PC2)"
E01000939,4.192716653039861,-1.3042086709037979,"Q4 (+PC1,-PC2)"
E01000941,4.738547864412404,0.7112515328142076,"Q1 (+PC1,+PC2)"
E01000942,-1.9340726162007316,0.14550429424550662,"Q2 (-PC1,+PC2)"
E01000943,-0.14739129935621095,-0.24260970758855283,"Q3 (-PC1,-PC2)"
E01000944,1.8381803378747927,2.3401204043325854,"Q1 (+PC1,+PC2)"
E01000949,0.7044382256350917,0.8969157322027062,"Q1 (+PC1,+PC2)"
E01000951,2.8962253081517764,2.1177915350237186,"Q1 (+PC1,+PC2)"
E01000954,3.9646178086629282,2.672186309257765,"Q1 (+PC1,+PC2)"
E01000955,4.243385147463184,1.7969488717714721,"Q1 (+PC1,+PC2)"
E01000957,0.6224955928995586,-0.5836633780680502,"Q4 (+PC1,-PC2)"
E01000959,4.431199313722174,1.103868501595027,"Q1 (+PC1,+PC2)"
E01000961,0.23407345037232172,0.030841478049744707,"Q1 (+PC1,+PC2)"
E01000964,-1.181824541326428,0.5324637186188584,"Q2 (-PC1,+PC2)"
E01000968,-2.475840330587792,-0.35845984076507104,"Q3 (-PC1,-PC2)"
E01000969,-5.020016147636319,-0.972304045508907,"Q3 (-PC1,-PC2)"
E01000970,-3.8809288096853733,-0.4118310331437519,"Q3 (-PC1,-PC2)"
E01000971,-4.12398034638161,0.5135786499235914,"Q2 (-PC1,+PC2)"
E01000842,-4.294632451641497,0.04344267002358323,"Q2 (-PC1,+PC2)"
E01000848,-4.59643930127059,0.3883185718377015,"Q2 (-PC1,+PC2)"
E01000859,-4.345770848799461,-0.05989817974663863,"Q3 (-PC1,-PC2)"
E01000870,1.2052792387657005,0.12053353146816886,"Q1 (+PC1,+PC2)"
E01000873,-3.9027083130205136,0.26105126664124834,"Q2 (-PC1,+PC2)"
E01000874,-5.060202156245104,0.9923106214428445,"Q2 (-PC1,+PC2)"
E01000875,-0.3524431596985236,-0.3219970661967684,"Q3 (-PC1,-PC2)"
E01000876,1.613554990349659,0.11441741031567937,"Q1 (+PC1,+PC2)"
E01000877,-3.185011475559925,0.02910884785376545,"Q2 (-PC1,+PC2)"
E01000888,-1.4821289685526868,0.8252456086039653,"Q2 (-PC1,+PC2)"
E01000892,-1.4417329469572089,1.0019195781720684,"Q2 (-PC1,+PC2)"
E01000900,1.6583567122203757,0.5543645579268821,"Q1 (+PC1,+PC2)"
E01000902,4.56761056910687,1.3220497645599196,"Q1 (+PC1,+PC2)"
E01000903,-0.6499061808061178,0.01919499517829522,"Q2 (-PC1,+PC2)"
E01000907,3.2270518614281056,0.37329772622880947,"Q1 (+PC1,+PC2)"
E01000911,-0.32310808703272503,1.511464430751817,"Q2 (-PC1,+PC2)"
E01000915,0.843801404917547,0.9958103760061107,"Q1 (+PC1,+PC2)"
E01000920,-1.2336386726817985,0.2559574986011655,"Q2 (-PC1,+PC2)"
E01000924,-2.1384816693563735,-0.4239305763910476,"Q3 (-PC1,-PC2)"
E01000930,3.91350564454668,0.22535767775431328,"Q1 (+PC1,+PC2)"
E01000938,2.0540821536009006,-1.3277062922058205,"Q4 (+PC1,-PC2)"
E01000952,3.81894147069621,1.5591513182950187,"Q1 (+PC1,+PC2)"
E01000966,-5.231645898305677,-0.4842200137454741,"Q3 (-PC1,-PC2)"
E01000974,1.6573984633449774,0.4652401788575887,"Q1 (+PC1,+PC2)"
E01035712,0.3505059946981778,0.9449998539417384,"Q1 (+PC1,+PC2)"
E01000844,-4.169556733739048,-0.29253177036890105,"Q3 (-PC1,-PC2)"
E01000845,-3.0358095839983648,-1.102477646977556,"Q3 (-PC1,-PC2)"
E01000861,2.4599488685255064,-1.2631029095138924,"Q4 (+PC1,-PC2)"
E01000862,-3.6654423358211954,-1.0131976430133554,"Q3 (-PC1,-PC2)"
E01000866,0.757281243105619,0.33467233700060317,"Q1 (+PC1,+PC2)"
E01000880,-5.769906901881891,0.11992175413179014,"Q2 (-PC1,+PC2)"
E01000895,-1.8513535138749397,-0.02383162761805243,"Q3 (-PC1,-PC2)"
E01000898,-0.9421020812626708,-0.213975385678522,"Q3 (-PC1,-PC2)"
E01000910,-3.8607665777455296,-0.4190538662668894,"Q3 (-PC1,-PC2)"
E01000916,-0.8339377974440073,-0.6304095797785777,"Q3 (-PC1,-PC2)"
E01000917,4.690440329310199,0.9493522957805395,"Q1 (+PC1,+PC2)"
E01000925,2.6535308938188664,2.2642165712733755,"Q1 (+PC1,+PC2)"
E01000933,0.2688032421554672,-1.2465301511334757,"Q4 (+PC1,-PC2)"
E01000937,-1.623240900838302,0.24937871284610608,"Q2 (-PC1,+PC2)"
E01000956,2.8044813430696074,-0.15982565179512007,"Q4 (+PC1,-PC2)"
E01000960,-1.9336152780181441,-1.5674600761277502,"Q3 (-PC1,-PC2)"
E01000962,-5.090367331575066,-0.45556756063442294,"Q3 (-PC1,-PC2)"
E01000965,-1.961198763059081,-0.7825351200096823,"Q3 (-PC1,-PC2)"
E01000972,2.374280739928819,-0.763416873737594,"Q4 (+PC1,-PC2)"
E01000863,1.4172186997802985,-3.768588508192331,"Q4 (+PC1,-PC2)"
E01000872,0.8182597305212088,-0.3596285587166692,"Q4 (+PC1,-PC2)"
E01000889,3.9811206330730284,1.9265971936656634,"Q1 (+PC1,+PC2)"
E01000918,0.2907833219053731,-0.6498640156329879,"Q4 (+PC1,-PC2)"
E01000931,3.4157409611039147,-0.6667782889864968,"Q4 (+PC1,-PC2)"
E01035709,4.126145894785754,1.0814057499445588,"Q1 (+PC1,+PC2)"
E01000860,1.2542700522904071,1.1658812806441485,"Q1 (+PC1,+PC2)"
E01000878,-5.005543187877692,0.6238585823346641,"Q2 (-PC1,+PC2)"
E01000896,-5.463349691249649,-0.8007847631611417,"Q3 (-PC1,-PC2)"
E01000851,-2.7754872224600184,-0.8399592982434565,"Q3 (-PC1,-PC2)"
E01000879,-5.012442332014734,0.05894532411411898,"Q2 (-PC1,+PC2)"
E01000883,-4.382505418951841,-1.5982277041617305,"Q3 (-PC1,-PC2)"
E01000884,-5.340436346181207,0.46624738000462346,"Q2 (-PC1,+PC2)"
E01000947,0.8162134659912044,-1.8415146278456922,"Q4 (+PC1,-PC2)"
E01000856,1.9102754408460654,-0.8623443829457655,"Q4 (+PC1,-PC2)"
E01000881,-3.149863005327256,-0.12066282049463765,"Q3 (-PC1,-PC2)"
E01000897,-5.743239707296182,-0.4646822167884994,"Q3 (-PC1,-PC2)"
E01000908,2.795234013232776,1.410875413568096,"Q1 (+PC1,+PC2)"
E01000963,-3.4397032280828177,-0.8051100120689101,"Q3 (-PC1,-PC2)"
E01000921,-1.800782668406965,-1.9666204510638627,"Q3 (-PC1,-PC2)"
E01035707,-1.518719574727206,-0.3218347377729459,"Q3 (-PC1,-PC2)"
E01000948,1.1899266747502792,-1.2867869132686949,"Q4 (+PC1,-PC2)"
E01000958,0.3145720199971397,0.023690044801725235,"Q1 (+PC1,+PC2)"
E01000967,-3.557730275768468,-0.31533656726327675,"Q3 (-PC1,-PC2)"
E01000850,-2.7497843687741517,-2.328064703686102,"Q3 (-PC1,-PC2)"
E01000858,3.7744524662808554,-1.5496027043358265,"Q4 (+PC1,-PC2)"
E01000885,-4.242517167207703,-0.573536507541615,"Q3 (-PC1,-PC2)"
E01000909,-2.6142478561599525,0.1536396760877002,"Q2 (-PC1,+PC2)"
E01000922,0.496659984702181,-1.7743395718500792,"Q4 (+PC1,-PC2)"
E01000973,-1.0544176608623645,-1.3353208381166897,"Q3 (-PC1,-PC2)"
E01000893,-4.7774210921243725,0.1845405528298994,"Q2 (-PC1,+PC2)"
E01000928,-0.42997107103753535,-0.16804078012726628,"Q3 (-PC1,-PC2)"
E01035710,3.027157766998218,0.13967128256699907,"Q1 (+PC1,+PC2)"
E01000894,-4.874914165109547,-0.10607119117539832,"Q3 (-PC1,-PC2)"
E01000871,-2.33736719305401,-0.2754775314543028,"Q3 (-PC1,-PC2)"
E01000855,-1.7343539690533742,-2.188304050141579,"Q3 (-PC1,-PC2)"
E01000914,-1.7755267114200233,-2.5826895833814785,"Q3 (-PC1,-PC2)"
E01000912,1.9468778920177887,0.4741530234324146,"Q1 (+PC1,+PC2)"
E01035711,-0.24780851750726807,-0.969455448514028,"Q3 (-PC1,-PC2)"
E01000946,-1.7411440816940884,-1.7123866494413897,"Q3 (-PC1,-PC2)"
E01000899,-5.74426592127137,-0.4772914726291534,"Q3 (-PC1,-PC2)"
E01000913,-3.75275051682105,-2.3602994952900254,"Q3 (-PC1,-PC2)"
E01000003,-2.148972985748312,1.8155164596535172,"Q2 (-PC1,+PC2)"
E01000005,1.858382035086794,1.489670344151886,"Q1 (+PC1,+PC2)"
E01000001,-6.404911082223394,0.33977530227783587,"Q2 (-PC1,+PC2)"
E01000002,-5.752714814390817,0.10097970476187214,"Q2 (-PC1,+PC2)"
E01032740,-5.309193330104589,-3.1877390205083684,"Q3 (-PC1,-PC2)"
E01032739,-4.6399427059492275,-5.479163110432852,"Q3 (-PC1,-PC2)"
E01000996,0.30587211051310403,2.043228355764213,"Q1 (+PC1,+PC2)"
E01000997,1.1981145320461197,1.1125606954895166,"Q1 (+PC1,+PC2)"
E01000999,0.3564066238463878,2.189349069748742,"Q1 (+PC1,+PC2)"
E01001000,1.077317636179018,-0.014034091034135736,"Q4 (+PC1,-PC2)"
E01001001,2.8758624216144777,0.1578717469141995,"Q1 (+PC1,+PC2)"
E01001002,-0.0038162618803327555,1.4041965649580392,"Q2 (-PC1,+PC2)"
E01001004,0.8722621121743923,-0.037869336891731296,"Q4 (+PC1,-PC2)"
E01001012,3.0466933268789553,-0.5384143880628183,"Q4 (+PC1,-PC2)"
E01001144,3.051325354388289,-0.40084646509152166,"Q4 (+PC1,-PC2)"
E01001151,5.072817522728001,0.8786464513988795,"Q1 (+PC1,+PC2)"
E01001179,0.05206819129122358,1.8825040988432593,"Q1 (+PC1,+PC2)"
E01034140,-0.13614175440975582,-1.0580843960147257,"Q3 (-PC1,-PC2)"
E01034151,-0.6959987873049532,-2.5971432830969845,"Q3 (-PC1,-PC2)"
E01000982,-0.005458406593742263,0.9045001204591049,"Q2 (-PC1,+PC2)"
E01000984,3.160767696814596,0.43980396244249015,"Q1 (+PC1,+PC2)"
E01000987,-2.0223790358617055,1.4536706324542465,"Q2 (-PC1,+PC2)"
E01000995,-0.1640142984589005,0.9241303474815916,"Q2 (-PC1,+PC2)"
E01000998,2.4754428683173657,0.3758878028324903,"Q1 (+PC1,+PC2)"
E01001005,0.6322239044754892,0.6411527121228756,"Q1 (+PC1,+PC2)"
E01001052,6.001355614937519,1.8841978109348527,"Q1 (+PC1,+PC2)"
E01001116,1.7996639261877834,0.5020573787238852,"Q1 (+PC1,+PC2)"
E01001131,-1.2883778228767535,1.2738503466590567,"Q2 (-PC1,+PC2)"
E01001141,1.5329273484646442,0.5572862647581708,"Q1 (+PC1,+PC2)"
E01001182,0.3236321258219884,1.3927362447427734,"Q1 (+PC1,+PC2)"
E01034142,0.5114414042245536,-1.0392797819629234,"Q4 (+PC1,-PC2)"
E01000978,-0.36105324255592125,0.4052198148802508,"Q2 (-PC1,+PC2)"
E01000980,0.7551747460006957,0.23199349045901413,"Q1 (+PC1,+PC2)"
E01000983,-1.8376989690052097,0.5962277845891599,"Q2 (-PC1,+PC2)"
E01000990,6.7352710444166375,2.801743769857745,"Q1 (+PC1,+PC2)"
E01000993,-1.5074166896558119,0.5272945239512566,"Q2 (-PC1,+PC2)"
E01000994,0.2637834634794352,1.251714885440509,"Q1 (+PC1,+PC2)"
E01001007,-0.4777485678736114,1.5659520840385581,"Q2 (-PC1,+PC2)"
E01001066,4.922797910161383,1.8318742739090825,"Q1 (+PC1,+PC2)"
E01001111,1.2552182477377831,-0.7113821353285626,"Q4 (+PC1,-PC2)"
E01001130,3.1915113875264636,1.0971526391262385,"Q1 (+PC1,+PC2)"
E01001136,2.4691185577629304,-1.761384965886682,"Q4 (+PC1,-PC2)"
E01001139,-0.7142150866627749,-0.13806712007780322,"Q3 (-PC1,-PC2)"
E01001148,0.5376865518311297,0.5865320591909031,"Q1 (+PC1,+PC2)"
E01001153,0.6993968999676563,0.6485824531865017,"Q1 (+PC1,+PC2)"
E01001158,0.11043763438033534,0.19255127119346363,"Q1 (+PC1,+PC2)"
E01001161,5.513070977839151,1.8817840388934313,"Q1 (+PC1,+PC2)"
E01001164,-0.737969666553917,-3.723197482884388,"Q3 (-PC1,-PC2)"
E01001185,0.0071110015900494195,0.09059801719133416,"Q1 (+PC1,+PC2)"
E01001187,0.09932950804662084,0.4164274425080962,"Q1 (+PC1,+PC2)"
E01001193,3.2102825103427,1.1098508813293562,"Q1 (+PC1,+PC2)"
E01000977,3.248417193176921,0.5461290325436564,"Q1 (+PC1,+PC2)"
E01000981,-1.0767319463807907,1.4642494514233702,"Q2 (-PC1,+PC2)"
E01001040,-1.8333117494837947,0.8167855950803768,"Q2 (-PC1,+PC2)"
E01001088,-1.0647263786427592,1.8750606194705806,"Q2 (-PC1,+PC2)"
E01001146,-0.008477572694941541,1.0186458675659391,"Q2 (-PC1,+PC2)"
E01001149,-1.190158048934604,1.1506615092234376,"Q2 (-PC1,+PC2)"
E01001155,6.718470322018452,0.21513756733589606,"Q1 (+PC1,+PC2)"
E01001163,-1.1580581512524855,0.24021650792172172,"Q2 (-PC1,+PC2)"
E01001175,2.0472378600135905,0.5661777013862771,"Q1 (+PC1,+PC2)"
E01000976,1.4430320909147107,-0.4173694963358604,"Q4 (+PC1,-PC2)"
E01001003,0.660242457913966,0.091139373854197,"Q1 (+PC1,+PC2)"
E01001011,2.2918586727813044,-0.6660496939847512,"Q4 (+PC1,-PC2)"
E01001025,-3.419574668547541,1.819592427652833,"Q2 (-PC1,+PC2)"
E01001035,-0.021325469476380067,-0.27066884191553964,"Q3 (-PC1,-PC2)"
E01001037,-0.3875113171146099,-0.20006875885112538,"Q3 (-PC1,-PC2)"
E01001046,-3.145572473908509,-0.7543452668756578,"Q3 (-PC1,-PC2)"
E01001047,0.024939045731638087,-0.9244859210784561,"Q4 (+PC1,-PC2)"
E01001054,4.461304832548031,2.139258121347187,"Q1 (+PC1,+PC2)"
E01001056,4.594776889950637,2.030127691169147,"Q1 (+PC1,+PC2)"
E01001147,2.6435987588565064,-0.1275706719892278,"Q4 (+PC1,-PC2)"
E01001152,2.608377822406129,-0.47383728936984293,"Q4 (+PC1,-PC2)"
E01001181,3.911040729022219,-1.2290711339151752,"Q4 (+PC1,-PC2)"
E01001189,-0.7418051162176306,1.1997753473330557,"Q2 (-PC1,+PC2)"
E01000989,-1.3595551282562246,0.9461138764386114,"Q2 (-PC1,+PC2)"
E01001057,4.584774367814422,1.4099964490208934,"Q1 (+PC1,+PC2)"
E01001059,-0.4162866036713935,1.1470239999042273,"Q2 (-PC1,+PC2)"
E01001086,0.20914170006482288,1.088471107939645,"Q1 (+PC1,+PC2)"
E01001090,0.45770063217849793,0.8642250135851565,"Q1 (+PC1,+PC2)"
E01001100,-2.9634816631968675,1.0066773087560075,"Q2 (-PC1,+PC2)"
E01001154,0.8662829457759617,0.002514021906759488,"Q1 (+PC1,+PC2)"
E01001160,-0.6096840234456956,1.1909520028943186,"Q2 (-PC1,+PC2)"
E01001165,0.07037444290445279,-0.0680185134983504,"Q4 (+PC1,-PC2)"
E01001183,0.5787445225077616,0.2097053035834412,"Q1 (+PC1,+PC2)"
E01001184,-0.495416752695481,1.5738417903920132,"Q2 (-PC1,+PC2)"
E01001191,1.9840671117386652,-1.5642570218022327,"Q4 (+PC1,-PC2)"
E01001192,1.7445729650345965,0.46335105270967225,"Q1 (+PC1,+PC2)"
E01001034,-1.8747579411897044,0.12020770102664352,"Q2 (-PC1,+PC2)"
E01001042,2.053728267065531,-2.1859770586766083,"Q4 (+PC1,-PC2)"
E01001077,0.826620464123467,2.171518459453202,"Q1 (+PC1,+PC2)"
E01001110,3.2928702273099644,-0.38819232047990293,"Q4 (+PC1,-PC2)"
E01001126,-2.070587816075851,2.8622668772672544,"Q2 (-PC1,+PC2)"
E01000986,-1.1921615197669553,-0.4011954962708218,"Q3 (-PC1,-PC2)"
E01001006,1.215548686245298,-0.7723983322878479,"Q4 (+PC1,-PC2)"
E01001009,0.3789307448838215,-0.006544660544725846,"Q4 (+PC1,-PC2)"
E01001026,-1.212696908083608,1.8562874186130116,"Q2 (-PC1,+PC2)"
E01001127,-2.3503192369842716,2.030336027297227,"Q2 (-PC1,+PC2)"
E01001145,3.9644960910152216,-0.16826954759428714,"Q4 (+PC1,-PC2)"
E01001170,1.839263586327347,0.15002434741677972,"Q1 (+PC1,+PC2)"
E01001177,2.1963875942420876,-0.016099577346383665,"Q4 (+PC1,-PC2)"
E01000979,-1.3898587543429208,0.20114886827858122,"Q2 (-PC1,+PC2)"
E01001050,1.7768549840467245,-1.022423822560436,"Q4 (+PC1,-PC2)"
E01001051,5.811657243251535,1.9425000322080817,"Q1 (+PC1,+PC2)"
E01001089,2.0584254576223944,0.014790200671231638,"Q1 (+PC1,+PC2)"
E01001091,-0.9744389339122702,0.3982979015718493,"Q2 (-PC1,+PC2)"
E01001114,3.7073753763185033,0.06418056321920608,"Q1 (+PC1,+PC2)"
E01001118,4.885869739254382,0.6855053092988046,"Q1 (+PC1,+PC2)"
E01001133,0.6341389607073519,2.0624950310565744,"Q1 (+PC1,+PC2)"
E01001140,-0.22073770699107204,-1.4802283607416058,"Q3 (-PC1,-PC2)"
E01001166,3.280033104917317,0.45085583299021753,"Q1 (+PC1,+PC2)"
E01001168,-0.24765758549777173,-0.07375299287979575,"Q3 (-PC1,-PC2)"
E01001174,0.7091827420907367,1.9891931376140821,"Q1 (+PC1,+PC2)"
E01001178,7.2166564156561614,-1.1853031804776308,"Q4 (+PC1,-PC2)"
E01001180,0.9951469068857839,-0.15503972659418777,"Q4 (+PC1,-PC2)"
E01001190,0.5173648408333434,0.4492833047133498,"Q1 (+PC1,+PC2)"
E01001041,-0.4293765090237395,0.031573733914241925,"Q2 (-PC1,+PC2)"
E01001053,3.631680404555113,2.0792216643270636,"Q1 (+PC1,+PC2)"
E01001085,0.11843553185457557,0.43907954306424,"Q1 (+PC1,+PC2)"
E01001128,3.334015073283572,0.8610641952576322,"Q1 (+PC1,+PC2)"
E01001143,2.4308967887480475,0.5380499826580243,"Q1 (+PC1,+PC2)"
E01001188,1.8090793663568154,0.2760301564318659,"Q1 (+PC1,+PC2)"
E01032569,6.1594040230078555,1.3132967909465032,"Q1 (+PC1,+PC2)"
E01001013,6.095767598066153,-1.0966885588578423,"Q4 (+PC1,-PC2)"
E01001030,-3.2286235052289083,0.6559963401961866,"Q2 (-PC1,+PC2)"
E01001033,-1.8103384928644415,0.3148014822187679,"Q2 (-PC1,+PC2)"
