lsoa_code,region,lad_name,dpi_score,dpi_ci_upper,dpi_ci_lower
E01003006,London,Kingston upon Thames,0.973,,
E01003007,London,Kingston upon Thames,0.939,,
E01003008,London,Kingston upon Thames,0.945,,
E01003009,London,Kingston upon Thames,0.947,,
E01003010,London,Kingston upon Thames,0.959,,
E01003011,London,Kingston upon Thames,0.972,,
E01003013,London,Lambeth,0.981,,
E01003014,London,Lambeth,0.932,,
E01003015,London,Lambeth,0.946,,
E01003016,London,Lambeth,0.965,,
E01003017,London,Lambeth,0.94,,
E01003018,London,Lambeth,0.977,,
E01003019,London,Lambeth,0.975,,
E01003020,London,Lambeth,0.96,,
E01003021,London,Lambeth,0.93,,
E01003022,London,Lambeth,0.971,,
E01003023,London,Lambeth,0.972,,
E01003024,London,Lambeth,0.956,,
E01003025,London,Lambeth,0.969,,
E01003026,London,Lambeth,0.986,,
E01003027,London,Lambeth,0.979,,
E01003028,London,Lambeth,0.982,,
E01003029,London,Lambeth,0.956,,
E01003030,London,Lambeth,0.982,,
E01003031,London,Lambeth,0.961,,
E01003032,London,Lambeth,0.946,,
E01003033,London,Lambeth,0.976,,
E01003034,London,Lambeth,0.975,,
E01003035,London,Lambeth,0.981,,
E01003036,London,Lambeth,0.959,,
E01003037,London,Lambeth,0.951,,
E01003038,London,Lambeth,0.974,,
E01003039,London,Lambeth,0.98,,
E01003040,London,Lambeth,0.974,,
E01003041,London,Lambeth,0.927,,
E01003042,London,Lambeth,0.961,,
E01003043,London,Lambeth,0.959,,
E01003044,London,Lambeth,0.948,,
E01003045,London,Lambeth,0.959,,
E01003046,London,Lambeth,0.957,,
E01003047,London,Lambeth,0.956,,
E01003048,London,Lambeth,0.951,,
E01003049,London,Lambeth,0.966,,
E01003050,London,Lambeth,0.976,,
E01003051,London,Lambeth,0.973,,
E01003052,London,Lambeth,0.949,,
E01003053,London,Lambeth,0.971,,
E01003054,London,Lambeth,0.982,,
E01003055,London,Lambeth,0.954,,
E01003056,London,Lambeth,0.963,,
E01003057,London,Lambeth,0.951,,
E01003058,London,Lambeth,0.971,,
E01003059,London,Lambeth,0.966,,
E01003060,London,Lambeth,0.973,,
E01003061,London,Lambeth,0.972,,
E01003062,London,Lambeth,0.961,,
E01003063,London,Lambeth,0.953,,
E01003064,London,Lambeth,0.968,,
E01003065,London,Lambeth,0.932,,
E01003066,London,Lambeth,0.955,,
E01003067,London,Lambeth,0.962,,
E01003068,London,Lambeth,0.957,,
E01003069,London,Lambeth,0.965,,
E01003070,London,Lambeth,0.946,,
E01003071,London,Lambeth,0.977,,
E01003072,London,Lambeth,0.962,,
E01003073,London,Lambeth,0.95,,
E01003074,London,Lambeth,0.955,,
E01003075,London,Lambeth,0.938,,
E01003076,London,Lambeth,0.981,,
E01003077,London,Lambeth,0.976,,
E01003078,London,Lambeth,0.955,,
E01003079,London,Lambeth,0.977,,
E01003080,London,Lambeth,0.971,,
E01003081,London,Lambeth,0.966,,
E01003082,London,Lambeth,0.928,,
E01003083,London,Lambeth,0.952,,
E01003084,London,Lambeth,0.962,,
E01003085,London,Lambeth,0.962,,
E01003086,London,Lambeth,0.95,,
E01003087,London,Lambeth,0.941,,
E01003088,London,Lambeth,0.965,,
E01003089,London,Lambeth,0.967,,
E01003090,London,Lambeth,0.979,,
E01003091,London,Lambeth,0.967,,
E01003092,London,Lambeth,0.976,,
E01003093,London,Lambeth,0.952,,
E01003094,London,Lambeth,0.96,,
E01003095,London,Lambeth,0.972,,
E01003096,London,Lambeth,0.965,,
E01003097,London,Lambeth,0.941,,
E01003098,London,Lambeth,0.964,,
E01003099,London,Lambeth,0.979,,
E01003100,London,Lambeth,0.985,,
E01003101,London,Lambeth,0.977,,
E01003102,London,Lambeth,0.976,,
E01003104,London,Lambeth,0.974,,
E01003105,London,Lambeth,0.949,,
E01003106,London,Lambeth,0.949,,
E01003107,London,Lambeth,0.973,,
E01003108,London,Lambeth,0.96,,
E01003109,London,Lambeth,0.971,,
E01003110,London,Lambeth,0.969,,
E01003111,London,Lambeth,0.954,,
E01003112,London,Lambeth,0.965,,
E01003113,London,Lambeth,0.96,,
E01003114,London,Lambeth,0.975,,
E01003115,London,Lambeth,0.964,,
E01003116,London,Lambeth,0.972,,
E01003117,London,Lambeth,0.948,,
E01003118,London,Lambeth,0.969,,
E01003119,London,Lambeth,0.98,,
E01003120,London,Lambeth,0.965,,
E01003121,London,Lambeth,0.957,,
E01003122,London,Lambeth,0.969,,
E01003123,London,Lambeth,0.955,,
E01003124,London,Lambeth,0.948,,
E01003125,London,Lambeth,0.964,,
E01003126,London,Lambeth,0.964,,
E01003127,London,Lambeth,0.96,,
E01003128,London,Lambeth,0.953,,
E01003129,London,Lambeth,0.97,,
E01003130,London,Lambeth,0.963,,
E01003131,London,Lambeth,0.98,,
E01003132,London,Lambeth,0.947,,
E01003133,London,Lambeth,0.977,,
E01003134,London,Lambeth,0.961,,
E01003135,London,Lambeth,0.961,,
E01003136,London,Lambeth,0.973,,
E01003137,London,Lambeth,0.937,,
E01003138,London,Lambeth,0.983,,
E01003139,London,Lambeth,0.983,,
E01003140,London,Lambeth,0.952,,
E01003141,London,Lambeth,0.951,,
E01003142,London,Lambeth,0.963,,
E01003143,London,Lambeth,0.952,,
E01003144,London,Lambeth,0.957,,
E01003145,London,Lambeth,0.961,,
E01003146,London,Lambeth,0.961,,
E01003147,London,Lambeth,0.95,,
E01003148,London,Lambeth,0.973,,
E01003149,London,Lambeth,0.973,,
E01003150,London,Lambeth,0.952,,
E01003151,London,Lambeth,0.945,,
E01003152,London,Lambeth,0.955,,
E01003153,London,Lambeth,0.982,,
E01003154,London,Lambeth,0.936,,
E01003155,London,Lambeth,0.954,,
E01003156,London,Lambeth,0.955,,
E01003157,London,Lambeth,0.958,,
E01003158,London,Lambeth,0.978,,
E01003159,London,Lambeth,0.96,,
E01003160,London,Lambeth,0.966,,
E01003161,London,Lambeth,0.965,,
E01003162,London,Lambeth,0.957,,
E01003163,London,Lambeth,0.968,,
E01003164,London,Lambeth,0.97,,
E01003165,London,Lambeth,0.959,,
E01003166,London,Lambeth,0.967,,
E01003167,London,Lambeth,0.972,,
E01003168,London,Lambeth,0.951,,
E01003169,London,Lambeth,0.969,,
E01003170,London,Lambeth,0.958,,
E01003171,London,Lambeth,0.955,,
E01003172,London,Lambeth,0.964,,
E01003173,London,Lambeth,0.972,,
E01003174,London,Lambeth,0.964,,
E01003175,London,Lambeth,0.952,,
E01003176,London,Lambeth,0.96,,
E01003177,London,Lambeth,0.964,,
E01003178,London,Lambeth,0.972,,
E01003179,London,Lambeth,0.961,,
E01003180,London,Lambeth,0.963,,
E01003181,London,Lambeth,0.941,,
E01003182,London,Lambeth,0.974,,
E01003183,London,Lambeth,0.935,,
E01003184,London,Lambeth,0.955,,
E01003185,London,Lambeth,0.954,,
E01003186,London,Lambeth,0.974,,
E01003187,London,Lambeth,0.981,,
E01003188,London,Lambeth,0.925,,
E01003189,London,Lewisham,0.929,,
E01003190,London,Lewisham,0.962,,
E01003191,London,Lewisham,0.948,,
E01003192,London,Lewisham,0.941,,
E01003193,London,Lewisham,0.947,,
E01003194,London,Lewisham,0.943,,
E01003195,London,Lewisham,0.961,,
E01003196,London,Lewisham,0.942,,
E01003197,London,Lewisham,0.941,,
E01003198,London,Lewisham,0.968,,
E01003199,London,Lewisham,0.977,,
E01003200,London,Lewisham,0.962,,
E01003201,London,Lewisham,0.939,,
E01003202,London,Lewisham,0.95,,
E01003203,London,Lewisham,0.936,,
E01003204,London,Lewisham,0.978,,
E01003205,London,Lewisham,0.963,,
E01003206,London,Lewisham,0.97,,
E01003207,London,Lewisham,0.959,,
E01003209,London,Lewisham,0.967,,
E01003210,London,Lewisham,0.977,,
E01003211,London,Lewisham,0.969,,
E01003212,London,Lewisham,0.956,,
E01003213,London,Lewisham,0.967,,
E01003214,London,Lewisham,0.948,,
E01003215,London,Lewisham,0.963,,
E01003216,London,Lewisham,0.958,,
E01003217,London,Lewisham,0.957,,
E01003218,London,Lewisham,0.968,,
E01003219,London,Lewisham,0.953,,
E01003220,London,Lewisham,0.951,,
E01003221,London,Lewisham,0.963,,
E01003222,London,Lewisham,0.972,,
E01003223,London,Lewisham,0.97,,
E01003224,London,Lewisham,0.943,,
E01003225,London,Lewisham,0.973,,
E01003226,London,Lewisham,0.966,,
E01003227,London,Lewisham,0.953,,
E01003228,London,Lewisham,0.96,,
E01003229,London,Lewisham,0.939,,
E01003230,London,Lewisham,0.949,,
E01003231,London,Lewisham,0.968,,
E01003232,London,Lewisham,0.972,,
E01003233,London,Lewisham,0.96,,
E01003235,London,Lewisham,0.938,,
E01003236,London,Lewisham,0.949,,
E01003237,London,Lewisham,0.953,,
E01003238,London,Lewisham,0.969,,
E01003239,London,Lewisham,0.937,,
E01003240,London,Lewisham,0.939,,
E01003241,London,Lewisham,0.884,,
E01003243,London,Lewisham,0.932,,
E01003244,London,Lewisham,0.977,,
E01003245,London,Lewisham,0.97,,
E01003246,London,Lewisham,0.971,,
E01003247,London,Lewisham,0.967,,
E01003248,London,Lewisham,0.967,,
E01003249,London,Lewisham,0.965,,
E01003250,London,Lewisham,0.981,,
E01003251,London,Lewisham,0.948,,
E01003252,London,Lewisham,0.963,,
E01003253,London,Lewisham,0.945,,
E01003254,London,Lewisham,0.963,,
E01003255,London,Lewisham,0.975,,
E01003256,London,Lewisham,0.959,,
E01003257,London,Lewisham,0.957,,
E01003258,London,Lewisham,0.951,,
E01003259,London,Lewisham,0.967,,
E01003260,London,Lewisham,0.963,0.964,0.961
E01003261,London,Lewisham,0.972,,
E01003262,London,Lewisham,0.979,,
E01003263,London,Lewisham,0.933,,
E01003264,London,Lewisham,0.956,,
E01003265,London,Lewisham,0.962,,
E01003266,London,Lewisham,0.904,,
E01003267,London,Lewisham,0.927,,
E01003268,London,Lewisham,0.949,,
E01003269,London,Lewisham,0.951,,
E01003270,London,Lewisham,0.952,,
E01003271,London,Lewisham,0.944,,
E01003272,London,Lewisham,0.973,,
E01003273,London,Lewisham,0.949,,
E01003274,London,Lewisham,0.961,,
E01003275,London,Lewisham,0.96,,
E01003276,London,Lewisham,0.962,,
E01003277,London,Lewisham,0.97,,
E01003278,London,Lewisham,0.965,,
E01003279,London,Lewisham,0.963,,
E01003280,London,Lewisham,0.951,,
E01003281,London,Lewisham,0.949,,
E01003282,London,Lewisham,0.958,,
E01003283,London,Lewisham,0.956,,
E01003284,London,Lewisham,0.981,,
E01003285,London,Lewisham,0.961,,
E01003286,London,Lewisham,0.936,,
E01003287,London,Lewisham,0.963,,
E01003288,London,Lewisham,0.948,,
E01003290,London,Lewisham,0.953,,
E01003291,London,Lewisham,0.937,,
E01003292,London,Lewisham,0.964,,
E01003293,London,Lewisham,0.944,,
E01003295,London,Lewisham,0.966,,
E01003296,London,Lewisham,0.982,,
E01003297,London,Lewisham,0.973,,
E01003298,London,Lewisham,0.966,,
E01003299,London,Lewisham,0.965,,
E01003300,London,Lewisham,0.96,,
E01003301,London,Lewisham,0.981,,
E01003302,London,Lewisham,0.957,,
E01003303,London,Lewisham,0.956,,
E01003304,London,Lewisham,0.971,,
E01003305,London,Lewisham,0.966,,
E01003307,London,Lewisham,0.953,,
E01003308,London,Lewisham,0.955,,
E01003309,London,Lewisham,0.943,,
E01003310,London,Lewisham,0.96,,
E01003311,London,Lewisham,0.961,,
E01003312,London,Lewisham,0.966,,
E01003313,London,Lewisham,0.964,,
E01003314,London,Lewisham,0.967,,
E01003315,London,Lewisham,0.974,,
E01003316,London,Lewisham,0.974,,
E01003317,London,Lewisham,0.975,,
E01003318,London,Lewisham,0.974,,
E01003319,London,Lewisham,0.941,,
E01003320,London,Lewisham,0.957,,
E01003321,London,Lewisham,0.94,,
E01003322,London,Lewisham,0.951,,
E01003323,London,Lewisham,0.962,,
E01003324,London,Lewisham,0.947,,
E01003325,London,Lewisham,0.952,,
E01003326,London,Lewisham,0.943,,
E01003327,London,Lewisham,0.952,,
E01003328,London,Lewisham,0.943,,
E01003329,London,Lewisham,0.945,,
E01003330,London,Lewisham,0.939,,
E01003331,London,Lewisham,0.935,,
E01003332,London,Lewisham,0.942,,
E01003333,London,Lewisham,0.957,,
E01003334,London,Lewisham,0.942,,
E01003335,London,Lewisham,0.939,,
E01003336,London,Lewisham,0.939,,
E01003337,London,Lewisham,0.944,,
E01003338,London,Lewisham,0.955,,
E01003339,London,Lewisham,0.965,,
E01003340,London,Lewisham,0.974,,
E01003341,London,Lewisham,0.965,,
E01003342,London,Lewisham,0.973,,
E01003343,London,Lewisham,0.973,,
E01003344,London,Lewisham,0.963,,
E01003345,London,Lewisham,0.971,,
E01003346,London,Lewisham,0.923,,
E01003347,London,Lewisham,0.953,,
E01003348,London,Lewisham,0.952,,
E01003349,London,Lewisham,0.941,,
E01003350,London,Lewisham,0.939,,
E01003351,London,Lewisham,0.928,,
E01003352,London,Lewisham,0.962,,
E01003353,London,Lewisham,0.957,,
E01003354,London,Lewisham,0.97,,
E01003355,London,Merton,0.973,,
E01003356,London,Merton,0.978,,
E01003357,London,Merton,0.945,,
E01003358,London,Merton,0.977,,
E01003359,London,Merton,0.962,,
E01003360,London,Merton,0.98,,
E01003361,London,Merton,0.95,,
E01003362,London,Merton,0.935,,
E01003363,London,Merton,0.952,,
E01003364,London,Merton,0.952,,
E01003365,London,Merton,0.946,,
E01003366,London,Merton,0.966,,
E01003367,London,Merton,0.981,,
E01003368,London,Merton,0.954,,
E01003369,London,Merton,0.959,,
E01003370,London,Merton,0.977,,
E01003371,London,Merton,0.966,,
E01003372,London,Merton,0.963,,
E01003373,London,Merton,0.942,,
E01003374,London,Merton,0.949,,
E01003375,London,Merton,0.919,,
E01003376,London,Merton,0.949,,
E01003377,London,Merton,0.952,,
E01003378,London,Merton,0.963,,
E01003379,London,Merton,0.942,,
E01003380,London,Merton,0.964,,
E01003381,London,Merton,0.958,,
E01003382,London,Merton,0.952,,
E01003383,London,Merton,0.978,,
E01003384,London,Merton,0.978,,
E01003385,London,Merton,0.971,,
E01003386,London,Merton,0.964,,
E01003387,London,Merton,0.935,,
E01003388,London,Merton,0.93,,
E01003389,London,Merton,0.953,,
E01003390,London,Merton,0.959,,
E01003391,London,Merton,0.938,,
E01003392,London,Merton,0.958,,
E01003393,London,Merton,0.959,,
E01003394,London,Merton,0.962,,
E01003395,London,Merton,0.956,,
E01003396,London,Merton,0.956,,
E01003397,London,Merton,0.963,,
E01003398,London,Merton,0.962,,
E01003399,London,Merton,0.955,,
E01003400,London,Merton,0.979,,
E01003401,London,Merton,0.939,,
E01003402,London,Merton,0.966,,
E01003403,London,Merton,0.965,,
E01003404,London,Merton,0.954,,
E01003405,London,Merton,0.958,,
E01003406,London,Merton,0.964,,
E01003407,London,Merton,0.974,,
E01003408,London,Merton,0.97,,
E01003409,London,Merton,0.94,,
E01003410,London,Merton,0.962,,
E01003411,London,Merton,0.97,,
E01003412,London,Merton,0.958,,
E01003413,London,Merton,0.947,,
E01003414,London,Merton,0.964,,
E01003415,London,Merton,0.969,,
E01003416,London,Merton,0.938,,
E01003417,London,Merton,0.946,,
E01003418,London,Merton,0.926,,
E01003419,London,Merton,0.974,,
E01003420,London,Merton,0.962,,
E01003421,London,Merton,0.952,,
E01003422,London,Merton,0.964,,
E01003423,London,Merton,0.957,,
E01003424,London,Merton,0.96,,
E01003425,London,Merton,0.971,,
E01003426,London,Merton,0.947,,
E01003427,London,Merton,0.971,,
E01003428,London,Merton,0.962,,
E01003429,London,Merton,0.955,,
E01003430,London,Merton,0.951,,
E01003431,London,Merton,0.95,,
E01003432,London,Merton,0.953,,
E01003433,London,Merton,0.948,,
E01003434,London,Merton,0.964,,
E01003435,London,Merton,0.945,,
E01003436,London,Merton,0.944,,
E01003437,London,Merton,0.947,,
E01003438,London,Merton,0.945,,
E01003439,London,Merton,0.947,,
E01003440,London,Merton,0.954,,
E01003441,London,Merton,0.96,,
E01003442,London,Merton,0.961,,
E01003443,London,Merton,0.959,,
E01003444,London,Merton,0.961,,
E01003445,London,Merton,0.969,,
E01003446,London,Merton,0.974,,
E01003447,London,Merton,0.947,,
E01003448,London,Merton,0.975,,
E01003449,London,Merton,0.946,,
E01003450,London,Merton,0.946,,
E01003451,London,Merton,0.942,,
E01003452,London,Merton,0.945,,
E01003453,London,Merton,0.938,,
E01003454,London,Merton,0.949,,
E01003455,London,Merton,0.99,,
E01003456,London,Merton,0.96,,
E01003457,London,Merton,0.965,,
E01003458,London,Merton,0.967,,
E01003459,London,Merton,0.963,,
E01003460,London,Merton,0.937,,
E01003461,London,Merton,0.965,,
E01003462,London,Merton,0.95,,
E01003463,London,Merton,0.964,,
E01003464,London,Merton,0.96,,
E01003465,London,Merton,0.969,,
E01003466,London,Merton,0.948,,
E01003467,London,Merton,0.965,,
E01003468,London,Merton,0.954,,
E01003469,London,Merton,0.972,,
E01003470,London,Merton,0.957,,
E01003471,London,Merton,0.959,,
E01003472,London,Merton,0.975,,
E01003473,London,Merton,0.984,,
E01003474,London,Merton,0.986,,
E01003475,London,Merton,0.967,,
E01003476,London,Merton,0.952,,
E01003477,London,Merton,0.975,,
E01003478,London,Merton,0.972,,
E01003479,London,Newham,0.969,,
E01003480,London,Newham,0.975,,
E01003481,London,Newham,0.966,,
E01003482,London,Newham,0.99,,
E01003483,London,Newham,0.973,,
E01003484,London,Newham,0.976,,
E01003485,London,Newham,0.987,,
E01003486,London,Newham,0.928,,
E01003487,London,Newham,0.973,,
E01003488,London,Newham,0.958,,
E01003489,London,Newham,0.981,,
E01003490,London,Newham,0.973,,
E01003491,London,Newham,0.961,,
E01003492,London,Newham,0.975,,
E01003493,London,Newham,0.974,,
E01003494,London,Newham,0.98,,
E01003495,London,Newham,0.975,,
E01003496,London,Newham,0.964,,
E01003497,London,Newham,0.945,,
E01003498,London,Newham,0.957,,
E01003499,London,Newham,0.942,,
E01003500,London,Newham,0.979,,
E01003501,London,Newham,0.967,,
E01003502,London,Newham,0.96,,
E01003503,London,Newham,0.981,,
E01003506,London,Newham,0.971,,
E01003507,London,Newham,0.967,,
E01003508,London,Newham,0.976,,
E01003509,London,Newham,0.951,,
E01003511,London,Newham,0.966,,
E01003512,London,Newham,0.949,,
E01003513,London,Newham,0.987,,
E01003514,London,Newham,0.975,,
E01003515,London,Newham,0.953,,
E01003516,London,Newham,0.951,,
E01003517,London,Newham,0.975,,
E01003518,London,Newham,0.98,,
E01003519,London,Newham,0.963,,
E01003520,London,Newham,0.964,,
E01003521,London,Newham,0.971,,
E01003522,London,Newham,0.955,,
E01003523,London,Newham,0.965,,
E01003524,London,Newham,0.969,,
E01003525,London,Newham,0.952,,
E01003526,London,Newham,0.96,,
E01003527,London,Newham,0.956,,
E01003528,London,Newham,0.954,0.956,0.952
E01003529,London,Newham,0.979,,
E01003530,London,Newham,0.981,,
E01003531,London,Newham,0.973,,
E01003532,London,Newham,0.98,,
E01003533,London,Newham,0.953,,
E01003534,London,Newham,0.963,,
E01003535,London,Newham,0.971,,
E01003536,London,Newham,0.964,,
E01003537,London,Newham,0.963,,
E01003538,London,Newham,0.965,,
E01003539,London,Newham,0.959,,
E01003540,London,Newham,0.96,,
E01003541,London,Newham,0.969,,
E01003542,London,Newham,0.958,,
E01003543,London,Newham,0.976,,
E01003544,London,Newham,0.96,,
E01003545,London,Newham,0.938,,
E01003546,London,Newham,0.952,,
E01003547,London,Newham,0.966,,
E01003548,London,Newham,0.949,,
E01003549,London,Newham,0.956,,
E01003550,London,Newham,0.955,,
E01003551,London,Newham,0.966,,
E01003552,London,Newham,0.965,,
E01003553,London,Newham,0.957,,
E01003554,London,Newham,0.96,,
E01003555,London,Newham,0.953,,
E01003556,London,Newham,0.971,,
E01003557,London,Newham,0.97,,
E01003558,London,Newham,0.968,,
E01003559,London,Newham,0.975,,
E01003560,London,Newham,0.974,,
E01003561,London,Newham,0.966,,
E01003562,London,Newham,0.967,,
E01003563,London,Newham,0.977,,
E01003564,London,Newham,0.976,,
E01003565,London,Newham,0.985,,
E01003566,London,Newham,0.974,,
E01003567,London,Newham,0.984,,
E01003568,London,Newham,0.97,,
E01003569,London,Newham,0.98,,
E01003570,London,Newham,0.975,,
E01003571,London,Newham,0.974,,
E01003572,London,Newham,0.968,,
E01003573,London,Newham,0.966,,
E01003574,London,Newham,0.962,,
E01003575,London,Newham,0.952,,
E01003576,London,Newham,0.956,,
E01003577,London,Newham,0.953,0.955,0.951
E01003578,London,Newham,0.976,,
E01003579,London,Newham,0.973,,
E01003580,London,Newham,0.955,,
E01003581,London,Newham,0.974,,
E01003582,London,Newham,0.956,,
E01003583,London,Newham,0.956,,
E01003584,London,Newham,0.97,,
E01003585,London,Newham,0.988,,
E01003586,London,Newham,0.973,,
E01003587,London,Newham,0.98,,
E01003588,London,Newham,0.955,,
E01003589,London,Newham,0.983,,
E01003590,London,Newham,0.964,,
E01003591,London,Newham,0.971,,
E01003592,London,Newham,0.959,,
E01003593,London,Newham,0.958,,
E01003594,London,Newham,0.969,,
E01003595,London,Newham,0.943,,
E01003596,London,Newham,0.976,,
E01003597,London,Newham,0.963,,
E01003598,London,Newham,0.963,,
E01003599,London,Newham,0.948,,
E01003600,London,Newham,0.953,,
E01003601,London,Newham,0.957,,
E01003602,London,Newham,0.976,,
E01003603,London,Newham,0.974,,
E01003604,London,Newham,0.954,,
E01003605,London,Newham,0.965,,
E01003606,London,Newham,0.962,,
E01003607,London,Newham,0.97,,
E01003608,London,Newham,0.971,,
E01003609,London,Newham,0.981,,
E01003611,London,Newham,0.956,,
E01003615,London,Newham,0.953,,
E01003616,London,Newham,0.983,,
E01003617,London,Newham,0.983,,
E01003618,London,Newham,0.965,,
E01003619,London,Newham,0.959,,
E01003621,London,Newham,0.956,,
E01003622,London,Newham,0.979,,
E01003623,London,Newham,0.964,,
E01003624,London,Newham,0.956,,
E01003625,London,Newham,0.978,,
E01003626,London,Newham,0.988,,
E01003627,London,Newham,0.967,,
E01003628,London,Newham,0.978,,
E01003629,London,Newham,0.976,,
E01003630,London,Newham,0.963,,
E01003631,London,Newham,0.961,,
E01003632,London,Newham,0.974,,
E01003633,London,Newham,0.953,,
E01003634,London,Newham,0.958,,
E01003635,London,Newham,0.961,,
E01003636,London,Newham,0.946,,
E01003637,London,Newham,0.961,,
E01003638,London,Redbridge,0.952,,
E01003639,London,Redbridge,0.954,,
E01003640,London,Redbridge,0.957,,
E01003641,London,Redbridge,0.962,,
E01003642,London,Redbridge,0.98,,
E01003643,London,Redbridge,0.966,,
E01003644,London,Redbridge,0.95,,
E01003645,London,Redbridge,0.98,,
E01003646,London,Redbridge,0.946,,
E01003647,London,Redbridge,0.975,,
E01003648,London,Redbridge,0.945,,
E01003649,London,Redbridge,0.949,,
E01003650,London,Redbridge,0.936,,
E01003651,London,Redbridge,0.945,,
E01003652,London,Redbridge,0.964,,
E01003653,London,Redbridge,0.968,,
E01003654,London,Redbridge,0.954,,
E01003655,London,Redbridge,0.949,,
E01003656,London,Redbridge,0.923,,
E01003657,London,Redbridge,0.953,,
E01003658,London,Redbridge,0.956,,
E01003659,London,Redbridge,0.958,,
E01003660,London,Redbridge,0.964,,
E01003661,London,Redbridge,0.956,,
E01003662,London,Redbridge,0.96,,
E01003663,London,Redbridge,0.945,,
E01003664,London,Redbridge,0.969,,
E01003665,London,Redbridge,0.951,,
E01003666,London,Redbridge,0.975,,
E01003668,London,Redbridge,0.951,,
E01003669,London,Redbridge,0.962,,
E01003670,London,Redbridge,0.957,,
E01003671,London,Redbridge,0.958,,
E01003672,London,Redbridge,0.961,,
E01003673,London,Redbridge,0.97,,
E01003674,London,Redbridge,0.97,,
E01003675,London,Redbridge,0.961,,
E01003676,London,Redbridge,0.964,,
E01003677,London,Redbridge,0.954,,
E01003678,London,Redbridge,0.981,,
E01003679,London,Redbridge,0.977,,
E01003680,London,Redbridge,0.979,,
E01003681,London,Redbridge,0.956,,
E01003682,London,Redbridge,0.951,,
E01003683,London,Redbridge,0.965,,
E01003684,London,Redbridge,0.969,,
E01003685,London,Redbridge,0.971,,
E01003686,London,Redbridge,0.969,,
E01003688,London,Redbridge,0.946,,
E01003689,London,Redbridge,0.975,,
E01003690,London,Redbridge,0.968,,
E01003691,London,Redbridge,0.974,,
E01003692,London,Redbridge,0.971,,
E01003693,London,Redbridge,0.97,,
E01003694,London,Redbridge,0.963,,
E01003695,London,Redbridge,0.952,,
E01003696,London,Redbridge,0.96,,
E01003697,London,Redbridge,0.98,,
E01003698,London,Redbridge,0.962,,
E01003699,London,Redbridge,0.956,,
E01003700,London,Redbridge,0.961,,
E01003701,London,Redbridge,0.968,,
E01003702,London,Redbridge,0.976,,
E01003703,London,Redbridge,0.969,,
E01003704,London,Redbridge,0.942,,
E01003705,London,Redbridge,0.97,,
E01003706,London,Redbridge,0.959,,
E01003707,London,Redbridge,0.967,,
E01003708,London,Redbridge,0.957,,
E01003709,London,Redbridge,0.953,,
E01003710,London,Redbridge,0.96,,
E01003711,London,Redbridge,0.96,,
E01003712,London,Redbridge,0.918,,
E01003713,London,Redbridge,0.975,,
E01003714,London,Redbridge,0.972,,
E01003715,London,Redbridge,0.966,,
E01003716,London,Redbridge,0.963,,
E01003718,London,Redbridge,0.986,,
E01003719,London,Redbridge,0.96,,
E01003720,London,Redbridge,0.921,,
E01003721,London,Redbridge,0.965,,
E01003722,London,Redbridge,0.946,,
E01003723,London,Redbridge,0.954,,
E01003724,London,Redbridge,0.958,,
E01003725,London,Redbridge,0.955,,
E01003726,London,Redbridge,0.963,,
E01003727,London,Redbridge,0.952,,
E01003728,London,Redbridge,0.983,,
E01003729,London,Redbridge,0.975,,
E01003730,London,Redbridge,0.988,,
E01003731,London,Redbridge,0.95,,
E01003732,London,Redbridge,0.974,0.975,0.973
E01003733,London,Redbridge,0.972,,
E01003734,London,Redbridge,0.967,,
E01003735,London,Redbridge,0.955,0.957,0.952
E01003736,London,Redbridge,0.966,,
E01003737,London,Redbridge,0.966,,
E01003738,London,Redbridge,0.949,,
E01003739,London,Redbridge,0.975,,
E01003740,London,Redbridge,0.969,,
E01003741,London,Redbridge,0.929,,
E01003742,London,Redbridge,0.966,,
E01003743,London,Redbridge,0.974,,
E01003744,London,Redbridge,0.961,,
E01003745,London,Redbridge,0.987,,
E01003746,London,Redbridge,0.968,,
E01003747,London,Redbridge,0.963,,
E01003748,London,Redbridge,0.967,,
E01003749,London,Redbridge,0.96,,
E01003750,London,Redbridge,0.945,,
E01003751,London,Redbridge,0.974,,
E01003752,London,Redbridge,0.971,,
E01003753,London,Redbridge,0.978,,
E01003754,London,Redbridge,0.953,,
E01003755,London,Redbridge,0.971,,
E01003756,London,Redbridge,0.957,,
E01003757,London,Redbridge,0.974,,
E01003758,London,Redbridge,0.983,,
E01003759,London,Redbridge,0.968,,
E01003760,London,Redbridge,0.966,,
E01003761,London,Redbridge,0.964,,
E01003762,London,Redbridge,0.951,,
E01003763,London,Redbridge,0.966,,
E01003764,London,Redbridge,0.966,,
E01003765,London,Redbridge,0.978,,
E01003766,London,Redbridge,0.957,,
E01003767,London,Redbridge,0.983,,
E01003768,London,Redbridge,0.968,,
E01003769,London,Redbridge,0.969,,
E01003770,London,Redbridge,0.982,,
E01003771,London,Redbridge,0.968,,
E01003772,London,Redbridge,0.969,,
E01003773,London,Redbridge,0.958,,
E01003774,London,Redbridge,0.959,,
E01003775,London,Redbridge,0.962,,
E01003776,London,Redbridge,0.912,,
E01003777,London,Redbridge,0.969,,
E01003778,London,Redbridge,0.959,,
E01003779,London,Redbridge,0.941,,
E01003780,London,Redbridge,0.971,,
E01003781,London,Redbridge,0.968,,
E01003782,London,Redbridge,0.964,,
E01003783,London,Redbridge,0.963,,
E01003784,London,Redbridge,0.967,,
