lsoa_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster
E01000067,1.1137039301015996,2.5731034420513517,-0.5943206311230894,-0.05650547633783415,0.5165322641196141,-0.6844473647787993,1.0663520436988652,-0.020548670287964005,0.6023999885777144,0.5555145368462886,0.048335849433597006,0.6166580103842084,-0.37568967316290885,-0.24133309565278546,0.11733328534679109,1
E01000101,5.282611935725249,0.9846223786320021,-0.061114541306490536,-0.796580974557622,1.2245954911535621,0.4867408981673076,-0.580654446319152,-0.499105550542826,-0.0049086584327693306,0.35463926563304976,0.9015640346759867,0.13346831898751543,0.3065251700233336,-0.07598372353613575,-0.3225185376962789,4
E01000108,1.957061082054879,2.6043469015857093,0.0684493565706123,-0.0002748637508688662,0.45770262285129876,-0.8943485298569219,-0.9111126149751938,0.24207034819488968,-0.5751076131296735,-0.25061559652929627,0.46456018845663943,0.29682663882792604,1.088981239465945,-0.062187537061734445,0.3314200019047178,1
E01000110,0.050435747870367115,2.6958995840357414,-1.4301660471617539,0.3976461106669019,0.2821400746923672,0.1310255900322397,-0.9030817538306375,-0.08115906172961276,0.3253947993192175,-0.3216586363915565,0.6499524685628232,-0.07767267319572077,-0.09941740113904854,-0.005679321070242216,0.5303603129658961,1
E01000021,4.826490314619962,1.9039363058563663,0.8001543548427703,-0.5734664742440949,0.41193187637152917,1.1620620266970536,-0.4323516705350122,-0.5224492072502808,-0.2120562949561581,-0.6250099303815122,0.6569295609823331,0.05780477421533062,0.798721793259537,0.43900853247693256,-0.1607481862583561,1
E01000037,0.9108235517507549,1.5925325550111318,-1.9903450795961513,1.128159998957068,0.12514245510898384,-1.0694835132006004,-0.3176579642077561,0.5050979544760199,-1.1747903497855043,-0.528582569748223,0.11182078078908785,0.12544795563973,0.1232563373644871,0.1708517979344432,0.13053877972455688,2
E01000054,3.4690982736855216,2.4660103247205893,-1.024374214494666,-0.27177732773620933,1.339018599399661,0.7605508405652871,0.24118158666480427,-0.6678605237063048,-0.2814787268857555,-0.5071087414600184,0.7296261258061851,0.5163375376191901,-0.12722454879662118,0.21683508345109279,-0.6011648536721127,1
E01000059,4.970946116800266,0.8362543905383317,-1.2252076636434186,-0.05854798369719195,1.2401783904432384,0.4150142946387833,0.13274356476977686,-0.7659138732094245,0.4640136944614438,-0.1286802457902913,0.08124549920668399,0.5774239044092305,0.6714536269258434,0.1596273777940372,-0.4970044053639577,4
E01034471,1.5140000722454794,2.9984959172914647,1.884905805271465,-1.646023223383532,0.6122638066421944,-2.2202141272534033,0.6879619377071817,0.8709073287561945,-1.7880549624048219,-0.842281203711924,-0.24927860654974765,0.5277220003038303,-0.15660766105896118,-0.012384212497029354,-1.1307461959753577,1
E01000007,-0.33124481530779165,2.099883869397695,3.7800480038092923,-0.01256267214608351,-0.5684989421011848,-2.2500696420565807,-1.284641307101755,1.834884391604437,-0.07004199597429205,0.046393142563610636,-0.29804821281891447,1.1250128897088132,-0.16015045732739863,0.642820466788458,0.2485303027443146,3
E01000008,2.8304398034585665,1.978435297883269,1.022774907560123,-0.5828100634071782,0.0894793788960269,-0.7207134805012837,-1.5988033167454074,0.20600708182620783,-0.026705264532056093,-0.09631069757242951,1.1121964349807048,0.1566374802402485,0.016698570501112696,0.5683936407082186,0.8656993885903921,1
E01000057,4.0564951069125454,2.501198098986617,-0.21049365970250575,0.015110605213851916,1.6399333957576931,0.6538704510646036,-0.4463027278988922,-0.5692036029354018,0.17752545557632451,0.5149443484780412,0.6691055082487999,0.4634760393671947,-0.02661651723554463,0.9238477499440977,-0.16642871613923632,1
E01000062,2.8609965226439855,2.551037302472669,-0.4896007168144704,0.33086267510052925,1.4133439275018729,-0.6200121092511998,0.946169760787947,-0.21400742428113173,-0.016464620146669443,0.11336083105912491,0.15446411108383715,0.8330428172598339,-0.6886134486775176,0.9579057414693167,-0.3713927045163562,1
E01000064,4.638557683790428,0.9224296148970182,0.23754466573758337,-0.47838180740164576,0.366924453338618,-0.7065598107214203,0.6931615574133981,-0.48190801422886537,0.6517099933524986,-0.7293646127518147,-0.19120508402011627,0.47686541073728533,0.728607069300373,0.013963735885199493,0.018604939243794597,4
E01000065,6.2424122139162,-0.663338102998915,-0.6979907084939134,-0.402247405386736,0.7762593821569214,-0.1192262515127255,-0.20443181654168646,-0.39587432599123323,0.698680018582403,-0.6692724148822992,0.16843944668579863,0.4462495467131717,0.39867156317403574,0.0024952644839003747,-0.20203783100365075,4
E01000099,2.1324883829204833,2.505977402670618,0.48615543033457115,-0.2887630961079443,0.0377965993853767,-0.825070236457426,0.5571142409381065,-0.18372958992423563,0.19687643297839894,-0.7611302609523337,0.8151552639320008,0.404241813883819,-0.3061862672124317,0.4782481655202346,0.39802780038865043,1
E01000104,3.3162963143028725,1.1985571506857968,0.11520036123448353,-0.34385012516289093,-0.4012644031006975,-1.7249003549786135,-0.9268728236320988,0.6387247279415806,0.6463930987760994,-0.29190442406736405,0.4846574805161733,0.5202400853900412,-0.04571508503396399,0.8434903157376428,0.11638101530456504,1
