lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01002348,1.0550956881162727,4.358249683210663,0.9424475379181384,0.7286515686681904,1.6940479413399907,0.5414704847630172,278,1307,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002467,1.0542542396846484,3.6355104914164498,0.9422397672969042,0.4755869520049865,1.6926969226604605,-0.12708844359704935,279,2525,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003235,1.0540863581072166,5.113776490630823,0.9420319966756701,0.8938292125493456,1.6924273741788958,1.24035909970331,280,512,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000374,1.054074972606685,3.769972695837761,0.9418242260544359,0.5254519011011843,1.6924090937670297,-0.0027062206409706824,281,2285,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000060,1.0539971102159855,4.427660372182502,0.9414086848119676,0.7548306669436942,1.692284078923203,0.6056777899190375,283,1181,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001645,1.0511903371905311,4.558452147546647,0.9409931435694993,0.7882817369623936,1.687777560586398,0.7266647381412403,285,1020,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001577,1.0506110867284582,4.509542882500607,0.9407853729482651,0.7751921878246416,1.686847523563361,0.6814219642647008,286,1083,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002441,1.047176857651985,4.390661228160572,0.9405776023270309,0.7417411178059422,1.6813335699356329,0.5714522928678349,287,1244,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002701,1.042973954770033,4.192852215343414,0.9395387492208602,0.6765011427384168,1.6745854436234737,0.38847206551819247,292,1558,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000289,1.039461174234932,4.958301402382188,0.9387076667359235,0.8715977560772906,1.6689453687933973,1.0965392272426084,296,619,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003263,1.0357189531627349,4.58588597796368,0.9378765842509869,0.7953459380843548,1.662936907215175,0.7520419869090722,300,986,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000748,1.0354956951614285,4.529218454789181,0.9376688136297527,0.7799709121130273,1.6625784470662417,0.6996225540119703,301,1060,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002265,1.0352500391674373,3.634758532590927,0.9374610430085186,0.47537918138375235,1.6621840249909876,-0.12778403170444713,302,2526,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003229,1.035113819428746,5.114056719335972,0.9372532723872844,0.8942447537918138,1.661965312346723,1.2406183210170803,303,510,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000380,1.0328718554624716,4.624801879419447,0.9368377311448162,0.8053189279035944,1.658365644103925,0.7880405513550441,305,938,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001321,1.029681620884099,4.776683591905639,0.9364221899023478,0.8385622273010597,1.6532434448752156,0.9285364260635691,307,778,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01033604,1.028281272721174,5.017539901561836,0.9362144192811136,0.8809474340328277,1.650995064041817,1.1513369025020415,308,574,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001145,1.0255386783529294,4.406561555614342,0.9360066486598795,0.7473509245792644,1.6465915901239674,0.586160649635754,309,1217,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001625,1.023524629304455,5.1265121810591605,0.9355911074174111,0.8967380012466237,1.643357859114776,1.252140056985504,311,498,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
