lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p
E01000085,Barking and Dagenham 013E,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.953,0.951,0.955,35.154,0.189,0.124,36.259,-0.227,1.036,46.139,32.465,1829,149.54000000000002,93.17999999999999,100.0,136.0,74.35757244395845,4.322244416956781
E01000086,Barking and Dagenham 013F,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.957,,,38.156,0.21799999999999997,0.142,28.502999999999997,0.8900000000000001,0.868,42.757,26.281,1383,168.05,99.6,99.8,88.0,63.629790310918295,4.1686754548152365
E01000025,Barking and Dagenham 008E,E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,0.958,,,36.702,0.219,0.138,25.691000000000003,0.395,0.837,47.02900000000001,28.042,1637,165.12,100.0,100.0,83.0,50.70250458155162,3.945506224858425
E01000028,Barking and Dagenham 001B,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.936,,,40.078,0.26,0.155,27.699,1.138,-0.11099999999999999,48.625,16.282,1629,129.85999999999999,86.28,100.0,111.0,68.13996316758748,4.236132901771143
E01000033,Barking and Dagenham 006A,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.942,,,37.978,0.257,0.136,32.037,0.278,0.162,55.686,21.763,1520,153.5,99.825,100.0,92.0,60.526315789473685,4.119464982305628
E01000042,Barking and Dagenham 017B,E02000018,Barking and Dagenham 017,E09000002,Barking and Dagenham,0.955,0.953,0.958,41.573,0.263,0.164,31.45,0.526,0.263,57.015,24.75,1986,110.16,85.42,100.0,133.0,66.96878147029204,4.219048503734144
E01000052,Barking and Dagenham 019D,E02000020,Barking and Dagenham 019,E09000002,Barking and Dagenham,0.964,,,33.284,0.188,0.111,27.403,-0.153,0.335,51.774,38.532,2134,112.53333333333335,96.2,100.0,159.0,74.50796626054358,4.324238164073517
E01000055,Barking and Dagenham 018B,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.965,,,30.897999999999996,0.21100000000000002,0.114,27.142999999999997,0.126,0.047,43.185,29.369,1684,207.21999999999997,100.0,100.0,96.0,57.00712589073635,4.060565863184834
E01000063,Barking and Dagenham 004A,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,0.951,,,33.371,0.18100000000000002,0.124,37.624,0.286,0.342,41.885999999999996,35.452,1793,165.64000000000001,100.0,100.0,85.0,47.40658114891244,3.8796357786300226
E01000078,Barking and Dagenham 007B,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,0.954,,,35.033,0.228,0.128,33.668,0.035,0.467,44.311,33.091,1826,161.3,94.46000000000001,98.22,106.0,58.050383351588174,4.078391034605163
E01034474,Barking and Dagenham 015F,E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,0.989,,,32.437,0.169,0.073,11.762,-0.002,1.214,50.58,47.93200000000001,3195,112.7375,84.7625,94.375,608.0,190.29733959311423,5.253828969361079
E01000016,Barking and Dagenham 009B,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,0.951,,,32.839,0.199,0.122,28.996,0.373,0.528,43.772,24.95,1750,136.94,99.47999999999999,99.82000000000001,72.0,41.14285714285714,3.7410652072845063
E01000018,Barking and Dagenham 009D,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,0.95,,,33.406,0.212,0.136,26.358,0.273,0.457,43.512,25.659,1791,166.21999999999997,99.86,99.86,70.0,39.08431044109436,3.6909849969294477
E01000044,Barking and Dagenham 016D,E02000017,Barking and Dagenham 016,E09000002,Barking and Dagenham,0.958,,,28.389,0.133,0.079,22.263,-0.41,1.077,42.638,44.13,1895,129.84,95.46000000000001,100.0,107.0,56.46437994722955,4.051165276668183
E01000049,Barking and Dagenham 021C,E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,0.961,0.959,0.962,41.172,0.29,0.143,27.852,0.409,0.376,55.298,26.588,1923,114.08,98.84,99.56,117.0,60.84243369734789,4.124589758248448
E01000066,Barking and Dagenham 011A,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.962,,,25.763,0.147,0.097,18.294,0.054,-0.273,50.656,17.916,2132,139.85999999999999,99.28,100.0,137.0,64.25891181988743,4.178362616491789
E01000067,Barking and Dagenham 011B,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.974,,,20.973,0.132,0.066,15.99,-0.388,0.381,42.456,21.711,2149,144.64000000000001,99.84,100.0,114.0,53.04792926942764,3.9898712319623746
E01000101,Barking and Dagenham 004C,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,0.954,,,40.463,0.254,0.154,28.988,0.464,0.8320000000000001,43.29,37.223,1545,141.28000000000003,94.26,100.0,117.0,75.72815533980582,4.340268724975339
E01000108,Barking and Dagenham 010D,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.956,,,28.166,0.171,0.104,20.596,0.158,0.183,41.045,35.136,1750,140.84,96.2,100.0,153.0,87.42857142857143,4.482195123629283
E01000110,Barking and Dagenham 002C,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.954,,,17.741,0.11199999999999999,0.078,12.848,-0.002,-0.312,32.872,20.544,1491,144.825,97.45,100.0,73.0,48.96042924211938,3.9112312769362285
E01000021,Barking and Dagenham 008A,E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,0.941,,,38.888,0.23,0.136,31.637,0.41800000000000004,0.559,45.544000000000004,44.214000000000006,1682,117.66,84.22,97.84,163.0,96.90844233055886,4.584032780042807
E01000037,Barking and Dagenham 003B,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,0.938,,,17.988,0.096,0.101,20.287999999999997,-0.504,-0.067,29.715,19.057,1931,148.6,99.62,100.0,99.0,51.26877265665458,3.956399111612239
E01000054,Barking and Dagenham 018A,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.939,,,29.788,0.18,0.096,26.696999999999996,0.198,0.514,42.507,31.481,1831,161.7,99.72,100.0,87.0,47.51501911523758,3.8818734224839373
E01000059,Barking and Dagenham 013C,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.945,,,32.331,0.176,0.129,28.14,0.136,0.414,45.241,32.699,1635,153.1,98.1,100.0,97.0,59.32721712538226,4.0997833638466155
E01034471,Barking and Dagenham 008G,E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,0.956,0.954,0.958,36.877,0.22800000000000004,0.108,22.994,0.033,1.286,45.846,39.968,2791,159.78444443333333,91.26666666666667,100.0,172.0,61.626657112146184,4.13719101992754
E01000007,Barking and Dagenham 015A,E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,0.972,0.97,0.973,31.576000000000004,0.207,0.107,11.385,-0.027,0.846,50.42,25.995,2101,116.41,70.85000000000001,98.75,577.0,274.6311280342694,5.619063479184865
E01000008,Barking and Dagenham 015B,E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,0.96,,,37.596,0.265,0.151,25.506,0.25,0.353,45.413000000000004,30.233000000000004,1566,104.425,97.125,97.45,171.0,109.19540229885058,4.702255174422413
E01000057,Barking and Dagenham 012A,E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,0.953,,,32.887,0.196,0.118,31.462000000000003,0.097,0.644,43.725,30.045999999999996,1557,156.7,99.525,100.0,169.0,108.54206807964033,4.696308658852729
E01000062,Barking and Dagenham 006D,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.954,,,26.669,0.143,0.088,30.73,-0.143,0.558,45.088,20.153,2228,176.23333333333335,99.86666666666667,100.0,206.0,92.45960502692999,4.537529311144476
E01000064,Barking and Dagenham 006E,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.955,,,35.283,0.208,0.13,24.438,0.39,0.212,50.054,34.175,2107,134.68,91.9,97.7,164.0,77.83578547698148,4.36736702419637
E01000065,Barking and Dagenham 007A,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,0.941,,,39.89,0.228,0.17299999999999996,26.185,0.8169999999999998,0.32399999999999995,47.453,29.31,1692,146.0,88.7,100.0,133.0,78.60520094562648,4.377079429228765
E01000099,Barking and Dagenham 023E,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,0.959,,,29.266,0.174,0.105,25.037,0.214,0.008,47.111,26.795,2258,136.94,91.24,97.5,182.0,80.60230292294065,4.401857483666687
E01000104,Barking and Dagenham 014B,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.959,,,34.672,0.222,0.134,31.664,0.276,0.131,50.107,18.066,1811,125.3,84.3,100.0,155.0,85.58807288790723,4.461162079615645
E01000106,Barking and Dagenham 014D,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.952,0.95,0.955,43.523,0.275,0.167,27.219,0.636,0.786,51.428,26.265,2159,112.0,89.2,99.91428571428571,216.0,100.0463177396943,4.615579003202445
E01000114,Barking and Dagenham 004E,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,0.962,,,23.288,0.119,0.074,19.124,-0.117,0.423,40.755,34.274,2290,161.06666666666666,96.61666666666667,97.66666666666667,175.0,76.41921397379913,4.349234992344141
E01000019,Barking and Dagenham 023A,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,0.967,,,33.62,0.194,0.138,26.111,0.477,0.645,41.248,26.826,1498,133.9,95.5,100.0,106.0,70.76101468624833,4.273341357648459
E01000053,Barking and Dagenham 020A,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.958,,,40.044,0.229,0.126,27.703000000000003,0.701,1.217,49.479,26.503,1670,134.4,99.16,99.84,115.0,68.8622754491018,4.2465258104071015
E01000100,Barking and Dagenham 004B,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,0.958,,,31.83,0.16,0.117,29.621999999999996,0.106,0.6339999999999999,42.938,38.207,1744,153.44,99.84,100.0,115.0,65.94036697247705,4.203802177878656
E01033587,Barking and Dagenham 021E,E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,0.975,0.973,0.976,35.019,0.2,0.11,20.416,-0.149,0.669,58.179,43.024,2086,105.88333333400001,61.2,96.72,620.0,297.2195589645254,5.697829990268654
E01034479,Barking and Dagenham 021G,E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,0.968,0.966,0.969,39.97062421830585,0.2799306424104605,0.154468732234224,24.982788231949968,0.5000056850483229,0.28103979533826035,51.80166827743036,20.286669130187608,3518,112.43333333333334,87.51833333333333,100.0,163.0,46.33314383172257,3.85721076536998
E01000020,Barking and Dagenham 023B,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,0.971,,,36.035,0.216,0.131,24.184,0.76,0.651,43.518,30.078,1947,122.75999999999999,92.02000000000001,99.86,87.0,44.68412942989214,3.8217509603402036
E01000069,Barking and Dagenham 011C,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.966,,,16.375,0.087,0.07,16.481,-0.626,0.032,31.781,28.36,1882,172.9,99.225,100.0,69.0,36.66312433581297,3.628681481439843
E01000075,Barking and Dagenham 012D,E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,0.958,,,36.999,0.196,0.118,36.347,0.136,1.057,44.869,39.815,1777,180.57999999999998,100.0,100.0,223.0,125.49240292628025,4.840182250445412
E01000088,Barking and Dagenham 020C,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.964,,,28.849,0.147,0.1,20.313,0.264,0.552,44.005,34.525,2060,151.95999999999998,99.42,100.0,140.0,67.96116504854369,4.233543520768174
E01000091,Barking and Dagenham 022A,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.955,0.953,0.957,42.183,0.256,0.175,32.562,0.324,0.9940000000000001,48.266,23.563,2081,120.72,90.64,99.78,113.0,54.30081691494474,4.012787680841325
E01000102,Barking and Dagenham 007G,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,0.947,,,42.631,0.275,0.175,23.976,0.684,0.7619999999999999,44.376,33.8,1441,162.88,99.52000000000001,100.0,96.0,66.6204024982651,4.21390974961732
E01000013,Barking and Dagenham 013A,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.955,,,38.997,0.213,0.145,24.003,0.67,1.199,45.252,30.423999999999996,1747,153.18,97.26,100.0,269.0,153.97824842587292,5.043284774335383
E01000015,Barking and Dagenham 009A,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,0.978,,,33.632,0.216,0.12299999999999998,26.013,0.025,0.372,50.4,25.696,2372,142.7,85.84,99.9,148.0,62.394603709949415,4.149378742835669
E01000068,Barking and Dagenham 016E,E02000017,Barking and Dagenham 016,E09000002,Barking and Dagenham,0.971,,,25.602999999999998,0.123,0.075,16.187,0.167,0.9460000000000001,41.502,31.382,1523,142.275,96.95,100.0,138.0,90.61063690085358,4.517547388310052
E01000045,Barking and Dagenham 017C,E02000018,Barking and Dagenham 017,E09000002,Barking and Dagenham,0.956,,,35.688,0.188,0.125,24.013,0.279,1.214,44.514,35.245,1710,149.84,93.78,99.03999999999999,168.0,98.24561403508773,4.597597727508606
E01000056,Barking and Dagenham 018C,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.968,,,35.903,0.197,0.144,25.304,0.45499999999999996,0.485,51.736,23.506,1666,171.875,91.275,100.0,269.0,161.46458583433375,5.090460044691697
E01000071,Barking and Dagenham 011E,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.966,,,18.848,0.13,0.058,14.113999999999999,-0.261,-0.155,40.981,22.064,2541,112.05,74.0,100.0,141.0,55.48996458087367,4.034063004338809
E01000079,Barking and Dagenham 009E,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,0.94,,,34.522,0.227,0.141,24.526,0.045,0.253,48.007,29.325,1662,154.9,99.84,100.0,83.0,49.93983152827918,3.9306451622878753
E01000105,Barking and Dagenham 014C,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.947,,,44.149,0.24600000000000002,0.165,36.132,0.932,1.039,47.24,25.589,2314,130.28333333333333,87.25,99.86666666666667,406.0,175.45375972342265,5.173058857479556
E01000035,Barking and Dagenham 010A,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.954,,,26.175,0.15,0.09200000000000001,25.536,0.3970000000000001,0.242,39.025,23.070999999999998,1799,168.48,94.62,97.7,189.0,105.05836575875486,4.663989562941909
E01000073,Barking and Dagenham 012B,E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,0.948,,,38.757,0.209,0.135,35.14,0.57,1.346,43.442,23.636,1780,172.44,100.0,100.0,122.0,68.53932584269663,4.241892432007222
E01000087,Barking and Dagenham 020B,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.961,,,34.357,0.226,0.131,27.171,0.046,0.135,48.565,31.357,1447,162.45,93.5,99.25,230.0,158.94955079474775,5.0748584579811284
E01000098,Barking and Dagenham 023D,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,0.948,,,39.405,0.239,0.159,31.389,0.443,0.911,43.482,28.673000000000002,1814,124.05999999999999,93.82000000000001,100.0,130.0,71.66482910694597,4.285857486282152
E01000032,Barking and Dagenham 002B,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.951,,,29.957999999999995,0.146,0.106,23.035,0.095,0.913,39.922,38.369,1755,130.9,90.84,100.0,228.0,129.91452991452994,4.874544666866798
E01000072,Barking and Dagenham 017E,E02000018,Barking and Dagenham 017,E09000002,Barking and Dagenham,0.953,,,41.016,0.241,0.138,34.242,0.478,1.197,46.957,30.082,2112,148.57142857142858,82.41428571428571,100.0,198.0,93.75,4.5512418439625355
E01000080,Barking and Dagenham 007C,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,0.941,,,33.185,0.19,0.146,26.379,0.445,0.145,45.385,24.492,1651,175.07999999999998,100.0,100.0,83.0,50.272562083585704,3.9371557569204607
E01000093,Barking and Dagenham 022B,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.961,,,46.922,0.26,0.169,27.955,0.842,1.073,49.65699999999999,43.57,1719,121.16,95.0,98.7,147.0,85.51483420593368,4.460315892944684
E01000111,Barking and Dagenham 002D,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.926,,,28.903,0.174,0.111,20.878,0.187,0.313,44.339,26.789,1997,144.01666666666668,91.3,99.89999999999999,181.0,90.63595393089635,4.517823704830746
E01000112,Barking and Dagenham 002E,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.958,,,24.743,0.129,0.065,18.969,-0.324,0.602,43.159,40.766,2058,124.24000000000001,79.84,94.88,144.0,69.97084548104957,4.26226916568348
E01000014,Barking and Dagenham 013B,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.959,,,35.67,0.20099999999999998,0.135,31.501,0.35,0.825,46.135,25.122,1669,156.18333333333334,82.38333333333334,100.0,140.0,83.88256440982624,4.441268706029206
E01000029,Barking and Dagenham 001C,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.925,,,22.503,0.113,0.075,17.349,-0.28,0.35,47.51,21.974,1737,125.78333333333335,90.48333333333333,100.0,106.0,61.02475532527346,4.127533584794162
E01000070,Barking and Dagenham 011D,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.968,,,21.038,0.11,0.077,14.434,-0.442,0.84,35.596,27.639,2154,145.04000000000002,99.08,100.0,281.0,130.45496750232127,4.878664340513756
E01000061,Barking and Dagenham 006C,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.945,,,46.283,0.303,0.186,39.776,1.013,0.145,49.627,15.966999999999999,1854,142.35999999999999,99.34,99.78,285.0,153.72168284789643,5.0416279083773246
E01000103,Barking and Dagenham 014A,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.963,,,32.894,0.18,0.113,26.208,0.427,0.58,50.872,20.068,1500,141.35999999999999,99.14,100.0,104.0,69.33333333333333,4.253245844807957
E01000036,Barking and Dagenham 010B,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.953,,,19.27,0.112,0.073,15.969000000000001,-0.185,0.386,31.724,27.612000000000002,1493,172.825,99.625,99.8,164.0,109.84594775619557,4.708141379293052
E01000107,Barking and Dagenham 010C,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.94,,,28.332,0.15100000000000002,0.095,29.324,0.579,-0.027,44.429,22.813,1719,165.5,99.8,100.0,82.0,47.7021524141943,3.885723226528588
E01000096,Barking and Dagenham 022D,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.957,,,40.926,0.259,0.135,34.307,0.008,1.284,48.317,29.982,1667,104.08333333333333,88.96666666666665,98.26666666666667,146.0,87.58248350329933,4.483934134942164
E01000030,Barking and Dagenham 001D,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.968,,,38.415,0.264,0.162,38.753,0.016,0.499,44.592,20.993,2155,131.48333333333332,90.33333333333333,98.58333333333333,276.0,128.07424593967517,4.860387788716304
E01034475,Barking and Dagenham 019F,E02000020,Barking and Dagenham 019,E09000002,Barking and Dagenham,0.981,,,33.768,0.215,0.106,18.788,-0.008,0.657,61.059,29.992999999999995,4485,130.40185185555555,88.37777777777778,96.55555555555556,156.0,34.78260869565217,3.57746198474792
E01000031,Barking and Dagenham 002A,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.938,,,22.672,0.126,0.075,12.953,0.046,0.919,34.14,27.703,1716,136.3,91.08,98.82000000000001,147.0,85.66433566433567,4.462042445804967
E01000094,Barking and Dagenham 022C,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.982,0.981,0.983,28.182,0.167,0.094,10.866,-0.036,0.524,64.961,20.692,2120,132.28000000000003,67.8,99.62,214.0,100.9433962264151,4.624417720291944
E01000060,Barking and Dagenham 006B,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.934,,,36.154,0.202,0.129,25.54,0.282,1.109,48.53,24.729,1955,146.13333333333333,99.13333333333333,99.75,305.0,156.01023017902813,5.0563109636014385
E01000034,Barking and Dagenham 003A,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,0.908,,,35.895,0.216,0.147,33.858,0.661,0.302,45.083,18.01,1502,161.925,100.0,100.0,93.0,61.91744340878828,4.141823444954963
E01000027,Barking and Dagenham 001A,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.952,,,37.34700000000001,0.216,0.146,38.12200000000001,0.148,1.042,44.976,20.329,1858,139.92000000000002,96.4,98.12,179.0,96.34015069967707,4.578211552582424
E01000039,Barking and Dagenham 003D,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,0.96,,,22.288,0.127,0.074,19.753,0.173,0.092,42.779,17.527,1657,176.07999999999998,94.72,96.88,94.0,56.729028364514186,4.055760138245499
E01000090,Barking and Dagenham 020E,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.956,,,28.317,0.169,0.091,22.024,-0.187,0.7,45.475,29.464,1683,137.125,97.875,98.375,244.0,144.97920380273322,4.983464171855531
E01000095,Barking and Dagenham 018E,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.965,,,32.254,0.196,0.095,22.314,-0.111,0.944,63.151,18.657,1871,164.925,85.025,85.85,598.0,319.61517904863706,5.770241584808381
E01033918,Barnet 042D,E02006953,Barnet 042,E09000003,Barnet,0.991,,,17.932,0.082,0.038,4.998,-1.672,-0.434,45.751,53.327,2389,236.11999999999998,98.88,99.64000000000001,269.0,112.59941398074508,4.732678347653543
E01000133,Barnet 021C,E02000044,Barnet 021,E09000003,Barnet,0.96,,,30.774,0.188,0.159,24.516,-0.059,0.065,40.079,26.72,1674,102.97999999999999,96.67999999999999,100.0,97.0,57.945041816009564,4.076605515151075
E01000181,Barnet 029D,E02000052,Barnet 029,E09000003,Barnet,0.97,,,8.204,0.058,0.039,0.31,-1.634,0.07,20.819000000000003,29.674,1746,89.8,43.12,99.67999999999999,214.0,122.56586483390606,4.816774332397435
E01000185,Barnet 029F,E02000052,Barnet 029,E09000003,Barnet,0.933,,,25.824,0.239,0.128,12.502,-0.20800000000000002,-0.438,32.704,19.475,1547,94.16,82.0,99.67999999999999,95.0,61.409179056237875,4.133712364817422
E01000189,Barnet 014D,E02000037,Barnet 014,E09000003,Barnet,0.974,,,24.526,0.149,0.091,25.611,-0.871,-0.44399999999999995,38.504,43.589,1481,119.475,63.8,90.94,113.0,76.29979743416611,4.347691335074627
E01000226,Barnet 018D,E02000041,Barnet 018,E09000003,Barnet,0.97,,,31.657999999999998,0.224,0.123,23.481,0.37299999999999994,-0.171,41.017,30.803,1792,117.96,97.42,100.0,67.0,37.388392857142854,3.6477551445558567
E01000306,Barnet 036C,E02000059,Barnet 036,E09000003,Barnet,0.971,,,14.045,0.075,0.044,13.001999999999999,-0.947,0.15600000000000003,32.814,31.348,1677,121.0875,95.3,100.0,72.0,42.93381037567084,3.782684191664658
E01000312,Barnet 036E,E02000059,Barnet 036,E09000003,Barnet,0.968,,,24.927,0.151,0.096,9.643,-0.25,-0.218,54.472,21.426,1766,69.03999999999999,20.78,100.0,89.0,50.39637599093997,3.9395676639626127
E01033916,Barnet 042B,E02006953,Barnet 042,E09000003,Barnet,0.984,,,20.797000000000004,0.135,0.062000000000000006,12.175000000000002,-1.303,-0.128,39.038,47.35,3602,80.25833332857142,16.442857142857143,99.7,283.0,78.56746252082176,4.37660524698302
E01033923,Barnet 043C,E02006954,Barnet 043,E09000003,Barnet,0.973,,,27.670999999999996,0.186,0.11499999999999999,15.794000000000002,-0.042,0.009,43.166,29.844000000000005,2649,108.50999999999999,64.6,99.96000000000001,63.0,23.78255945639864,3.2101401580504
E01000126,Barnet 026A,E02000049,Barnet 026,E09000003,Barnet,0.962,,,33.625,0.243,0.152,13.21,-0.077,-0.164,51.181,24.433,2338,70.45,31.683333333333334,99.66666666666667,81.0,34.64499572284004,3.573608764576319
E01000134,Barnet 024F,E02000047,Barnet 024,E09000003,Barnet,0.956,,,24.669,0.184,0.093,20.26,-0.579,-0.195,42.152,27.225,1743,118.46,97.82000000000001,100.0,58.0,33.275960986804364,3.5344442625988597
E01000137,Barnet 041A,E02000064,Barnet 041,E09000003,Barnet,0.961,,,28.786,0.235,0.145,8.14,0.077,0.348,33.329,22.835,1756,87.74000000000001,85.96000000000001,99.64,80.0,45.558086560364465,3.8407007063666065
E01000145,Barnet 037A,E02000060,Barnet 037,E09000003,Barnet,0.93,,,14.626,0.08800000000000001,0.072,4.679,-1.5,0.196,29.116,32.598,1652,111.425,96.55000000000001,99.325,62.0,37.530266343825666,3.651444071249151
E01000151,Barnet 026B,E02000049,Barnet 026,E09000003,Barnet,0.954,,,38.897,0.332,0.191,18.815,-0.203,0.085,40.94499999999999,19.735,1747,93.0,74.26,99.86,135.0,77.27532913566114,4.3602324720667545
E01000154,Barnet 026E,E02000049,Barnet 026,E09000003,Barnet,0.947,,,32.667,0.201,0.141,22.212,0.007000000000000001,0.8270000000000001,43.4,22.744,1345,95.9875,58.325,100.0,106.0,78.81040892193309,4.379653933567726
E01000165,Barnet 022E,E02000045,Barnet 022,E09000003,Barnet,0.966,,,13.258,0.099,0.05,5.196000000000001,-1.2900000000000003,0.198,35.632,16.048,1892,86.78,66.98,100.0,77.0,40.697674418604656,3.7304453579115706
E01000217,Barnet 035F,E02000058,Barnet 035,E09000003,Barnet,0.963,,,10.826,0.066,0.056,9.331,-1.212,-0.342,24.166,29.261,1830,99.625,89.05,100.0,81.0,44.26229508196721,3.8124743477568432
E01000219,Barnet 037D,E02000060,Barnet 037,E09000003,Barnet,0.948,,,19.87,0.097,0.093,14.667,-0.764,0.403,34.545,31.116,1982,105.25,88.8,99.65,113.0,57.013118062563066,4.060669158465518
E01000236,Barnet 034A,E02000057,Barnet 034,E09000003,Barnet,0.975,,,10.572,0.079,0.059,3.637,-1.135,-0.545,25.167,26.189,1956,75.12,48.980000000000004,100.0,124.0,63.394683026584865,4.165031068002911
E01000140,Barnet 041C,E02000064,Barnet 041,E09000003,Barnet,0.963,,,16.817,0.118,0.078,9.456999999999999,-0.914,-0.026,30.188,30.341,1836,112.32000000000001,81.17999999999999,100.0,182.0,99.12854030501089,4.606454763614958
E01000143,Barnet 041D,E02000064,Barnet 041,E09000003,Barnet,0.951,,,31.342,0.239,0.153,16.558,-0.081,0.7629999999999999,33.531,19.252,1467,93.083333325,85.4,100.0,209.0,142.46762099522837,4.9661093720757545
E01000147,Barnet 043F,E02006954,Barnet 043,E09000003,Barnet,0.967,,,12.786,0.078,0.04,9.893,-1.99,0.336,27.447,33.415,1876,90.325,37.4,99.65,88.0,46.908315565031984,3.8692890919599514
E01000182,Barnet 029E,E02000052,Barnet 029,E09000003,Barnet,0.957,,,8.01,0.04,0.032,0.42,-1.7379999999999998,-0.17699999999999996,22.913,37.424,1919,78.56,37.040000000000006,99.17999999999999,115.0,59.927045336112556,4.109677170324252
E01000216,Barnet 035E,E02000058,Barnet 035,E09000003,Barnet,0.952,,,10.017,0.071,0.061,2.247,-1.305,-0.268,26.235,21.24,2082,116.96,88.3,100.0,85.0,40.82612872238232,3.7335212332961345
E01000224,Barnet 040D,E02000063,Barnet 040,E09000003,Barnet,0.966,,,19.679,0.152,0.097,14.005000000000003,-0.928,-0.054,29.827,27.142000000000003,1653,81.175,84.225,99.85,63.0,38.11252268602541,3.6664426890146573
