lsoa_code,ics_score_z,ics_score_0_100,ics_rank,ics_band,ics_high_risk_flag,risk_participation,risk_vulnerability,risk_infra,overlooked_proxy_flag
E01002135,-0.3075071048487728,36.23713654262799,3218,Lower (50-100%),0,-0.5239620798450613,-0.14258884479483055,-0.07559188760821474,0
E01002150,-0.16447360716853054,39.784168045040744,2802,Lower (50-100%),0,-0.05822568873987386,-0.4109107417366939,0.4663778654592497,0
E01002152,-0.009961841699182544,43.61584459984609,2309,Mid (25-50%),0,0.6736457829968492,-0.9225323248829632,1.0203710214956876,0
E01002174,-0.6649528737578762,27.37297938163116,4187,Lower (50-100%),0,-0.723563390318713,-0.4988698212523903,-1.148579285508796,0
E01002176,-0.6714922124927449,27.210812890049024,4195,Lower (50-100%),0,-0.9896984709502487,-0.3448194794508055,-0.7095913481227059,0
E01002189,0.12562318358548782,46.97816436227883,1895,Mid (25-50%),0,0.806713323312617,-0.9133873734236553,1.73626506135455,0
E01002194,-0.7342204655050472,25.65523959334226,4290,Lower (50-100%),0,-0.3908945395292934,-1.1487911679819482,-0.4136189712498835,0
E01002142,-0.10592916811014211,41.235988583579335,2617,Lower (50-100%),0,0.07484185157589397,-0.3403169111595968,0.13534608702524148,0
E01002181,-0.83640917356396,23.1211019783471,4442,Lower (50-100%),0,-1.2558335515817842,-0.5550991023022736,-0.21489479316133944,0
E01002228,-0.804637433838387,23.9089968667529,4394,Lower (50-100%),0,-1.3223673217396683,-0.6998895994534964,1.0537818069853715,0
E01002132,-0.9389119702055049,20.579175404015754,4571,Lower (50-100%),0,-1.455434862055436,-1.0110753474094512,1.7101762405369445,0
E01002186,0.8390253804089414,64.66954510219622,481,High (Top 10%),1,1.5385847950493328,-0.10008767385553874,1.9170167587173397,0
E01002137,-0.8784828948607522,22.077732297231687,4502,Lower (50-100%),0,-1.455434862055436,-1.342573089366977,3.8062068327933374,0
E01002133,0.4322373597464869,54.58176882953944,1131,Upper (10-25%),0,0.4740444725231974,0.5066392199984875,-0.09070301888271308,0
E01002230,-0.3042709668640651,36.317388256835336,3207,Lower (50-100%),0,-0.3243607693714095,-0.49650675495099783,0.6511941908101823,0
E01002113,-0.027218608318448606,43.18790082568796,2355,Mid (25-50%),0,0.34097693220742964,-0.40651455595103386,0.0227332236617331,0
E01002112,-0.9192563814762486,21.066606625036453,4551,Lower (50-100%),0,-1.2558335515817842,-0.882217796040057,0.42866724953579977,0
E01002226,0.17851393129154672,48.289781230650156,1760,Mid (25-50%),0,0.5405782426810813,-0.3332383999973072,0.8521100208384835,0
E01034593,-0.6533702583603928,27.66021210935939,4164,Lower (50-100%),0,-0.8566309306344808,-0.4560742167374996,-0.6265294204300154,0
E01002155,-0.5406760683898576,30.45487104203815,3885,Lower (50-100%),0,-0.12475945889775777,-0.9861623599058413,-0.40761249928237997,0
E01002187,0.19868559499605432,48.790010392184875,1689,Mid (25-50%),0,0.6736457829968492,-0.652344436400575,1.8909998902773093,0
E01002190,-0.031566642942400136,43.08007562365581,2375,Mid (25-50%),0,0.6071120128389653,-1.0960801676022587,1.884690267010819,0
E01002229,0.31074923616121,51.569032592819994,1379,Mid (25-50%),0,0.740179553154733,-0.0825954815524512,0.1483640394018317,0
E01002134,-0.3000002346636485,36.42329646644307,3192,Lower (50-100%),0,0.008308081418010056,-0.7053088855130619,0.1365012717912485,0
E01002225,-0.07213504684376737,42.07403571709879,2500,Lower (50-100%),0,-0.05822568873987386,-0.42812288910661717,1.467218131871536,0
E01002114,0.6334446840525797,59.57143019841244,750,Upper (10-25%),0,1.2724497144178044,-0.07965425822289912,0.9668672876487237,0
E01002144,-0.2434687684219213,37.82519808312072,3033,Lower (50-100%),0,-0.5904958500029451,-0.44889077309284275,2.2425521197118328,0
E01002287,0.18718100849604746,48.50471267242287,1735,Mid (25-50%),0,0.9397808636283849,-0.3502603607597915,-0.7810321779481956,0
E01002297,1.2445354700896045,74.72563046661239,170,High (Top 10%),1,1.4720510248914487,1.2218891029146244,0.32262412576871563,0
E01002378,-0.5579013812882552,30.027707276343758,3937,Lower (50-100%),0,-0.45742830968717735,-0.6552515825149468,-0.5719542979729927,0
E01002365,0.6759228507418852,60.624829561885605,672,Upper (10-25%),0,1.6051185652072166,0.021087955886297794,-0.5587008375019639,0
E01002355,-0.09973454603559583,41.38960658216228,2602,Lower (50-100%),0,0.6736457829968492,-0.7509848319990204,-0.6493197398461873,0
E01002272,0.2700015414020923,50.5585465227359,1503,Mid (25-50%),0,1.0728484039441526,-0.3513783669641007,-0.5465997523893104,0
E01002264,1.4899510064026182,80.81159391295009,77,High (Top 10%),1,2.070854956312404,1.0148815741734343,1.0136956768399104,0
E01002351,-0.24093780536420076,37.88796244141982,3021,Lower (50-100%),0,-0.1912932290556417,-0.2941649875124632,-0.22481607908553522,0
E01002359,0.7805816587400177,63.22022221462099,538,Upper (10-25%),0,2.2704562667860557,-0.42453531978901365,-0.5008276740865129,0
E01002318,0.7387187811573528,62.1820811639189,584,Upper (10-25%),0,2.070854956312404,-0.3096413693883221,-0.538273329584841,0
E01002267,1.480517444647304,80.57765472200013,81,High (Top 10%),1,2.6696588877333594,0.6643080098384551,-0.19767659260012713,0
E01033788,-0.7927671745645869,24.203362761937136,4374,Lower (50-100%),0,-1.7881037128448556,0.12238238408997298,-0.43192576624889734,0
E01002280,1.0837165057624933,70.73754416581536,256,High (Top 10%),1,1.0728484039441526,1.2006926309237742,0.6062304007192635,0
E01002346,0.2275817056615359,49.506593685539,1614,Mid (25-50%),0,0.008308081418010056,0.514159620102254,-0.07528760022582943,0
E01002364,0.8119954334089299,63.999240068252895,496,Upper (10-25%),0,2.0043211861545203,-0.07567196292264808,-0.5589671704541255,0
E01002335,0.6625500499195472,60.29320272927913,699,Upper (10-25%),0,1.1393821741020367,0.344788252334336,-0.0532664197682039,0
E01002332,0.7501500491964188,62.46556068797933,573,Upper (10-25%),0,1.6716523353651005,0.10853694137570483,-0.5093512533694368,0
E01002261,0.6324472151895966,59.54669436004551,751,Upper (10-25%),0,1.4720510248914487,0.042394134621923554,-0.4905310659142108,0
E01002251,0.660150539836065,60.233698221632295,702,Upper (10-25%),0,0.8732470934705009,0.6287269471889012,-0.15737778460666013,0
E01002316,1.6176726035809281,83.9789116117923,43,High (Top 10%),1,2.0043211861545203,1.365978455622622,1.0103776478121425,0
E01002333,0.2993765272256913,51.287005252957016,1408,Mid (25-50%),0,1.0728484039441526,-0.2690028409103052,-0.6235397613954009,0
E01002340,0.02432336919292139,44.46607007201502,2198,Mid (25-50%),0,0.740179553154733,-0.5561851999607796,-0.5847408974435763,0
E01002341,0.8224921152066578,64.25954315537015,488,Upper (10-25%),0,2.3369900369439396,-0.36641698678630336,-0.6426575736427859,0
E01002358,-0.004522394823899968,43.75073530541676,2286,Mid (25-50%),0,0.07484185157589397,-0.07109198638702158,-0.062098341588925486,0
E01002366,0.8606505466237208,65.20581910131365,461,High (Top 10%),1,2.137388726470288,-0.1357926985444678,-0.400676659428983,1
E01002258,0.691805130585703,61.01868797861884,650,Upper (10-25%),0,1.3389834845756883,0.11023891828055268,0.39655049300394696,0
E01002262,0.41285929456913517,54.10121980602655,1159,Upper (10-25%),0,0.806713323312617,0.14575898370308923,-0.15753243587932686,0
E01002283,0.5606853549943261,57.767100188661935,862,Upper (10-25%),0,0.6071120128389653,0.7773270099549291,-0.6231220526292639,0
E01002295,-0.03393528713485703,43.02133654711142,2386,Mid (25-50%),0,-0.05822568873987386,-0.10827072128787975,0.409880973776321,0
E01002336,0.2507257531224088,50.080533823817476,1554,Mid (25-50%),0,0.6071120128389653,0.07440782536100127,-0.5595817406757617,0
E01002338,0.2966534680478596,51.219477178461524,1419,Mid (25-50%),0,1.0063146337862687,-0.230846498080543,-0.5230719301971701,0
E01002352,0.0059780564770481395,44.01113187096309,2252,Mid (25-50%),0,0.07484185157589397,-0.034454029384459996,-0.12196463509097151,0
E01002303,1.1941289503285137,73.4756189908441,194,High (Top 10%),1,1.8712536458387523,0.8216724367139506,-0.1768778682020247,0
E01002274,0.4640982500221167,55.37187452740343,1054,Upper (10-25%),0,1.6716523353651005,-0.5239273171473903,-0.5237800817585292,0
E01002291,1.2966938076108465,76.01908458261893,138,High (Top 10%),1,3.0023277385227787,-0.1869118406956018,0.2975665358861695,0
E01002322,-0.4719184838535672,32.159963361917285,3701,Lower (50-100%),0,-0.3243607693714095,-0.6247094151520185,-0.4483690081802462,0
E01002347,0.6587356355298694,60.19861056574489,704,Upper (10-25%),0,1.5385847950493328,0.01223451349068369,-0.39133053313138094,0
E01002362,-0.1943294940253317,39.04378363907251,2905,Lower (50-100%),0,0.2079093918916618,-0.5579637124327957,-0.368050497818214,0
E01002381,0.16927582960567866,48.06068917715427,1795,Mid (25-50%),0,0.5405782426810813,-0.0817999633454945,-0.37174396095335444,0
E01002382,0.24735335554937507,49.99690306162391,1564,Mid (25-50%),0,1.0063146337862687,-0.5127599609575713,0.2525375277646118,0
E01002243,0.5084663063044879,56.472140520242476,965,Upper (10-25%),0,0.40751070236531356,0.6880550233650273,0.15461729725834492,0
E01002256,0.6207890899797347,59.25758909415249,771,Upper (10-25%),0,2.0043211861545203,-0.5160187473184983,-0.4894700749647513,0
E01002278,1.485241589221781,80.6948069268989,79,High (Top 10%),1,2.4700575772597073,0.8696157649483063,-0.17611414771825398,0
E01002315,0.720089739704282,61.720106885407475,612,Upper (10-25%),0,1.2724497144178044,0.3326330138603338,-0.0219748802088018,0
E01002317,0.02842977838791262,44.56790329998371,2179,Mid (25-50%),0,0.8732470934705009,-0.6601743379526933,-0.6745296159510081,0
E01002327,0.13260249940456537,47.151241672678516,1881,Mid (25-50%),0,0.34097693220742964,0.09575391322575348,-0.6392638104036706,0
E01002367,0.013337377273533107,44.193632775470434,2232,Mid (25-50%),0,0.5405782426810813,-0.46333276260903883,-0.21423088758886033,0
E01002245,0.6429055358225138,59.806046143711036,733,Upper (10-25%),0,1.0063146337862687,0.4756281995314363,-0.23968739170453449,0
E01002286,0.36939033984065717,53.023250279310815,1250,Mid (25-50%),0,1.6716523353651005,-0.6919788137427577,-0.7146274488939711,0
E01002309,0.8391422700697596,64.67244380296181,479,High (Top 10%),1,1.2724497144178044,0.5717229840634984,0.09264555753173336,0
