lsoa_code,major_cat,crime_count_window
E01000261,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000261,PUBLIC ORDER OFFENCES,3
E01000261,THEFT,10
E01000261,VEHICLE OFFENCES,8
E01000261,VIOLENCE AGAINST THE PERSON,32
E01000263,ARSON AND CRIMINAL DAMAGE,2
E01000263,BURGLARY,9
E01000263,DRUG OFFENCES,2
E01000263,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000263,PUBLIC ORDER OFFENCES,2
E01000263,ROBBERY,0
E01000263,THEFT,1
E01000263,VEHICLE OFFENCES,8
E01000263,VIOLENCE AGAINST THE PERSON,8
E01000264,ARSON AND CRIMINAL DAMAGE,19
E01000264,BURGLARY,13
E01000264,DRUG OFFENCES,13
E01000264,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000264,POSSESSION OF WEAPONS,0
E01000264,PUBLIC ORDER OFFENCES,22
E01000264,ROBBERY,6
E01000264,THEFT,82
E01000264,VEHICLE OFFENCES,18
E01000264,VIOLENCE AGAINST THE PERSON,62
E01000265,ARSON AND CRIMINAL DAMAGE,6
E01000265,BURGLARY,6
E01000265,DRUG OFFENCES,4
E01000265,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000265,POSSESSION OF WEAPONS,1
E01000265,PUBLIC ORDER OFFENCES,5
E01000265,ROBBERY,0
E01000265,THEFT,14
E01000265,VEHICLE OFFENCES,10
E01000265,VIOLENCE AGAINST THE PERSON,29
E01000266,ARSON AND CRIMINAL DAMAGE,4
E01000266,BURGLARY,11
E01000266,DRUG OFFENCES,4
E01000266,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000266,PUBLIC ORDER OFFENCES,4
E01000266,ROBBERY,0
E01000266,THEFT,2
E01000266,VEHICLE OFFENCES,18
E01000266,VIOLENCE AGAINST THE PERSON,12
E01000267,ARSON AND CRIMINAL DAMAGE,6
E01000267,BURGLARY,8
E01000267,DRUG OFFENCES,1
E01000267,POSSESSION OF WEAPONS,0
E01000267,PUBLIC ORDER OFFENCES,2
E01000267,ROBBERY,1
E01000267,THEFT,8
E01000267,VEHICLE OFFENCES,15
E01000267,VIOLENCE AGAINST THE PERSON,12
E01000268,ARSON AND CRIMINAL DAMAGE,16
E01000268,BURGLARY,13
E01000268,DRUG OFFENCES,14
E01000268,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000268,POSSESSION OF WEAPONS,0
E01000268,PUBLIC ORDER OFFENCES,12
E01000268,ROBBERY,6
E01000268,THEFT,114
E01000268,VEHICLE OFFENCES,31
E01000268,VIOLENCE AGAINST THE PERSON,61
E01000269,ARSON AND CRIMINAL DAMAGE,3
E01000269,BURGLARY,6
E01000269,DRUG OFFENCES,6
E01000269,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01000269,PUBLIC ORDER OFFENCES,0
E01000269,THEFT,5
E01000269,VEHICLE OFFENCES,12
E01000269,VIOLENCE AGAINST THE PERSON,12
E01000270,ARSON AND CRIMINAL DAMAGE,4
E01000270,BURGLARY,8
E01000270,DRUG OFFENCES,6
E01000270,POSSESSION OF WEAPONS,3
E01000270,PUBLIC ORDER OFFENCES,4
E01000270,ROBBERY,0
E01000270,THEFT,3
E01000270,VEHICLE OFFENCES,16
E01000270,VIOLENCE AGAINST THE PERSON,26
E01000271,ARSON AND CRIMINAL DAMAGE,5
E01000271,BURGLARY,6
E01000271,DRUG OFFENCES,5
E01000271,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000271,POSSESSION OF WEAPONS,1
E01000271,PUBLIC ORDER OFFENCES,6
E01000271,ROBBERY,3
E01000271,THEFT,13
E01000271,VEHICLE OFFENCES,25
E01000271,VIOLENCE AGAINST THE PERSON,20
E01000272,ARSON AND CRIMINAL DAMAGE,1
E01000272,BURGLARY,7
E01000272,DRUG OFFENCES,2
E01000272,PUBLIC ORDER OFFENCES,2
E01000272,ROBBERY,2
E01000272,THEFT,7
E01000272,VEHICLE OFFENCES,7
E01000272,VIOLENCE AGAINST THE PERSON,6
E01000273,ARSON AND CRIMINAL DAMAGE,8
E01000273,BURGLARY,9
E01000273,DRUG OFFENCES,12
E01000273,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000273,PUBLIC ORDER OFFENCES,7
E01000273,ROBBERY,0
E01000273,THEFT,32
E01000273,VEHICLE OFFENCES,8
E01000273,VIOLENCE AGAINST THE PERSON,42
E01000274,ARSON AND CRIMINAL DAMAGE,4
E01000274,BURGLARY,7
E01000274,DRUG OFFENCES,4
E01000274,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000274,POSSESSION OF WEAPONS,1
E01000274,PUBLIC ORDER OFFENCES,6
E01000274,ROBBERY,0
E01000274,THEFT,23
E01000274,VEHICLE OFFENCES,23
E01000274,VIOLENCE AGAINST THE PERSON,33
E01000275,ARSON AND CRIMINAL DAMAGE,5
E01000275,BURGLARY,11
E01000275,DRUG OFFENCES,2
E01000275,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000275,PUBLIC ORDER OFFENCES,5
E01000275,ROBBERY,1
E01000275,THEFT,3
E01000275,VEHICLE OFFENCES,12
E01000275,VIOLENCE AGAINST THE PERSON,14
E01000276,ARSON AND CRIMINAL DAMAGE,1
E01000276,BURGLARY,13
E01000276,DRUG OFFENCES,1
E01000276,POSSESSION OF WEAPONS,1
E01000276,PUBLIC ORDER OFFENCES,1
E01000276,ROBBERY,1
E01000276,THEFT,7
E01000276,VEHICLE OFFENCES,8
E01000276,VIOLENCE AGAINST THE PERSON,6
E01000277,ARSON AND CRIMINAL DAMAGE,7
E01000277,BURGLARY,12
E01000277,DRUG OFFENCES,2
E01000277,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000277,POSSESSION OF WEAPONS,0
E01000277,PUBLIC ORDER OFFENCES,2
E01000277,ROBBERY,0
E01000277,THEFT,18
E01000277,VEHICLE OFFENCES,12
E01000277,VIOLENCE AGAINST THE PERSON,19
E01000278,ARSON AND CRIMINAL DAMAGE,1
E01000278,BURGLARY,8
E01000278,DRUG OFFENCES,3
E01000278,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000278,PUBLIC ORDER OFFENCES,1
E01000278,ROBBERY,1
E01000278,THEFT,3
E01000278,VEHICLE OFFENCES,11
E01000278,VIOLENCE AGAINST THE PERSON,4
E01000279,ARSON AND CRIMINAL DAMAGE,6
E01000279,BURGLARY,11
E01000279,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01000279,PUBLIC ORDER OFFENCES,9
E01000279,ROBBERY,1
E01000279,THEFT,8
E01000279,VEHICLE OFFENCES,11
E01000279,VIOLENCE AGAINST THE PERSON,23
E01000280,ARSON AND CRIMINAL DAMAGE,3
E01000280,BURGLARY,15
E01000280,DRUG OFFENCES,3
E01000280,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000280,ROBBERY,1
E01000280,THEFT,3
E01000280,VEHICLE OFFENCES,14
E01000280,VIOLENCE AGAINST THE PERSON,17
E01000281,ARSON AND CRIMINAL DAMAGE,14
E01000281,BURGLARY,5
E01000281,DRUG OFFENCES,14
E01000281,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000281,PUBLIC ORDER OFFENCES,22
E01000281,ROBBERY,8
E01000281,THEFT,98
E01000281,VEHICLE OFFENCES,22
E01000281,VIOLENCE AGAINST THE PERSON,64
E01000282,ARSON AND CRIMINAL DAMAGE,5
E01000282,BURGLARY,9
E01000282,DRUG OFFENCES,10
E01000282,POSSESSION OF WEAPONS,1
E01000282,PUBLIC ORDER OFFENCES,2
E01000282,ROBBERY,1
E01000282,THEFT,7
E01000282,VEHICLE OFFENCES,16
E01000282,VIOLENCE AGAINST THE PERSON,18
E01000283,ARSON AND CRIMINAL DAMAGE,1
E01000283,BURGLARY,11
E01000283,DRUG OFFENCES,5
E01000283,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000283,POSSESSION OF WEAPONS,1
E01000283,PUBLIC ORDER OFFENCES,1
E01000283,THEFT,3
E01000283,VEHICLE OFFENCES,10
E01000283,VIOLENCE AGAINST THE PERSON,9
E01000284,ARSON AND CRIMINAL DAMAGE,8
E01000284,BURGLARY,10
E01000284,DRUG OFFENCES,1
E01000284,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000284,PUBLIC ORDER OFFENCES,10
E01000284,ROBBERY,2
E01000284,THEFT,12
E01000284,VEHICLE OFFENCES,15
E01000284,VIOLENCE AGAINST THE PERSON,30
E01000285,ARSON AND CRIMINAL DAMAGE,5
E01000285,BURGLARY,5
E01000285,DRUG OFFENCES,5
E01000285,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01000285,POSSESSION OF WEAPONS,0
E01000285,PUBLIC ORDER OFFENCES,11
E01000285,ROBBERY,1
E01000285,THEFT,5
E01000285,VEHICLE OFFENCES,3
E01000285,VIOLENCE AGAINST THE PERSON,33
E01000286,ARSON AND CRIMINAL DAMAGE,3
E01000286,BURGLARY,1
E01000286,DRUG OFFENCES,5
E01000286,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000286,PUBLIC ORDER OFFENCES,4
E01000286,ROBBERY,0
E01000286,THEFT,6
E01000286,VEHICLE OFFENCES,9
E01000286,VIOLENCE AGAINST THE PERSON,37
E01000287,ARSON AND CRIMINAL DAMAGE,16
E01000287,BURGLARY,7
E01000287,DRUG OFFENCES,7
E01000287,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000287,PUBLIC ORDER OFFENCES,5
E01000287,ROBBERY,1
E01000287,THEFT,7
E01000287,VEHICLE OFFENCES,4
E01000287,VIOLENCE AGAINST THE PERSON,28
E01000288,ARSON AND CRIMINAL DAMAGE,4
E01000288,BURGLARY,10
E01000288,DRUG OFFENCES,3
E01000288,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000288,POSSESSION OF WEAPONS,2
E01000288,PUBLIC ORDER OFFENCES,2
E01000288,ROBBERY,4
E01000288,THEFT,8
E01000288,VEHICLE OFFENCES,11
E01000288,VIOLENCE AGAINST THE PERSON,11
E01000289,ARSON AND CRIMINAL DAMAGE,7
E01000289,BURGLARY,1
E01000289,DRUG OFFENCES,4
E01000289,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000289,POSSESSION OF WEAPONS,0
E01000289,PUBLIC ORDER OFFENCES,5
E01000289,ROBBERY,0
E01000289,THEFT,11
E01000289,VEHICLE OFFENCES,8
E01000289,VIOLENCE AGAINST THE PERSON,50
E01000290,ARSON AND CRIMINAL DAMAGE,5
E01000290,BURGLARY,6
E01000290,DRUG OFFENCES,3
E01000290,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000290,POSSESSION OF WEAPONS,1
E01000290,PUBLIC ORDER OFFENCES,10
E01000290,ROBBERY,2
E01000290,THEFT,14
E01000290,VEHICLE OFFENCES,11
E01000290,VIOLENCE AGAINST THE PERSON,34
E01000291,ARSON AND CRIMINAL DAMAGE,10
E01000291,BURGLARY,1
E01000291,DRUG OFFENCES,1
E01000291,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000291,POSSESSION OF WEAPONS,1
E01000291,PUBLIC ORDER OFFENCES,1
E01000291,THEFT,10
E01000291,VEHICLE OFFENCES,6
E01000291,VIOLENCE AGAINST THE PERSON,26
E01000292,ARSON AND CRIMINAL DAMAGE,5
E01000292,BURGLARY,7
E01000292,DRUG OFFENCES,14
E01000292,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000292,POSSESSION OF WEAPONS,1
E01000292,PUBLIC ORDER OFFENCES,7
E01000292,ROBBERY,6
E01000292,THEFT,15
E01000292,VEHICLE OFFENCES,7
E01000292,VIOLENCE AGAINST THE PERSON,26
E01000293,ARSON AND CRIMINAL DAMAGE,4
E01000293,BURGLARY,11
E01000293,DRUG OFFENCES,1
E01000293,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000293,PUBLIC ORDER OFFENCES,4
E01000293,ROBBERY,1
E01000293,THEFT,15
E01000293,VEHICLE OFFENCES,10
E01000293,VIOLENCE AGAINST THE PERSON,14
E01000294,ARSON AND CRIMINAL DAMAGE,13
E01000294,BURGLARY,4
E01000294,DRUG OFFENCES,1
E01000294,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000294,POSSESSION OF WEAPONS,1
E01000294,PUBLIC ORDER OFFENCES,26
E01000294,ROBBERY,0
E01000294,THEFT,25
E01000294,VEHICLE OFFENCES,16
E01000294,VIOLENCE AGAINST THE PERSON,109
E01000295,ARSON AND CRIMINAL DAMAGE,11
E01000295,BURGLARY,4
E01000295,DRUG OFFENCES,19
E01000295,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01000295,POSSESSION OF WEAPONS,0
E01000295,PUBLIC ORDER OFFENCES,8
E01000295,ROBBERY,0
E01000295,THEFT,19
E01000295,VEHICLE OFFENCES,24
E01000295,VIOLENCE AGAINST THE PERSON,14
E01000296,ARSON AND CRIMINAL DAMAGE,14
E01000296,BURGLARY,10
E01000296,DRUG OFFENCES,26
E01000296,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000296,PUBLIC ORDER OFFENCES,9
E01000296,ROBBERY,10
E01000296,THEFT,55
E01000296,VEHICLE OFFENCES,28
E01000296,VIOLENCE AGAINST THE PERSON,34
E01000297,ARSON AND CRIMINAL DAMAGE,8
E01000297,BURGLARY,3
E01000297,DRUG OFFENCES,4
E01000297,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000297,PUBLIC ORDER OFFENCES,1
E01000297,ROBBERY,0
E01000297,THEFT,6
E01000297,VEHICLE OFFENCES,15
E01000297,VIOLENCE AGAINST THE PERSON,8
E01000298,ARSON AND CRIMINAL DAMAGE,12
E01000298,BURGLARY,12
E01000298,DRUG OFFENCES,18
E01000298,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000298,POSSESSION OF WEAPONS,3
E01000298,PUBLIC ORDER OFFENCES,16
E01000298,ROBBERY,6
E01000298,THEFT,31
E01000298,VEHICLE OFFENCES,35
E01000298,VIOLENCE AGAINST THE PERSON,47
E01000299,ARSON AND CRIMINAL DAMAGE,12
E01000299,BURGLARY,11
E01000299,DRUG OFFENCES,16
E01000299,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000299,POSSESSION OF WEAPONS,2
E01000299,PUBLIC ORDER OFFENCES,16
E01000299,ROBBERY,10
E01000299,THEFT,56
E01000299,VEHICLE OFFENCES,38
E01000299,VIOLENCE AGAINST THE PERSON,67
E01000300,ARSON AND CRIMINAL DAMAGE,8
E01000300,BURGLARY,6
E01000300,DRUG OFFENCES,5
E01000300,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000300,PUBLIC ORDER OFFENCES,4
E01000300,ROBBERY,0
E01000300,THEFT,8
E01000300,VEHICLE OFFENCES,15
E01000300,VIOLENCE AGAINST THE PERSON,16
E01000301,ARSON AND CRIMINAL DAMAGE,2
E01000301,BURGLARY,8
E01000301,DRUG OFFENCES,4
E01000301,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000301,PUBLIC ORDER OFFENCES,1
E01000301,ROBBERY,2
E01000301,THEFT,9
E01000301,VEHICLE OFFENCES,17
E01000301,VIOLENCE AGAINST THE PERSON,3
E01000302,ARSON AND CRIMINAL DAMAGE,11
E01000302,BURGLARY,5
E01000302,DRUG OFFENCES,7
E01000302,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01000302,POSSESSION OF WEAPONS,0
E01000302,PUBLIC ORDER OFFENCES,18
E01000302,ROBBERY,7
E01000302,THEFT,34
E01000302,VEHICLE OFFENCES,24
E01000302,VIOLENCE AGAINST THE PERSON,37
E01000303,ARSON AND CRIMINAL DAMAGE,9
E01000303,BURGLARY,14
E01000303,DRUG OFFENCES,4
E01000303,ROBBERY,1
E01000303,THEFT,8
E01000303,VEHICLE OFFENCES,12
E01000303,VIOLENCE AGAINST THE PERSON,9
E01000304,ARSON AND CRIMINAL DAMAGE,5
E01000304,BURGLARY,5
E01000304,DRUG OFFENCES,1
E01000304,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000304,POSSESSION OF WEAPONS,0
E01000304,PUBLIC ORDER OFFENCES,2
E01000304,ROBBERY,1
E01000304,THEFT,9
E01000304,VEHICLE OFFENCES,18
E01000304,VIOLENCE AGAINST THE PERSON,10
E01000305,ARSON AND CRIMINAL DAMAGE,16
E01000305,BURGLARY,27
E01000305,DRUG OFFENCES,22
E01000305,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000305,POSSESSION OF WEAPONS,0
E01000305,PUBLIC ORDER OFFENCES,22
E01000305,ROBBERY,4
E01000305,THEFT,42
E01000305,VEHICLE OFFENCES,42
E01000305,VIOLENCE AGAINST THE PERSON,72
E01000306,ARSON AND CRIMINAL DAMAGE,12
E01000306,BURGLARY,1
E01000306,DRUG OFFENCES,10
E01000306,POSSESSION OF WEAPONS,1
E01000306,PUBLIC ORDER OFFENCES,3
E01000306,ROBBERY,1
E01000306,THEFT,11
E01000306,VEHICLE OFFENCES,10
E01000306,VIOLENCE AGAINST THE PERSON,23
E01000307,ARSON AND CRIMINAL DAMAGE,28
E01000307,BURGLARY,13
E01000307,DRUG OFFENCES,13
E01000307,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000307,POSSESSION OF WEAPONS,4
E01000307,PUBLIC ORDER OFFENCES,36
E01000307,ROBBERY,16
E01000307,THEFT,531
E01000307,VEHICLE OFFENCES,38
E01000307,VIOLENCE AGAINST THE PERSON,105
E01000308,ARSON AND CRIMINAL DAMAGE,11
E01000308,BURGLARY,6
E01000308,DRUG OFFENCES,3
E01000308,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000308,POSSESSION OF WEAPONS,0
E01000308,PUBLIC ORDER OFFENCES,3
E01000308,ROBBERY,3
E01000308,THEFT,13
E01000308,VEHICLE OFFENCES,13
E01000308,VIOLENCE AGAINST THE PERSON,32
E01000309,ARSON AND CRIMINAL DAMAGE,7
E01000309,BURGLARY,3
E01000309,DRUG OFFENCES,3
E01000309,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000309,POSSESSION OF WEAPONS,1
E01000309,PUBLIC ORDER OFFENCES,8
E01000309,ROBBERY,2
E01000309,THEFT,13
E01000309,VEHICLE OFFENCES,13
E01000309,VIOLENCE AGAINST THE PERSON,40
E01000310,ARSON AND CRIMINAL DAMAGE,19
E01000310,BURGLARY,17
E01000310,DRUG OFFENCES,24
E01000310,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000310,POSSESSION OF WEAPONS,2
E01000310,PUBLIC ORDER OFFENCES,7
E01000310,ROBBERY,2
E01000310,THEFT,29
E01000310,VEHICLE OFFENCES,26
E01000310,VIOLENCE AGAINST THE PERSON,57
E01000311,ARSON AND CRIMINAL DAMAGE,8
E01000311,BURGLARY,15
E01000311,DRUG OFFENCES,7
E01000311,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000311,POSSESSION OF WEAPONS,2
E01000311,PUBLIC ORDER OFFENCES,4
E01000311,ROBBERY,3
E01000311,THEFT,17
E01000311,VEHICLE OFFENCES,28
E01000311,VIOLENCE AGAINST THE PERSON,27
E01000312,ARSON AND CRIMINAL DAMAGE,1
E01000312,BURGLARY,10
E01000312,DRUG OFFENCES,1
E01000312,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000312,POSSESSION OF WEAPONS,0
E01000312,PUBLIC ORDER OFFENCES,6
E01000312,ROBBERY,1
E01000312,THEFT,16
E01000312,VEHICLE OFFENCES,14
E01000312,VIOLENCE AGAINST THE PERSON,38
E01000313,ARSON AND CRIMINAL DAMAGE,11
E01000313,BURGLARY,2
E01000313,DRUG OFFENCES,9
E01000313,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000313,POSSESSION OF WEAPONS,1
E01000313,PUBLIC ORDER OFFENCES,9
E01000313,ROBBERY,5
E01000313,THEFT,44
E01000313,VEHICLE OFFENCES,18
E01000313,VIOLENCE AGAINST THE PERSON,47
E01000314,ARSON AND CRIMINAL DAMAGE,14
E01000314,BURGLARY,5
E01000314,DRUG OFFENCES,13
E01000314,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000314,POSSESSION OF WEAPONS,0
E01000314,PUBLIC ORDER OFFENCES,11
E01000314,ROBBERY,4
E01000314,THEFT,36
E01000314,VEHICLE OFFENCES,21
E01000314,VIOLENCE AGAINST THE PERSON,53
E01000315,ARSON AND CRIMINAL DAMAGE,12
E01000315,BURGLARY,7
E01000315,DRUG OFFENCES,5
E01000315,PUBLIC ORDER OFFENCES,9
E01000315,ROBBERY,3
E01000315,THEFT,5
E01000315,VEHICLE OFFENCES,21
E01000315,VIOLENCE AGAINST THE PERSON,29
E01000316,ARSON AND CRIMINAL DAMAGE,19
E01000316,BURGLARY,11
E01000316,DRUG OFFENCES,17
E01000316,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01000316,POSSESSION OF WEAPONS,1
E01000316,PUBLIC ORDER OFFENCES,14
E01000316,ROBBERY,9
E01000316,THEFT,68
E01000316,VEHICLE OFFENCES,45
E01000316,VIOLENCE AGAINST THE PERSON,63
E01000317,ARSON AND CRIMINAL DAMAGE,7
E01000317,BURGLARY,6
E01000317,DRUG OFFENCES,2
E01000317,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000317,POSSESSION OF WEAPONS,1
E01000317,PUBLIC ORDER OFFENCES,3
E01000317,ROBBERY,3
E01000317,THEFT,5
E01000317,VEHICLE OFFENCES,16
E01000317,VIOLENCE AGAINST THE PERSON,27
E01000318,ARSON AND CRIMINAL DAMAGE,4
E01000318,BURGLARY,10
E01000318,DRUG OFFENCES,8
E01000318,POSSESSION OF WEAPONS,2
E01000318,PUBLIC ORDER OFFENCES,7
E01000318,ROBBERY,0
E01000318,THEFT,5
E01000318,VEHICLE OFFENCES,24
E01000318,VIOLENCE AGAINST THE PERSON,24
E01000319,ARSON AND CRIMINAL DAMAGE,11
E01000319,BURGLARY,4
E01000319,DRUG OFFENCES,8
E01000319,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000319,POSSESSION OF WEAPONS,0
E01000319,PUBLIC ORDER OFFENCES,2
E01000319,THEFT,4
E01000319,VEHICLE OFFENCES,16
E01000319,VIOLENCE AGAINST THE PERSON,19
E01000320,ARSON AND CRIMINAL DAMAGE,8
E01000320,BURGLARY,4
E01000320,DRUG OFFENCES,1
E01000320,PUBLIC ORDER OFFENCES,1
E01000320,ROBBERY,0
E01000320,THEFT,10
E01000320,VEHICLE OFFENCES,10
E01000320,VIOLENCE AGAINST THE PERSON,18
E01000321,ARSON AND CRIMINAL DAMAGE,10
E01000321,BURGLARY,4
E01000321,DRUG OFFENCES,5
E01000321,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000321,PUBLIC ORDER OFFENCES,10
E01000321,ROBBERY,3
E01000321,THEFT,46
E01000321,VEHICLE OFFENCES,19
E01000321,VIOLENCE AGAINST THE PERSON,21
E01000322,ARSON AND CRIMINAL DAMAGE,19
E01000322,BURGLARY,6
E01000322,DRUG OFFENCES,1
E01000322,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000322,PUBLIC ORDER OFFENCES,4
E01000322,ROBBERY,6
E01000322,THEFT,52
E01000322,VEHICLE OFFENCES,30
E01000322,VIOLENCE AGAINST THE PERSON,42
E01000323,ARSON AND CRIMINAL DAMAGE,25
E01000323,BURGLARY,10
E01000323,DRUG OFFENCES,8
E01000323,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000323,POSSESSION OF WEAPONS,2
E01000323,PUBLIC ORDER OFFENCES,26
E01000323,ROBBERY,10
E01000323,THEFT,195
E01000323,VEHICLE OFFENCES,51
E01000323,VIOLENCE AGAINST THE PERSON,71
E01000324,ARSON AND CRIMINAL DAMAGE,7
E01000324,BURGLARY,11
E01000324,DRUG OFFENCES,7
E01000324,POSSESSION OF WEAPONS,1
E01000324,PUBLIC ORDER OFFENCES,5
E01000324,THEFT,7
E01000324,VEHICLE OFFENCES,20
E01000324,VIOLENCE AGAINST THE PERSON,17
E01000325,ARSON AND CRIMINAL DAMAGE,5
E01000325,BURGLARY,2
E01000325,DRUG OFFENCES,2
E01000325,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000325,POSSESSION OF WEAPONS,1
E01000325,PUBLIC ORDER OFFENCES,3
E01000325,ROBBERY,1
E01000325,THEFT,5
E01000325,VEHICLE OFFENCES,7
E01000325,VIOLENCE AGAINST THE PERSON,10
E01000326,ARSON AND CRIMINAL DAMAGE,7
E01000326,BURGLARY,6
E01000326,DRUG OFFENCES,2
E01000326,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000326,POSSESSION OF WEAPONS,1
E01000326,PUBLIC ORDER OFFENCES,3
E01000326,ROBBERY,1
E01000326,THEFT,9
E01000326,VEHICLE OFFENCES,9
E01000326,VIOLENCE AGAINST THE PERSON,33
E01000327,ARSON AND CRIMINAL DAMAGE,6
E01000327,BURGLARY,2
E01000327,DRUG OFFENCES,4
E01000327,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000327,POSSESSION OF WEAPONS,0
E01000327,PUBLIC ORDER OFFENCES,4
E01000327,ROBBERY,0
E01000327,THEFT,6
E01000327,VEHICLE OFFENCES,9
E01000327,VIOLENCE AGAINST THE PERSON,16
E01000328,ARSON AND CRIMINAL DAMAGE,3
E01000328,BURGLARY,2
E01000328,DRUG OFFENCES,4
E01000328,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01000328,POSSESSION OF WEAPONS,0
E01000328,PUBLIC ORDER OFFENCES,7
E01000328,THEFT,7
E01000328,VEHICLE OFFENCES,5
E01000328,VIOLENCE AGAINST THE PERSON,40
E01000329,ARSON AND CRIMINAL DAMAGE,10
E01000329,BURGLARY,7
E01000329,DRUG OFFENCES,7
E01000329,MISCELLANEOUS CRIMES AGAINST SOCIETY,6
E01000329,POSSESSION OF WEAPONS,0
E01000329,PUBLIC ORDER OFFENCES,17
E01000329,ROBBERY,1
E01000329,THEFT,7
E01000329,VEHICLE OFFENCES,14
E01000329,VIOLENCE AGAINST THE PERSON,55
E01000330,ARSON AND CRIMINAL DAMAGE,32
E01000330,BURGLARY,5
E01000330,DRUG OFFENCES,37
E01000330,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01000330,POSSESSION OF WEAPONS,2
E01000330,PUBLIC ORDER OFFENCES,56
E01000330,ROBBERY,1
E01000330,THEFT,17
E01000330,VEHICLE OFFENCES,7
E01000330,VIOLENCE AGAINST THE PERSON,132
E01000331,ARSON AND CRIMINAL DAMAGE,16
E01000331,BURGLARY,3
E01000331,DRUG OFFENCES,3
E01000331,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000331,POSSESSION OF WEAPONS,1
E01000331,PUBLIC ORDER OFFENCES,4
E01000331,THEFT,18
E01000331,VEHICLE OFFENCES,13
E01000331,VIOLENCE AGAINST THE PERSON,30
E01000332,ARSON AND CRIMINAL DAMAGE,6
E01000332,BURGLARY,1
E01000332,DRUG OFFENCES,0
E01000332,POSSESSION OF WEAPONS,1
E01000332,PUBLIC ORDER OFFENCES,2
E01000332,ROBBERY,0
E01000332,THEFT,2
E01000332,VEHICLE OFFENCES,13
E01000332,VIOLENCE AGAINST THE PERSON,25
E01000333,ARSON AND CRIMINAL DAMAGE,20
E01000333,BURGLARY,8
E01000333,DRUG OFFENCES,4
E01000333,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01000333,POSSESSION OF WEAPONS,1
E01000333,PUBLIC ORDER OFFENCES,21
E01000333,ROBBERY,5
E01000333,THEFT,56
