lsoa_code,fuel_poverty_pct,risk_fuel_poverty,fuel_poverty_pct_calc,fuel_pct_abs_diff
BACK TO CONTENTS,,,,
E01000317,9.08,9.08,9.077809798270893,0.0021902017291068887
E01000318,10.63,10.63,10.625909752547306,0.004090247452694484
E01000319,9.78,9.78,9.778597785977858,0.001402214022141024
E01000320,6.86,6.86,6.857142857142858,0.0028571428571426694
E01000321,11.43,11.43,11.425339366515837,0.0046606334841623465
E01000322,11.41,11.41,11.405529953917052,0.004470046082948542
E01000323,9.49,9.49,9.493087557603687,0.0030875576036866192
E01000324,10.68,10.68,10.683760683760683,0.003760683760683392
E01000325,7.34,7.34,7.34375,0.003750000000000142
E01000326,8.36,8.36,8.361774744027302,0.0017747440273030435
E01000327,7.82,7.82,7.817109144542774,0.002890855457226671
E01000328,7.5,7.5,7.496251874062969,0.0037481259370313325
E01000329,7.68,7.68,7.681365576102419,0.0013655761024189417
E01000330,7.92,7.92,7.923169267707082,0.003169267707082035
E01000331,10.27,10.27,10.267857142857142,0.002142857142857224
E01000332,8.81,8.81,8.805970149253731,0.004029850746269048
E01000333,9.46,9.46,9.464082098061574,0.004082098061573447
E01000334,8.09,8.09,8.092485549132949,0.002485549132948961
E01000335,8.91,8.91,8.906525573192239,0.0034744268077613327
E01000336,10.86,10.86,10.86448598130841,0.004485981308411269
E01000337,10.43,10.43,10.428571428571429,0.0014285714285708906
E01000338,10.47,10.47,10.46979865771812,0.00020134228187984604
E01000339,10.06,10.06,10.060975609756099,0.00097560975609845
E01000340,9.08,9.08,9.077598828696926,0.0024011713030738235
E01000341,7.81,7.81,7.80559646539028,0.0044035346097199835
E01000342,7.54,7.54,7.536231884057972,0.003768115942028416
E01000343,9.47,9.47,9.46843853820598,0.0015614617940205022
E01000344,9.96,9.96,9.956709956709958,0.003290043290043343
E01000345,7.88,7.88,7.879924953095685,7.504690431492378e-05
E01000346,8.43,8.43,8.431952662721894,0.001952662721894427
E01000347,8.66,8.66,8.663729809104257,0.0037298091042572423
E01000348,7.56,7.56,7.5571177504393665,0.002882249560633099
E01000349,7.17,7.17,7.172995780590717,0.0029957805907168122
E01000350,8.47,8.47,8.465608465608465,0.004391534391535501
E01000351,7.81,7.81,7.80559646539028,0.0044035346097199835
E01000352,8.59,8.59,8.587257617728532,0.0027423822714673918
E01000353,8.31,8.31,8.309859154929578,0.00014084507042255723
E01000354,9.8,9.8,9.803921568627452,0.0039215686274509665
E01000355,9.91,9.91,9.908536585365853,0.0014634146341467869
E01000356,9.52,9.52,9.51683748169839,0.003162518301609296
E01000357,7.18,7.18,7.183364839319471,0.00336483931947118
E01000358,7.77,7.77,7.766990291262135,0.003009708737864436
E01000359,7.24,7.24,7.235621521335807,0.004378478664193608
E01000360,10.52,10.52,10.519951632406288,4.8367593711518e-05
E01000361,7.76,7.76,7.76255707762557,0.0025570776255703365
E01000362,6.77,6.77,6.7695961995249405,0.00040380047505905736
E01000363,7.88,7.88,7.877813504823152,0.0021864951768479912
E01000364,8.06,8.06,8.062234794908061,0.0022347949080607776
