lsoa_code,ics_score_z,ics_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01001959,1.518689064524682,2.4383874489022412,1.7082793267325405,0.02,HH (hotspot),3.1349852760069155,0.01,Hotspot (Gi*)
E01035487,-0.3286960675408767,-0.5277501394573112,0.42614904171000123,0.18,Not sig,-1.2103993013145522,0.31,Not sig
E01001880,0.3877012455419137,0.6224880873485779,0.3542048328153056,0.22,Not sig,0.9235363243719567,0.24,Not sig
E01001911,0.461519446870074,0.7410096332158091,-0.1884120822772801,0.45,Not sig,0.4679301772602257,0.59,Not sig
E01001916,-0.558864586702181,-0.8973057261573414,0.8263882852863617,0.12,Not sig,-1.8039712514950934,0.09,Not sig
E01001954,0.544553735740881,0.8743284096135753,0.29538439167080177,0.32,Not sig,0.8764075040118858,0.28,Not sig
E01001860,0.4776506524614573,0.7669096875248204,0.12235540084238075,0.45,Not sig,0.5951663034552424,0.43,Not sig
E01001866,-0.5454854913446585,-0.875824424316494,0.10734447122901604,0.55,Not sig,-1.1357705951547896,0.34,Not sig
E01001891,-0.9029795937442832,-1.449812314734763,0.6486422678203517,0.09,Not sig,-2.0962432994153954,0.03,Coldspot (Gi*)
E01001925,-0.3225611346471564,-0.5178999708366614,0.3037512072705658,0.22,Not sig,-0.9562535166286152,0.36,Not sig
E01001955,0.6793221402143188,1.0907108104965775,0.8870705744048866,0.03,HH (hotspot),1.7828473807171479,0.13,Not sig
E01035485,0.4369126299976824,0.701501247450317,0.1865310200905388,0.5,Not sig,0.7572181970967214,0.47,Not sig
E01001919,-0.1329090338438034,-0.21339701953532034,-0.03588774911225965,0.86,Not sig,-0.2359671932747273,0.95,Not sig
E01001933,0.1467536498959349,0.23562575536081878,-0.24066608044188034,0.34,Not sig,-0.8903378040072049,0.42,Not sig
E01001898,-0.1064291383923016,-0.1708812431164034,-0.08873247482659845,0.64,Not sig,0.42723468696815914,0.76,Not sig
E01001869,-0.248661644371184,-0.399247908489981,0.06489058394368215,0.58,Not sig,-0.5361078712608184,0.47,Not sig
E01001943,-0.0470751237433029,-0.07558320763119038,-0.04765037115675315,0.75,Not sig,0.5205273307628903,0.61,Not sig
E01001930,0.9432432564338236,1.5144591289131093,-0.3236298687466668,0.27,Not sig,1.0984808988394699,0.23,Not sig
E01001932,0.1277372593507967,0.2050932855407369,-0.013953780707388936,0.9,Not sig,0.0485407220930374,0.86,Not sig
E01001915,-0.1120747575599106,-0.17994577596986688,0.14428240685032714,0.54,Not sig,-1.0131749782945134,0.33,Not sig
E01001876,0.7496485838390232,1.203626035519338,0.9709042575815661,0.02,HH (hotspot),1.6822940027905535,0.08,Not sig
E01001877,0.3558462316394871,0.5713420905157146,0.5510491420883572,0.12,Not sig,1.2946953726777242,0.16,Not sig
E01001975,-0.102155968097285,-0.16402029635792292,-0.06534223067877026,0.66,Not sig,0.178149961379875,0.87,Not sig
E01001977,0.3052935131393275,0.49017530188327174,0.4170657461452494,0.24,Not sig,1.1808479506393161,0.23,Not sig
E01001983,0.2841672216694665,0.4562552025256838,0.18476674238896681,0.57,Not sig,0.7076642696099311,0.52,Not sig
E01002001,-0.1031170065510599,-0.16556332722469919,0.016274602157252217,0.92,Not sig,-0.22170190806813622,0.85,Not sig
E01002004,-0.2833363647417684,-0.4549211894273731,0.2341594296789222,0.35,Not sig,-0.8609534196623743,0.37,Not sig
E01002097,0.85859977211525,1.3785566491923111,1.4059512011787119,0.02,HH (hotspot),2.206812523167465,0.03,Hotspot (Gi*)
E01002089,0.8034726008701363,1.2900451786105165,0.3854336401632959,0.28,Not sig,1.4344486835501438,0.19,Not sig
E01002087,0.2874900914097606,0.46159035904872503,-0.10933745612873669,0.68,Not sig,0.174848566494435,0.8,Not sig
E01002085,-0.2791531780801355,-0.4482047192226355,-0.08268991207984118,0.7,Not sig,-0.15861977501694954,0.76,Not sig
E01002081,0.6865699650654925,1.1023478239984,0.3948151111086684,0.22,Not sig,1.2401352132999106,0.27,Not sig
E01002074,1.0747249441160938,1.72556441997891,2.036820151099147,0.01,HH (hotspot),2.848827521908322,0.03,Hotspot (Gi*)
E01002050,0.2053892834225872,0.3297703674408228,0.6275880861458168,0.1,Not sig,1.938531328022331,0.06,Not sig
E01002049,0.877085366348693,1.4082368793442515,0.24444604289660216,0.38,Not sig,1.1009975463436932,0.21,Not sig
E01002047,-0.1808985678796029,-0.29044839246278936,0.05109337538903603,0.75,Not sig,-0.3715233553331182,0.72,Not sig
E01002044,-0.322547355076358,-0.5178778465366509,0.16648567930768074,0.65,Not sig,-0.6186828839594208,0.46,Not sig
E01002043,-0.0896970754124933,-0.1440164599838695,-0.026456181291076956,0.9,Not sig,-0.10191970204149754,0.97,Not sig
E01002040,1.455957328308986,2.337666187513509,3.195197974525987,0.01,HH (hotspot),3.712213177520935,0.01,Hotspot (Gi*)
E01002039,1.2168163606046345,1.9537045538981845,3.2292878538326235,0.01,HH (hotspot),3.685911431925406,0.01,Hotspot (Gi*)
E01002031,0.4724093993237669,0.7584943995201862,0.32279786213579414,0.27,Not sig,1.2544231590424464,0.29,Not sig
E01002028,0.0468764806167777,0.07526426880569964,0.033484242954508255,0.79,Not sig,0.43451157602211865,0.59,Not sig
E01002027,0.4092814780069769,0.6571370284757545,0.4955960043206797,0.15,Not sig,1.4826104893498266,0.19,Not sig
E01033086,1.0634171475097758,1.7074087685268369,-0.2961678570181673,0.38,Not sig,1.186234890191044,0.13,Not sig
E01033945,-0.5341260672565162,-0.8575858804497459,-0.26071603516427017,0.49,Not sig,-0.4113931812965115,0.69,Not sig
E01001971,1.3903537841879463,2.2323339886289975,1.6356957349405796,0.01,HH (hotspot),2.5433512639096065,0.01,Hotspot (Gi*)
E01001981,0.3058705924921938,0.49110185300154835,0.4810618093240649,0.25,Not sig,1.4387466555865467,0.2,Not sig
E01001982,0.2124357600785147,0.34108409889392566,0.309813954999247,0.3,Not sig,1.3116881413978603,0.27,Not sig
E01001986,-0.6476263885313562,-1.039820523016005,0.7481792680976012,0.1,Not sig,-1.693333797235269,0.13,Not sig
E01002005,-0.722749079808979,-1.1604365410133717,1.3439317328721807,0.03,LL (coldspot),-2.0363338574496446,0.04,Coldspot (Gi*)
E01002016,-0.3132922580785432,-0.5030179829312542,0.27218260381432424,0.35,Not sig,-1.1121919302328294,0.25,Not sig
E01002021,-0.2060436750734475,-0.3308210501812157,0.1821236281072646,0.39,Not sig,-0.7358690964758376,0.35,Not sig
E01002026,1.4697607599379334,2.3598287981637283,2.0938160911464756,0.01,HH (hotspot),2.924740191678118,0.01,Hotspot (Gi*)
E01002032,0.6469233997731402,1.0386918133908487,0.8146616739041745,0.08,Not sig,1.7732523991867586,0.06,Not sig
E01002045,0.322780759364555,0.5182525974321164,0.26413376301955843,0.35,Not sig,0.7530648462743788,0.34,Not sig
E01002048,-0.124293915327366,-0.19956469707248561,0.042014334928842365,0.77,Not sig,-0.4146023520068495,0.69,Not sig
E01002051,1.8601257573632688,2.9865937709599244,5.614898416389542,0.01,HH (hotspot),3.9958038362551367,0.01,Hotspot (Gi*)
E01002054,0.6564567201006698,1.0539983887630024,1.0526737773703172,0.04,HH (hotspot),1.7194621451667567,0.11,Not sig
E01002055,1.6060472693734107,2.5786486486682643,4.768322904055508,0.01,HH (hotspot),3.978632818133102,0.01,Hotspot (Gi*)
E01002058,0.1933617902741297,0.3104591805625954,0.12506135364922785,0.58,Not sig,0.607614060439428,0.51,Not sig
E01002060,-0.5824682959032341,-0.93520353526641,0.6606353633940129,0.13,Not sig,-1.4001427918281288,0.15,Not sig
E01002065,-0.0783926718954878,-0.12586625643195307,-0.013867771255869245,0.85,Not sig,0.12238276545755915,0.98,Not sig
E01002079,0.395978984433868,0.6357787174656443,0.5025715068262967,0.3,Not sig,1.4341725287023048,0.22,Not sig
E01002098,0.2021994170440401,0.3246487593889739,0.4179884421252101,0.2,Not sig,1.232977514781248,0.19,Not sig
E01002105,0.4194909804214818,0.6735292730296832,0.9640392897729534,0.05,Not sig,2.0015046033471258,0.05,Not sig
E01002093,1.038298399668698,1.66707843304306,1.6301761245303206,0.01,HH (hotspot),2.6550897869850068,0.02,Hotspot (Gi*)
E01002096,0.7904328896451898,1.269108787527612,1.5810542470811872,0.02,HH (hotspot),2.5574941193357286,0.04,Hotspot (Gi*)
E01002100,0.5386080729832223,0.8647821306665956,0.5207374287649701,0.15,Not sig,1.1825223086937782,0.22,Not sig
E01002099,1.0831259380828238,1.7390529468441438,1.7804425413538685,0.03,HH (hotspot),2.600022759973405,0.02,Hotspot (Gi*)
E01002083,-0.2352431723533654,-0.3777033839944844,-0.015119115584783297,0.91,Not sig,-0.33228967158893497,0.81,Not sig
E01002082,0.6855598294658493,1.100725963391515,0.5439735090915885,0.14,Not sig,1.3294734861832391,0.16,Not sig
E01002077,0.4850798350434235,0.7788378866451183,0.6160545171353823,0.13,Not sig,1.4210561448747634,0.18,Not sig
E01002067,1.0429645168818231,1.6745702902726711,1.0790337677424076,0.03,HH (hotspot),1.8515129520800044,0.06,Not sig
E01002064,0.3376730794535999,0.5421635132597266,-0.1529724730624006,0.47,Not sig,0.2475666891077474,0.85,Not sig
E01002061,-0.4141528271797836,-0.6649584034758472,0.22019337617982676,0.41,Not sig,-0.7885036874143648,0.44,Not sig
E01002057,-0.206379330229121,-0.33135997374224746,-0.156734579849954,0.58,Not sig,0.210983409057548,0.91,Not sig
E01002053,1.2058871445264028,1.9361567464279033,3.8716510527934473,0.01,HH (hotspot),3.653613540550152,0.01,Hotspot (Gi*)
E01002046,0.9340156977839787,1.499643480521756,1.7087653868004657,0.01,HH (hotspot),2.2845566034129243,0.03,Hotspot (Gi*)
E01002041,1.2084370718370878,1.9402508766190187,1.3129640862912773,0.01,HH (hotspot),2.0863333141469727,0.06,Not sig
E01002023,0.3933895128123016,0.6316210954422763,-0.6591889003366874,0.16,Not sig,-0.4096082701587384,0.64,Not sig
E01002015,0.5830475557916539,0.9361335874242704,-0.0660583756958177,0.72,Not sig,0.9811616652272632,0.5,Not sig
E01002013,-0.0510095328175471,-0.0819002437708341,-0.005791847030781736,0.94,Not sig,0.11606571515328845,1.0,Not sig
E01002006,-0.4258915952312944,-0.6838060170861665,0.4409182456414474,0.22,Not sig,-1.2886485151121279,0.19,Not sig
E01001976,-0.002058510927503,-0.003305118425028037,-0.0018888231574989785,0.97,Not sig,0.39895935966142004,0.59,Not sig
E01001969,0.67009211819987,1.0758912069589914,0.6755919154664342,0.16,Not sig,1.4102863124892802,0.19,Not sig
E01001965,-0.7163794875940959,-1.1502096064326204,0.7387348780158673,0.09,Not sig,-1.7279367268384764,0.05,Not sig
E01002000,-0.2518474360167893,-0.4043629742035099,0.11327632409489795,0.6,Not sig,-0.5725097389261,0.42,Not sig
E01002076,1.0009527332004626,1.6071167157210644,1.5678287411404506,0.02,HH (hotspot),2.921092205268869,0.02,Hotspot (Gi*)
E01002088,0.0258704487232857,0.0415372566629197,0.026438647063560052,0.89,Not sig,0.3738952214117035,0.5,Not sig
E01002103,0.2812314694758257,0.4515415969106323,0.4946696703514382,0.17,Not sig,1.6489343538990109,0.19,Not sig
E01002092,-0.4227371819804096,-0.6787413321158987,-0.7834541353999676,0.07,Not sig,0.5337918700556621,0.7,Not sig
E01002073,0.3252083895289884,0.5221503689126685,0.8119337749724337,0.08,Not sig,1.982574750197201,0.08,Not sig
E01002071,1.1348387078500792,1.8220822987331773,3.2432851110335124,0.01,HH (hotspot),2.8535111647792846,0.02,Hotspot (Gi*)
E01002062,-0.4963091985638059,-0.7968676069524983,0.09887268655881241,0.58,Not sig,-0.8374422933724427,0.43,Not sig
E01002059,0.0299139077654381,0.048029382015531294,-0.027586212490239147,0.8,Not sig,-0.4025132704418662,0.62,Not sig
E01002036,1.296135673442944,2.08105861299982,2.3057026472169597,0.01,HH (hotspot),3.0792990966394025,0.01,Hotspot (Gi*)
E01002024,0.419942765614261,0.6742546534708848,-0.3692012123637148,0.22,Not sig,0.13124888548322344,0.89,Not sig
E01002017,-0.3707389229152396,-0.5952536023158813,0.14882953155662526,0.55,Not sig,-0.8000864917053824,0.38,Not sig
E01001991,-0.8813279251886718,-1.415048676747867,1.3395130936625337,0.03,LL (coldspot),-1.9364012655231149,0.06,Not sig
E01001974,-0.2046243623043915,-0.32854222002238,0.0773243081826409,0.72,Not sig,-0.47244587200617294,0.58,Not sig
E01001972,0.5744882230521764,0.9223908338808041,0.5990684753894499,0.12,Not sig,1.2129912160102556,0.11,Not sig
E01002018,0.3840127381709368,0.6165658677918127,-0.16831579647449288,0.42,Not sig,0.38012141758849766,0.73,Not sig
E01002052,0.287704656789004,0.46193486243650683,0.35010306342393904,0.21,Not sig,1.149100445661309,0.31,Not sig
E01002090,0.2880002132148503,0.46240940399742314,0.3347859884239837,0.27,Not sig,1.2150840585603748,0.28,Not sig
E01002091,1.3823708714313911,2.2195167275279846,1.5296668464281393,0.05,Not sig,2.855468502419247,0.03,Hotspot (Gi*)
E01002104,-0.0246505380353778,-0.039578583897265776,-0.032806421989395894,0.78,Not sig,0.9755561807155587,0.53,Not sig
E01002063,-0.1562364545860791,-0.25085122348129363,0.03844689488574231,0.84,Not sig,-0.25642916414105865,0.7,Not sig
E01002007,-1.0573600581516809,-1.697683584476549,1.7285078370611426,0.01,LL (coldspot),-2.371332979373536,0.02,Coldspot (Gi*)
E01001980,-0.0780452154589657,-0.12530838488757542,-0.04811347008065478,0.8,Not sig,0.2095854496747346,0.86,Not sig
E01001978,0.8118213020946277,1.3034497449275895,1.273933988222962,0.01,HH (hotspot),2.138672889528299,0.06,Not sig
E01032575,0.498174877485847,0.799863116812586,0.5702112400627704,0.12,Not sig,1.5416808777450737,0.13,Not sig
E01001967,-0.8839077918925871,-1.4191908772401294,1.2805389746532905,0.01,LL (coldspot),-2.1076528473219827,0.03,Coldspot (Gi*)
E01001979,0.5782327180684735,0.9284029464741569,0.6726924105646819,0.09,Not sig,1.341144482571032,0.17,Not sig
E01002033,1.1664584069319532,1.8728504771446275,2.205031638721206,0.01,HH (hotspot),2.9968645175786337,0.02,Hotspot (Gi*)
E01002072,1.9033236412707064,3.0559517326385377,4.605431509879972,0.01,HH (hotspot),4.833679089307989,0.01,Hotspot (Gi*)
E01002034,0.6938343782620242,1.1140114715322067,0.9566295137581414,0.04,HH (hotspot),1.91672584053263,0.07,Not sig
E01002025,-0.9119245644502628,-1.4641742435915337,1.02619406601532,0.05,Not sig,-2.050442924265251,0.06,Not sig
E01001988,-0.5511175229176142,-0.8848671411043536,-0.018593916797964766,0.93,Not sig,-0.9404286201720352,0.44,Not sig
E01001985,-1.0182507282435391,-1.634890152028389,1.3703857482290864,0.04,LL (coldspot),-2.3869881014499255,0.03,Coldspot (Gi*)
E01002066,0.4203973315323305,0.6749844986085174,0.8699370937492904,0.1,Not sig,1.7273936713447011,0.09,Not sig
E01002094,0.8622626039551656,1.3844376444496815,1.5859936450603516,0.03,HH (hotspot),2.6559208656043105,0.02,Hotspot (Gi*)
E01001998,-0.758491622029523,-1.2178243028523696,0.38513799340939053,0.28,Not sig,-1.343359884738107,0.19,Not sig
E01001997,-0.6102289201454643,-0.9797756332074268,0.9247219363473566,0.05,Not sig,-1.624027934685498,0.1,Not sig
E01001984,0.2582967054657812,0.41471783751711194,-0.2511441389541039,0.38,Not sig,-0.3193736551903689,0.85,Not sig
E01001993,-0.9895114327307866,-1.5887467121989058,1.2066422722385788,0.06,Not sig,-2.241930426829161,0.03,Coldspot (Gi*)
E01002014,-0.1739932312188658,-0.2793612735539193,-0.07235276665188722,0.67,Not sig,-0.12153621561098235,0.98,Not sig
E01002030,-0.1083055151703621,-0.17389392931525105,-0.0690215793406643,0.74,Not sig,0.16032729492440245,0.79,Not sig
E01002069,1.841453606699904,2.9566140082256678,3.077231700010606,0.01,HH (hotspot),4.223071177266018,0.01,Hotspot (Gi*)
E01002070,-0.1591679801538105,-0.2555580428806481,-0.3618612004451751,0.26,Not sig,0.8403300607087043,0.34,Not sig
E01002078,0.3274207849083496,0.5257025622161293,-0.1558013606746408,0.53,Not sig,0.2369923518930902,0.87,Not sig
E01001987,-0.8163715831704329,-1.3107556171587091,1.292749510110403,0.02,LL (coldspot),-2.1525241040951,0.07,Not sig
E01001995,-0.3715760113411995,-0.5965976206269112,0.12640759563138973,0.47,Not sig,-0.589269101062135,0.45,Not sig
E01001999,-0.105713488090497,-0.1697322042812093,0.04286841165166153,0.73,Not sig,-0.2826003396777884,0.72,Not sig
E01002038,0.2612286050990426,0.4194252575112259,0.694965054335583,0.11,Not sig,2.1877521889642044,0.04,Hotspot (Gi*)
E01001968,-0.4571346058737024,-0.7339693894287536,0.7210495880433795,0.05,Not sig,-1.6314294850785414,0.09,Not sig
E01001970,0.1884884772296339,0.3026346523956074,0.02962801217280888,0.83,Not sig,0.32975791906360524,0.72,Not sig
E01001973,-0.2518244841887803,-0.4043261230463812,0.22124357824864335,0.29,Not sig,-1.028171462973906,0.38,Not sig
E01001994,-0.4736326863905878,-0.7604584933559901,0.5317740841902805,0.19,Not sig,-1.2264392140590563,0.2,Not sig
E01002056,0.5546462072745543,0.8905327509043414,0.9690366542961256,0.05,Not sig,2.0152688876844977,0.07,Not sig
E01002086,-0.168469015910223,-0.27049166516054873,-0.1925314487123673,0.52,Not sig,0.4094677365317342,0.74,Not sig
E01002101,-0.0061948655347018,-0.009946395691062232,-0.006865233302428531,0.91,Not sig,0.7400194935267337,0.57,Not sig
E01001990,-0.8675755521851668,-1.3929680451639002,0.881906802025084,0.05,Not sig,-1.9311523634478545,0.08,Not sig
E01002022,-0.3474849639035965,-0.5579173475710536,0.49927787101971804,0.1,Not sig,-1.1601128329609594,0.19,Not sig
E01002029,0.8232408938441488,1.3217848932104508,0.9526896437006555,0.02,HH (hotspot),1.8201823266769999,0.08,Not sig
E01002042,-0.3899892307863848,-0.6261616467582739,-0.15206848946222692,0.42,Not sig,-0.30297854220962406,0.68,Not sig
E01001996,-0.4288596596184136,-0.6885715027396438,0.6553807104400566,0.13,Not sig,-1.2916277571276658,0.16,Not sig
E01002020,-0.5282563690581424,-0.8481615692131083,0.6243531786016006,0.12,Not sig,-1.3278785520223653,0.12,Not sig
E01001989,-0.6625895128825995,-1.0638451212479376,1.1405952861878672,0.06,Not sig,-2.096276333684375,0.06,Not sig
E01001992,-0.5718081841720567,-0.9180877982426935,0.8040024061141118,0.04,LL (coldspot),-1.6551801301507667,0.08,Not sig
E01002009,-0.585616837581027,-0.9402587929151366,0.8577926002190762,0.04,LL (coldspot),-1.681600408572658,0.1,Not sig
E01002019,-0.8123703483671832,-1.3043312864959948,0.5219773452586526,0.12,Not sig,-1.4016048478828478,0.16,Not sig
E01002095,0.958835432627882,1.5394937246185598,1.3394349958171718,0.03,HH (hotspot),2.6815566589951443,0.03,Hotspot (Gi*)
E01002084,-0.0782196654882132,-0.12558847959011474,-0.04808984551190676,0.72,Not sig,0.050843952675024666,0.78,Not sig
E01001963,-0.471567234084198,-0.7571422299431213,0.7122719115831156,0.05,Not sig,-1.4365779948474087,0.16,Not sig
E01002068,0.2693113598740003,0.4324028236610025,0.4951319569027615,0.14,Not sig,1.647602881855821,0.15,Not sig
E01002075,0.7027655490134134,1.128351243361015,1.1531540872885044,0.03,HH (hotspot),2.282438598947049,0.07,Not sig
E01002102,0.6834129502532853,1.0972789619950418,0.9038776583507627,0.02,HH (hotspot),1.7081347442001056,0.13,Not sig
E01001964,-0.581740130636867,-0.9340344025665629,0.024608896875914797,0.77,Not sig,-0.8597112796642015,0.34,Not sig
E01002003,-0.1662828451452723,-0.2669815777575811,0.059441727326754165,0.74,Not sig,-0.4849996587828407,0.5,Not sig
E01033943,-0.5914296759518448,-0.9495918107507102,-0.632578045359379,0.07,Not sig,-0.2884721451873707,0.77,Not sig
E01001966,-0.7426952855858127,-1.192461910100147,0.7311124251373649,0.03,LL (coldspot),-1.7911567906927504,0.05,Not sig
E01002002,0.1738928629610544,0.2792001235819943,0.014598127283444826,0.89,Not sig,0.4677991725756015,0.73,Not sig
E01002010,0.244216866297496,0.39211143050959585,-0.36737790181197444,0.21,Not sig,-0.4903064945044714,0.56,Not sig
E01001962,-0.3925676794619418,-0.6303015704826109,0.22172610672792142,0.33,Not sig,-0.9630076258056738,0.29,Not sig
E01002011,-0.3736855127418731,-0.5999846086937899,0.6050074005093622,0.07,Not sig,-1.4324631813445208,0.14,Not sig
E01002037,1.4312667147478864,2.298023258872337,2.0009280270856875,0.01,HH (hotspot),2.5773544618477957,0.02,Hotspot (Gi*)
E01002008,-0.6722449138373768,-1.0793477076905524,0.8166271109810751,0.09,Not sig,-1.6727473543430187,0.07,Not sig
E01002206,-0.0299128446073853,-0.04802767502275884,0.010721515661440036,0.91,Not sig,-0.19199186518572403,0.85,Not sig
E01034596,-0.8457941802562295,-1.3579961571243857,0.43386845399065554,0.44,Not sig,-1.0759557467663077,0.24,Not sig
E01002120,0.6581671189748042,1.0567445829937558,-0.833029096998109,0.07,Not sig,0.13837086457676862,0.83,Not sig
E01002124,-0.6274447645139128,-1.007417169457915,0.43694953882943904,0.23,Not sig,-1.4200495730812925,0.23,Not sig
E01002138,-0.0514809362189264,-0.08265712295311285,0.019415518132286903,0.9,Not sig,-0.44135139281211994,0.83,Not sig
E01002169,0.3943492553086816,0.6331620455366812,-0.2599245097150659,0.32,Not sig,0.2016960459751537,0.92,Not sig
E01002214,0.0933819475028691,0.14993284278129174,-0.012660668326423525,0.94,Not sig,0.3165442993137937,0.97,Not sig
E01002217,-0.3425368747212198,-0.5499727598077035,0.16291449468985067,0.55,Not sig,-0.7260737497813974,0.33,Not sig
E01002224,-0.1793971108382784,-0.28803767252665985,-0.0023216367967716857,0.97,Not sig,-0.13083393085596415,0.79,Not sig
E01002231,-0.6256077818044068,-1.00446773386419,0.1192503408617214,0.59,Not sig,-1.0074038320312833,0.29,Not sig
E01002237,-0.1679632570296785,-0.26967962526686806,0.10869005552953094,0.64,Not sig,-0.5916045933462749,0.62,Not sig
E01002207,-0.295877461663284,-0.47505701185687155,0.20136241659807702,0.38,Not sig,-0.8556950043450715,0.4,Not sig
E01002235,0.6673783491560806,1.0715340146079249,-0.47848890266144756,0.18,Not sig,0.8187197832208598,0.62,Not sig
E01002211,-0.0222376860867713,-0.03570454012821895,0.008191337338101332,0.98,Not sig,-0.06796566256038884,0.8,Not sig
E01002185,0.0527572502389835,0.08470635617673115,0.041209818450404744,0.73,Not sig,0.6676214356082668,0.61,Not sig
E01002182,-0.6099090041390154,-0.9792619802200906,0.310984136500406,0.38,Not sig,-1.2256329408243234,0.22,Not sig
E01002177,-0.7637103838201644,-1.2262034790421272,1.0277606738376504,0.1,Not sig,-2.0271525266864105,0.04,Coldspot (Gi*)
E01002170,-0.930628123165184,-1.4942044346856822,1.2613718773159666,0.05,Not sig,-2.2676409423504005,0.04,Coldspot (Gi*)
E01002106,-0.6541916324805847,-1.0503615934817954,0.5864203026819919,0.14,Not sig,-1.6700471388390143,0.07,Not sig
E01034592,0.5620577172414986,0.9024325751033567,-0.5429696569291984,0.21,Not sig,0.18682161542075332,0.84,Not sig
E01034599,-0.4173366055125148,-0.670070236640359,0.07244569512974579,0.71,Not sig,-0.8112380784822002,0.43,Not sig
E01002108,-1.031091926606871,-1.6555078134374492,1.9311830020540668,0.01,LL (coldspot),-2.888215897712134,0.02,Coldspot (Gi*)
E01002171,-0.648454839076925,-1.0411506724584014,0.6318272402493375,0.12,Not sig,-1.706819371950908,0.1,Not sig
E01002197,-0.3214970255321581,-0.5161914510541169,0.6442966724876347,0.18,Not sig,-1.592600608941819,0.11,Not sig
E01002215,1.126838917500475,1.8092379391878417,-1.034787848759462,0.06,Not sig,1.1276607188722634,0.24,Not sig
E01002234,-0.5445975749139257,-0.8743987972207654,0.3780149520285186,0.3,Not sig,-1.1839723333608132,0.24,Not sig
E01002222,-0.8235335220066331,-1.3222547331897196,0.2958099171806999,0.42,Not sig,-1.3272760846600455,0.12,Not sig
E01002220,-0.6053862739862567,-0.9720003433933908,0.0877436115186553,0.64,Not sig,-1.1137235811501605,0.33,Not sig
E01002219,0.1964024488349069,0.315341222479001,-0.04961638735551944,0.73,Not sig,0.18045893919691014,0.91,Not sig
E01002165,-0.1634279858092814,-0.26239785266475546,0.0784524622734952,0.72,Not sig,-0.5677601706442409,0.66,Not sig
E01002160,-0.9686385257015392,-1.5552334436101514,0.915365777530254,0.02,LL (coldspot),-1.9181648287357667,0.06,Not sig
E01002131,0.8013948072112078,1.2867091000822066,-0.9243085462097342,0.08,Not sig,0.4839084163987952,0.6,Not sig
E01002123,-0.3303194535187847,-0.5303566269113403,-0.19825830146360782,0.47,Not sig,-0.12243506044611785,0.91,Not sig
E01002125,-0.0019453666420624,-0.0031234554289757683,0.0017567261375823144,0.99,Not sig,-0.366682735937813,0.65,Not sig
E01002127,-0.6160303408983181,-0.989090319063802,0.6178220370740284,0.13,Not sig,-1.3310353028654087,0.15,Not sig
E01002198,-0.6997028835901516,-1.1234338675118576,0.7145829106878433,0.13,Not sig,-1.6350825224818901,0.09,Not sig
E01002241,-0.2684930286785425,-0.43108892171578866,0.1517430992740922,0.52,Not sig,-0.7615225843109278,0.39,Not sig
E01002143,-0.1719767114211035,-0.27612357554174227,-0.14930235055817445,0.53,Not sig,0.18527588702568099,0.81,Not sig
E01002167,-0.2018307779997714,-0.32405687732455274,0.18919219712581323,0.46,Not sig,-0.8347258995861798,0.48,Not sig
E01002173,-0.7648789745526814,-1.228079753153553,1.000705838873434,0.08,Not sig,-2.02246233838526,0.06,Not sig
E01002178,-0.3904836180995536,-0.626955428610983,0.49207216389644515,0.27,Not sig,-1.2837146277734852,0.22,Not sig
E01002183,-0.0796445378608439,-0.12787623617628444,0.014130914475461024,0.89,Not sig,-0.05911894130066436,0.8,Not sig
E01002204,-0.280150031481803,-0.44980525410485794,0.31441936851158814,0.27,Not sig,-1.1370921215994878,0.22,Not sig
E01002209,-0.8215723213496077,-1.3191058548718486,0.9353196706099519,0.04,LL (coldspot),-1.9843621202066295,0.06,Not sig
E01002210,-1.0184905728723512,-1.6352752434511453,1.4756427572657287,0.01,LL (coldspot),-2.2880214510216503,0.06,Not sig
E01002216,-0.8859387533437395,-1.422451762583532,-0.39393350445792075,0.29,Not sig,-1.1162075927980892,0.23,Not sig
E01002240,0.9450859934584384,1.51741780356048,-1.3389669697505466,0.02,HL (high-low),0.3954215127102337,0.62,Not sig
E01002242,-0.3738543512206501,-0.6002556935637335,0.5603918127365701,0.18,Not sig,-1.350013894016009,0.18,Not sig
E01002238,-0.6459505381458651,-1.0371297993901663,0.3834609281868575,0.16,Not sig,-1.4164790671556573,0.15,Not sig
E01002153,-0.6826451707882213,-1.0960462252519694,0.762970490241726,0.12,Not sig,-1.7778618751606796,0.1,Not sig
E01002121,-0.5273370388870113,-0.8466855046235572,0.3528703077117406,0.23,Not sig,-1.168858887357608,0.36,Not sig
E01002168,-0.017632489177907,-0.028310495748362547,0.025395242007414928,0.88,Not sig,-0.9361280504452367,0.38,Not sig
E01002201,-0.5982494455135139,-0.9605415442360066,0.8383538578185227,0.06,Not sig,-1.8054555150844074,0.04,Coldspot (Gi*)
E01002232,0.2477443212116208,0.39777506633215476,-0.1065525988098352,0.52,Not sig,0.09195245653018541,0.89,Not sig
E01002236,-0.3163829038449797,-0.5079802836562154,0.25637221121065873,0.39,Not sig,-0.8743858949028365,0.29,Not sig
E01002239,-0.0816269197025393,-0.13105912272932263,0.095450142526047,0.59,Not sig,-0.6794060517769709,0.39,Not sig
E01034589,-0.942976085166336,-1.5140301621940018,1.2670839365303694,0.01,LL (coldspot),-1.8220612477941895,0.05,Not sig
E01002122,0.1484272968648358,0.2383129412095814,-0.15620491481029788,0.51,Not sig,-0.47778173683322384,0.73,Not sig
