lsoa_code,Region name,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01003713,London,1.1399861547882404,4,-0.4490895551365754,-0.010564178680522746,-0.047123611385378496
E01003714,London,1.1020280868789332,3,-0.4471846278394512,0.060634660344570344,-0.36015461490081185
E01003715,London,1.0804745581169697,3,-0.41386618805475844,-0.0047253444791714345,-0.4643496628521309
E01003716,London,1.119170697495609,4,-0.5517511630150939,0.08387899382460245,-0.17047655027336783
E01003718,London,1.1302790578125028,4,-0.09812145139176413,-0.05383102393365061,-0.4161819696145934
E01003719,London,1.17185663500297,5,-0.3396579005104487,0.11480097688539584,-0.08047191044110757
E01003721,London,1.230319875801379,6,-0.27432133093225075,0.23056603742376108,0.10796380985853815
E01003724,London,1.0762615966993967,3,-0.43436925794281106,-0.057851654597126614,-0.41734977820755853
E01003727,London,1.248475259359737,6,-0.3651233641100102,0.48803594995028926,0.056053378853759196
E01003733,London,1.1450677660875213,4,-0.29889145345780355,0.10578975766914386,-0.2815555488217814
E01003737,London,1.1903671154530073,5,-0.4901451313636234,-0.21380002087137923,0.5156182805476365
E01003738,London,1.0588676867135474,3,-0.577674225419668,-0.07071654775281962,-0.37112420601622825
E01003739,London,1.1094193281581328,3,-0.40906966850959453,-0.06334690254736926,-0.22756908708305082
E01003741,London,1.2014895540130706,5,-0.323605235314875,0.12977369164940836,0.07580793295922383
E01003742,London,1.0304633787256607,2,-0.2493025534914061,-0.14526173486538632,-0.804490048741334
E01003745,London,0.9260182365249187,1,-0.5127029869643883,-0.7154741945097415,-0.6310591877113605
E01003747,London,1.0440959949894832,2,-0.5195264536117191,-0.5252628682982867,-0.06809529854950837
E01003753,London,1.0163084004996628,2,-0.5167133859957146,-0.24792997433625294,-0.5238824647883688
E01003754,London,1.1829413405442433,5,-0.3603669461673163,-0.25766141944926896,0.38276428779598426
E01003755,London,1.0779062608800665,3,-0.5777307707634545,-0.16677385151270277,-0.15467039359342807
E01003756,London,1.0880852514616595,3,-0.649775288795616,-0.14229723893843865,-0.04276261990270721
E01003757,London,1.1158796202808867,4,-0.35310319156718717,-0.1294932093042771,-0.17655472258736368
E01003758,London,1.1427734208857614,4,-0.12050460104368298,0.1151197296640794,-0.48377458411103785
E01003759,London,0.9649969025107136,1,-0.480055637389168,-0.6516571906932676,-0.4811452569977175
E01003760,London,0.9964849151903354,2,-0.4335672783446054,-0.30115614276584185,-0.6791036725879186
E01003761,London,1.2998443476850938,7,-0.20846455673751196,0.5233220358909465,0.18880476535349447
E01003763,London,1.022734471740036,2,-0.7272924826550677,-0.2104982352931298,-0.31011687754060685
E01003764,London,0.9994755369871935,2,-0.3460586116409603,-0.264147526174085,-0.7847176853869318
E01003765,London,0.9238491975911471,1,-0.37321781499726275,-0.41209005549348443,-1.0876386675049083
E01003766,London,1.1697862007977067,5,-0.39842260098020343,0.17706850830014642,-0.09706164454055494
E01003767,London,1.0950063507085674,3,-0.3233707470780374,-0.05405164217634589,-0.4136655311889885
E01003768,London,1.2373324035018682,6,-0.26746436355151076,0.2776540600787829,0.09834395251760371
E01003769,London,1.1219759478251348,4,-0.2277125331793447,0.010614059987875409,-0.40351868093543447
E01003770,London,1.0110635462539872,2,-0.34080939545215966,-0.46066878116108234,-0.5201995832065284
E01003772,London,1.1143146381283078,4,-0.39201126394695324,-0.05652225171860031,-0.22050962455824955
E01003773,London,1.0508073082599785,2,-0.29461045764803023,-0.19526991279903835,-0.5805830484176903
E01003774,London,1.0036831961577612,2,-0.313302060729731,-0.5389745305394076,-0.5160512512771028
E01003775,London,1.0569038009565643,3,-0.4085592568836676,-0.46133869502611985,-0.1620304537199646
E01003776,London,1.4834162496329595,10,-0.1490655914587868,0.19136403070701616,1.6216941826079612
E01003777,London,1.005618632906264,2,-0.404621816583504,-0.5820037499505732,-0.3694686714741262
E01003780,London,0.9939585251386704,2,-0.5930406821198502,-0.6182299814683346,-0.2185253615799478
E01003782,London,1.085719265323335,3,-0.3439975345681996,-0.0014498703435322328,-0.5043427851882553
E01003784,London,1.08967218198456,3,-0.5543926074284399,0.06210810334152215,-0.3325198944377766
E01003786,London,0.9570925596784778,1,-0.6814441689838304,-0.34188849681928246,-0.6394875812631969
E01003787,London,1.107141086064032,3,-0.6461460897248931,-0.14390854963286692,0.0756685556586557
E01003789,London,1.0306276344867586,2,-0.38820829059099543,-0.5173122958615134,-0.2924955146888398
E01003791,London,1.0194226287272048,2,-0.5185777250155242,-0.40460933934827803,-0.3456541926060022
E01003792,London,0.9877324234729534,2,-0.534180150213038,-0.3576288866250447,-0.5773412403617563
E01003793,London,1.2610643363984861,7,-0.32248677051931707,0.34568715494781,0.23533924244288204
E01003794,London,0.9946070135273652,2,-0.4417095955345874,-0.3103381545721606,-0.6736492775090538
E01003795,London,0.968325724681305,1,-0.5137542958430207,-0.6461158612325154,-0.43194694382160326
E01003796,London,1.0067843477761016,2,-0.45404658631861233,-0.5047021293899807,-0.389977213966755
E01003798,London,1.0232031790215372,2,-0.4027026664417031,-0.7481273795332403,-0.09411492129548978
E01003801,London,0.8746908259750139,1,-0.400751364394425,-0.9830217097081778,-0.7998961359467652
E01003802,London,0.8105061649934896,1,-0.9951833641434328,-0.8943087894309061,-0.6998786431910485
E01003803,London,1.2043600617057533,5,-0.6447632987690776,0.1907361240549489,0.3541476113206406
E01003804,London,0.9097448455668202,1,-0.491797157723659,-0.6893070118325788,-0.7809938558566029
E01003807,London,0.9696139534983468,1,-0.25825428727746574,-0.752746707836612,-0.5726734052197976
E01003808,London,0.9017571339294987,1,-0.5079519355983585,-0.7304871266863401,-0.7741480867900119
E01003811,London,0.8084450148963557,1,-0.4232365718860174,-0.902380446234403,-1.2767819983485473
E01003812,London,0.9256907270858344,1,-0.38362780509869965,-0.57766783348438,-0.9000108684993634
E01003813,London,0.9238304250424278,1,-0.5682703409561796,-0.7561670285550454,-0.5486278269409163
E01003819,London,1.231905510182925,6,-0.4442379877086849,0.18578531635262271,0.33268374410365636
E01003820,London,1.0613624837293065,3,-0.5434606964986716,-0.2262004315314191,-0.23408461451625492
E01003821,London,0.790937084334046,1,-0.8080722738463781,-0.8739873366168273,-1.0310044013585842
E01003825,London,0.9298390209115268,1,-0.5875628016035782,-0.6523167580051569,-0.5952062062325555
E01003828,London,1.0561584848276067,3,-0.3604574767945807,-0.6609995662946563,-0.015182393673175124
E01003830,London,0.9886900883828356,2,-0.41597201998905353,-0.5551634702104262,-0.4919615311672671
E01003831,London,1.0297390406869003,2,-0.2598935248141491,-0.3920066742867719,-0.5517325697774783
E01003835,London,0.8387132840026961,1,-0.5957043506765646,-0.8386549666051005,-0.9767185234452577
E01003837,London,0.9841717447353847,2,-0.3064273752480764,-0.7581026938861077,-0.4271267227301701
E01003838,London,0.9113070653511739,1,-0.2745765582965119,-0.7621355696590999,-0.9155113412062598
E01003841,London,1.1974786813292162,5,-0.37814023459285157,0.4296879488753785,-0.1949234478647337
E01003842,London,1.0621864619205503,3,-0.5138521153105456,-0.04864737402703683,-0.4360380110135897
E01003844,London,1.0077692852010216,2,-0.5760114041866257,-0.5913045927441145,-0.17518429144658773
E01003845,London,1.0658017996330922,3,-0.7348130498034057,-0.3050450698078928,0.0641726250830557
E01003846,London,0.8056671063589402,1,-0.8397855416134482,-0.9815647939373758,-0.7986074229002167
E01003848,London,0.9206136730258359,1,-0.37709630389796356,-0.5303661535499367,-0.9859353446026248
E01003859,London,0.8676142981936202,1,-0.6035443141274432,-0.7654601454685885,-0.8593944180319785
E01003862,London,1.0313215380849203,2,-0.17184193300254594,-0.30551532445310364,-0.7162727834261728
E01003864,London,0.9344455134960679,1,-0.48117624211817694,-0.7616289018845487,-0.5631636751699226
E01003865,London,0.9989027370816499,2,-0.4112361658291875,-0.517581457654801,-0.46972678175419685
E01003866,London,0.7303239910245722,1,-0.8139291506271804,-0.9077115070165549,-1.3745495989127285
E01003869,London,0.850298757414403,1,-0.6980029527463595,-0.7948929088113484,-0.8449519445455413
E01003870,London,0.8092980572445457,1,-0.7442945209621709,-0.7655946761160879,-1.0871178670316193
E01003871,London,0.7869785230617914,1,-0.8316750901524088,-0.8251359597649253,-1.0812744322169427
E01003872,London,0.7890868271389284,1,-0.7138442634548777,-0.8661138395545777,-1.144801106207052
E01003875,London,0.9215013255466896,1,-0.5063188496675528,-0.7954115176343637,-0.5860567166945471
E01003878,London,1.2052745064705679,5,-0.3903133444526183,-0.19719843556310607,0.4934122844199969
E01003879,London,0.8012189295368323,1,-0.488579269722424,-0.963955732192897,-1.1955390130855836
E01003880,London,0.8335190320880669,1,-0.8518642800606909,-0.8324012658775123,-0.759644379765758
E01003881,London,0.8327916603038452,1,-0.7206593574736461,-0.9627978713869862,-0.7650503044722928
E01003882,London,0.8690852924375336,1,-0.5322710745440583,-0.7983751140261091,-0.8884547557248683
E01003883,London,0.8718946667225778,1,-0.3838087752914073,-0.8360980077268085,-0.9814365290374024
E01003885,London,0.901009522124917,1,-0.4538624684222845,-0.8049021000897234,-0.7585481223156413
E01003892,London,0.8562348990982918,1,-0.8720211025505185,-0.9271603419731238,-0.5011449029741316
E01003894,London,0.7991357961744238,1,-0.8891151972762904,-0.8521820508731328,-0.9199439394679034
E01003898,London,0.9172238274007393,1,-0.37274908135511087,-0.662695458110801,-0.8793799668437486
E01003899,London,0.8863743829796333,1,-0.47766223323525314,-0.7107596559051301,-0.9213973146493023
E01003900,London,1.1362460120068314,4,-0.5048376891030478,-0.09972692516254072,0.07414638917439761
E01003901,London,0.8713730702225622,1,-0.5965567277715229,-0.6011627747103602,-1.0069207425861688
E01003902,London,0.9058394933516307,1,-0.5048689202723328,-0.5266077894116896,-0.9553064595958775
E01003903,London,1.0022831287244567,2,-0.5714128114997533,-0.30090968856377204,-0.5048549581154079
E01003904,London,1.0133554674456295,2,-0.27228294616179893,-0.3533283749383184,-0.6815795496427609
E01003905,London,0.9721968474534664,1,-0.37073702791970375,-0.583250190350559,-0.6133610979200382
E01003906,London,1.1004318403138538,3,-0.48304966507989994,-0.1568589861793696,-0.11688556554968478
E01003907,London,1.1134207512407888,4,-0.5717363714084454,0.08375181274502096,-0.1867087061082903
E01003908,London,0.9891860414248492,2,-0.40352242013331,-0.5753281123781652,-0.4811116442833039
E01003909,London,1.0374263638748924,2,-0.307068490840217,-0.43866233325474324,-0.40931153132211406
E01003910,London,1.0352887516090898,2,-0.4586689764374383,-0.426810946804767,-0.2830739577443405
E01003922,London,1.2943752238405537,7,0.09435252797024142,0.18936985084975852,0.18537035659012116
E01003924,London,1.2932299842428971,7,-0.016969335428485555,0.3676063172995301,0.11121686632156817
E01003926,London,1.3523983318670794,8,0.10646767758787933,0.44855895113118055,0.2808214440657107
E01003943,London,1.2736815461396516,7,-0.3532425576373748,0.6169123031464525,0.07462136611958502
E01003945,London,1.0168050102863817,2,-0.2217521928678888,-0.4565423739264208,-0.6070922625695708
E01003947,London,1.2562397556257296,7,-0.22301580362978668,0.5507706107317895,-0.09971062952980402
E01003952,London,0.9866541289503743,2,-0.24107619884785544,-0.31344559570625075,-0.9214442201142763
E01003953,London,1.0534193162844308,2,-0.17119446261062146,-0.41397315309646104,-0.468785693361502
E01003954,London,1.0153027548845575,2,-0.3258443574722861,-0.23228200511676558,-0.7367559971843175
E01003955,London,1.0891074676765287,3,-0.2729999873804175,-0.20591352831284992,-0.34946035702208467
E01003956,London,0.9559008058496361,1,-0.4188874249033428,-0.47452363556341653,-0.776942083275209
E01003957,London,0.9987903812249393,2,-0.2799605353568413,-0.4493526212501886,-0.6699414330996437
E01003958,London,1.0433568002520894,2,-0.2817970173513816,-0.1613331752256815,-0.6744267666198797
E01003967,London,1.200738090906819,5,-0.22063727270431185,0.18307294118162398,-0.085209164434994
E01003968,London,1.3593845660419814,8,-0.17681098515442262,0.9704535890353222,0.08636440417881547
E01003970,London,1.3290402802894428,8,-0.12989993975996872,0.7048059244790978,0.11329935781316536
E01003971,London,1.2977684650233337,7,0.11449830880952684,0.7776306492624301,-0.4015880555933786
E01003973,London,1.2147407075472636,6,-0.11482500361879446,0.38727507126859967,-0.30671513024768776
E01003974,London,1.2102324496798078,6,-0.05436932752329191,0.5282866890986709,-0.5366784439727329
E01003977,London,1.2245503844932353,6,-0.06610624933699107,0.36620314239613777,-0.272356463358834
E01003979,London,1.1786241987054082,5,-0.38364812764401607,0.1257539839113498,-0.0046579382202250885
E01003980,London,1.310248417506429,8,-0.13259072297987376,0.30394576320406963,0.3980697645311226
E01003991,London,1.612032824159009,10,0.10153684124933483,0.8675803921024422,1.507841408192783
E01003992,London,1.3321962672265943,8,-0.12530917996474408,0.4902697757360313,0.3431932654331858
E01003993,London,1.3154412583617028,8,-0.05218615455827772,0.39246312699040836,0.2619709982063074
E01003995,London,1.310463738349723,8,-0.1220675659071696,0.47502870844155304,0.21782467288051585
E01003998,London,1.2214568613278534,6,0.1750681636801862,0.013505289570565685,-0.18038671811773688
E01003999,London,1.1232613418988484,4,-0.10379392818695221,0.09371935538215592,-0.6024177987449879
E01004003,London,1.3057007737993078,7,-0.23377276261774682,0.5129858531258891,0.26146674248002305
E01004006,London,1.190798492703219,5,-0.3116947578654916,0.2074928456803014,-0.08139828879600225
E01004013,London,1.3402175391565612,8,-0.15978916821975012,0.6203071804902848,0.29833710215711956
E01004014,London,1.3497380022409917,8,-0.03566019892209691,0.47186452855029165,0.38282819978551896
E01004015,London,1.09951736190445,3,-0.28948826399837074,-0.1095897722151439,-0.3634964610555858
E01004016,London,1.0295235255562445,2,-0.46982643738039237,-0.11428590609441491,-0.6208826641243609
E01004017,London,1.0921240220914203,3,-0.05748730816035146,-0.1798202806739534,-0.5719990972071302
E01004018,London,1.0133688649046901,2,-0.22270100847871285,-0.46035475378347884,-0.6240504251573536
E01004020,London,1.1544553708667311,4,-0.3517631602072231,0.27091044500161937,-0.33446689178009986
E01004021,London,0.9633538169820287,1,-0.26461775027826534,-0.5212749382467641,-0.8373510930113142
E01004024,London,1.264607614581342,7,-0.3301442298916997,0.21593328480505816,0.39514710033377104
E01004034,London,1.0873059271694767,3,-0.48731396875194427,0.33760012189749855,-0.6900472923988487
E01004043,London,1.1971853931632632,5,-0.195536177400679,0.20065826649557753,-0.15035165305452738
E01004045,London,1.1027327077717441,3,-0.46845897111729023,0.2778019765957953,-0.5515937852074045
E01004047,London,1.2101103788056284,6,-0.10774627024825977,0.1494959711021903,-0.10528237488375723
E01004048,London,1.0225135566852965,2,-0.24772890333263745,-0.3251084845872695,-0.6764665783974819
E01004049,London,0.9198109336516245,1,-0.5098508103197653,-0.37304574119274586,-1.015575245365699
E01004050,London,0.9113327151581597,1,-0.2526286592598011,-0.5300063564142704,-1.1694263249163637
E01004055,London,1.5309698643549117,10,0.08020543357532849,0.8676291939818959,1.0167372394293805
E01004070,London,0.9704727345213542,1,-0.42629040493373554,-0.4965541861654301,-0.6554015835753738
E01004072,London,0.8988814959406168,1,-0.29764455840852816,-0.7479592958094231,-0.985159770000034
E01004073,London,0.9258996493151352,1,-0.3481591194941079,-0.600725131209863,-0.911101690395394
E01004074,London,0.9166682990805685,1,-0.4177517453763821,-0.7096314279661279,-0.7909527439103963
E01004079,London,0.9376762006880979,1,-0.6224993907272159,-0.40243550343678486,-0.7606132372625992
E01004080,London,1.0421082342893377,2,-0.3913032127560449,-0.373825599308434,-0.3603201447602748
E01004082,London,0.9937351953745633,2,-0.4806635215885305,-0.43151300027588163,-0.5190311371469717
E01004083,London,1.380995918891617,9,0.08480859295520943,0.7438997188938385,0.18790080656069044
E01004084,London,1.0185052474587082,2,-0.47673563878005504,-0.6654273477182474,-0.13247689946729466
E01004087,London,1.0010710643165612,2,-0.5140071328842051,-0.6201556451028257,-0.25067595698242373
E01004089,London,1.229708488873022,6,0.18141855586952715,0.3580135317411767,-0.47908805606339094
E01004090,London,1.213591278248097,6,-0.1641880613647398,0.0877729789348265,0.03488465014153657
E01004092,London,0.9863768660146953,2,-0.4264781501259421,-0.6414105800317543,-0.409829821818235
E01004093,London,0.9714301359533907,1,-0.22234095954850405,-0.7367513070210229,-0.6131023176757474
E01004094,London,0.9284763752185432,1,-0.2963826921887653,-0.5177484292054466,-1.029567722888582
E01004095,London,0.956316274695926,1,-0.407538769548754,-0.7291126349631343,-0.5310756231519814
E01004096,London,1.0617524286186835,3,-0.3535210853945512,-0.18035468746097055,-0.46740518670478454
E01004098,London,0.9712562322086259,1,-0.5771499106772364,-0.5505810603372477,-0.44556283264097346
E01004100,London,0.9358935825129615,1,-0.41329797847910404,-0.6936303563666917,-0.6898874579052109
E01004104,London,0.9576314332322831,1,-0.525325014402211,-0.6264866892739226,-0.5076024047197394
E01004105,London,0.9083664167826118,1,-0.5665738157195072,-0.717376353947328,-0.6868606967328791
E01004107,London,1.0183239701734201,2,-0.43290386683256116,-0.2864557080627116,-0.5564261375209476
E01004109,London,1.0904630294103475,3,-0.4433327613680837,-0.07225555607978731,-0.30421725346621087
E01004111,London,1.0823307072588155,3,-0.29492905736199476,-0.5500087358130943,-0.026270962707315104
E01004112,London,0.9771341385334241,1,-0.40465466561781266,-0.830314408849387,-0.301171367527204
E01004117,London,0.919389718193657,1,-0.4721077322908072,-0.5101856985674593,-0.9188408055659895
E01004118,London,0.9867344562355479,2,-0.341722523935247,-0.44164626048363337,-0.6920894935636156
E01004119,London,0.9440790871254792,1,-0.5134346686979036,-0.3421797234798128,-0.8894620572693562
E01004120,London,1.019912718765932,2,-0.49763076213835095,-0.5042310756770667,-0.26388163374421575
E01004122,London,1.0111040869667423,2,-0.5261487616605773,-0.5737023464010295,-0.22157040001141007
E01004125,London,1.222859169625504,6,-0.4922348827920888,0.5401855477434238,-0.03090015001919009
E01004126,London,1.138391344749314,4,-0.5610585007003289,0.5416172908942715,-0.4974166897439671
E01004127,London,1.0440863667035545,2,-0.42002705954873876,-0.07528208895600527,-0.6176363309017344
E01004128,London,1.0602297273858832,3,-0.4741213428833572,-0.29754820911727825,-0.23923617299107638
E01004129,London,1.340479083555335,8,-0.28934809364994224,0.49076203388803274,0.5590943569898877
E01004131,London,1.0022837073491182,2,-0.38175946037055436,-0.25829238030791135,-0.7371219601010249
E01004132,London,0.9148812700230429,1,-0.5368030524159874,-0.3414886596558399,-1.0513397470295347
E01004133,London,0.913324437838733,1,-0.6386540107614253,-0.6027895827465584,-0.6980283676349311
E01004135,London,1.0426937962225757,2,-0.492069699683787,-0.21503836329021678,-0.41463964495728645
E01004136,London,1.0161122565486922,2,-0.5991684779367669,-0.2853222295625825,-0.40527491402898574
E01004137,London,0.9021830682165077,1,-0.7189512663738805,-0.3980249015643599,-0.8929187145819105
E01004138,London,0.9342901992056534,1,-0.34437923536882,-0.45780663518706644,-1.004764666882424
E01004141,London,1.1518550170948358,4,-0.25504068525261625,0.1419635041781657,-0.3186788709301732
E01004143,London,1.0181876282353999,2,-0.3945495454348355,-0.42367236763339744,-0.4584255962281909
E01004144,London,1.0104299088843218,2,-0.5301703167768012,-0.3693741221923674,-0.42613844734569767
E01004145,London,1.035901543929817,2,-0.4537243337102795,-0.2545611037362254,-0.45639507546354824
E01004147,London,1.1218112378885667,4,-0.44741677072849334,-0.4521168899905808,0.27787539986056614
E01004148,London,1.1868585177827453,5,-0.38328277894067725,0.1521101932392267,0.02066839594141971
E01004149,London,1.1232297731174836,4,-0.4436201393224848,-0.1237250832273408,-0.04534669051804912
E01004151,London,1.039989050787762,2,-0.37116368695325935,-0.29101839454468337,-0.4766619154498583
E01004152,London,1.1512410405557916,4,-0.2650868855030488,-0.3310067201574334,0.16045670031352524
E01004153,London,0.9951973300459687,2,-0.2952560670398683,-0.43014055917182314,-0.696569099491788
E01004154,London,0.9877870215974148,2,-0.3758360497759756,-0.7531632125182111,-0.3398059083741705
E01004155,London,1.032148843070588,2,-0.30630944715420044,-0.49955024147299637,-0.3825410818923494
E01004157,London,0.9054927280972402,1,-0.6120510393158926,-0.7742717622740405,-0.6026522186988037
E01004159,London,1.0371942315169138,2,-0.5966095294626593,-0.15215469032404683,-0.40774540934530173
E01004160,London,0.9025930477898614,1,-0.4597714963081003,-0.5823359552473647,-0.9651960117550619
E01004161,London,0.9704449785567837,1,-0.41710726039567647,-0.4300197097699737,-0.7312946457855881
E01004163,London,1.0407010416361477,2,-0.5840327627853777,0.019736039199912778,-0.5700468863150229
E01004164,London,1.023173787333979,2,-0.3413673514667444,-0.3662022041643666,-0.537561192074964
E01004165,London,1.023625382030493,2,-0.3737616776773165,-0.1616576227965096,-0.7068569850893235
E01004166,London,0.972417188650391,1,-0.45733166883772686,-0.5370151832686637,-0.5716087205242449
E01004168,London,1.0135767883852749,2,-0.5656654507814678,-0.20238200111155938,-0.5377444824838333
E01004169,London,0.9613860428056614,1,-0.463332787543344,0.1270596535538201,-1.299408652101846
E01004171,London,1.0174395219413095,2,-0.3471740936559741,-0.5278452773761522,-0.4063568056110341
E01004172,London,1.047103664353435,2,-0.46861212394721075,-0.10821183945008954,-0.5170496314587029
E01004173,London,1.0787604918684566,3,-0.48750657259821195,-0.305275304362219,-0.10099367333416882
E01004177,London,1.3362211744363663,8,-0.24431834076045358,-0.015771482865163826,0.9936845178331554
E01004179,London,0.9527074478051434,1,-0.523491507903269,-0.5962670527340215,-0.5707793189245948
E01004180,London,1.0685194824926847,3,-0.3655875557908792,-0.6734201442142368,0.08050027000922254
E01004181,London,1.1481867325819444,4,-0.29936230975100814,-0.33035142595740513,0.17477100912067908
E01004183,London,1.1211975151523847,4,-0.47922426420917336,0.33634673879177185,-0.4826599845337265
E01004184,London,1.0954003408376836,3,-0.5897317019434533,0.5162489421967865,-0.7151148083588011
E01004185,London,1.1341224508714371,4,-0.46962929966722583,0.5138379284641656,-0.5880495643760136
E01004189,London,1.1775422592945857,5,-0.43031492664173526,0.3983406410135649,-0.23741657258354834
E01004190,London,1.0049009082771545,2,-0.5159431496988921,-0.4846141398842139,-0.36007357783782795
E01004191,London,0.9609916318607993,1,-0.42662369322300253,-0.5105029903237794,-0.7010481147955175
E01004192,London,0.9830499799708929,2,-0.3143123612822439,-0.359089546046669,-0.825345390863853
E01004193,London,0.9576244991068597,1,-0.2077318396310893,-0.45055200618438285,-1.0011740921440948
E01004194,London,1.0270953552845432,2,-0.2987374658945218,-0.45684994321169026,-0.4647556975088458
E01004195,London,1.01884234852439,2,-0.34585095527564463,-0.3917067639085144,-0.5349514016556384
E01004196,London,0.9996897318156334,2,-0.33546544461534816,-0.5723432311512539,-0.48576125414629984
E01004201,London,1.2298334551952637,6,-0.16361861952028459,0.08929947599715708,0.13545306839454893
E01004202,London,1.0512759384576227,2,-0.1273927655972946,0.03761794401384135,-0.977726456298401
E01004214,London,1.39254174622516,9,-0.20310329059657498,0.8683452422979534,0.42434660443594713
E01004216,London,1.0574492118653076,3,-0.3986236239977421,-0.039602850341949346,-0.5902544709824794
E01004217,London,1.221410297698227,6,-0.2548640686244014,0.17101787101438035,0.09173861104477239
E01004218,London,0.9440111424228275,1,-0.33795826601848056,-0.38008557309762314,-1.027462078575456
E01004219,London,0.9929143775497419,2,-0.917415222117059,0.2831548719592742,-0.8021355748480342
E01004221,London,0.9399959345775787,1,-0.41707425250907965,-0.2704891598255324,-1.083322030135944
E01004223,London,1.5025709631095068,10,0.07873330854457915,0.782558480751383,0.923774894987119
E01004225,London,0.8450779467188919,1,-0.6271908512374383,-0.38858164244903937,-1.3550752714525058
E01004226,London,1.1493646952730716,4,-0.07699782979557873,0.31246182520233556,-0.6829609970257154
E01004228,London,1.1547165101489894,4,-0.12301949917121292,-0.062099157019560695,-0.22855032867515954
E01004229,London,1.1305843046142878,4,0.046914542521050186,0.08836343036549477,-0.7014829987109836
E01004231,London,1.2999770780699327,7,0.030107320862470366,0.299654844018298,0.17473904842199284
E01004232,London,1.0165846482197085,2,-0.1657691153554727,-0.23530847244700617,-0.8857021170356069
E01004233,London,1.4291880704702877,9,-0.05008784949058545,0.6699414039818213,0.7013709044646418
E01004235,London,1.3266184920917887,8,-0.08762324555573801,0.8250531972745199,-0.0645323680723866
E01004240,London,1.2968109967190484,7,-0.00012611328832419963,0.7450969475261786,-0.26048194487796533
E01004243,London,1.1147344894577,4,-1.3909116433857844,0.7820399841766292,-0.05751766392012122
E01004244,London,1.5172222487038582,10,-0.023448969940629633,0.8753729949591432,1.0257512315022383
E01004245,London,1.1040983879205133,3,-0.8649956041230294,0.8183268000531768,-0.686949716879
E01004247,London,1.342119606931319,8,-0.2008436681972512,0.7085916533846517,0.26312981351497117
E01004248,London,1.2731567002983777,7,-0.2976018924039929,1.0232103435978632,-0.3906348111749356
E01004250,London,1.3724498211288658,8,-0.4024351521059046,0.9094081505450458,0.45561752160834224
E01004251,London,1.246525152181368,6,-0.2585984938790972,0.46429826477049996,-0.039060140315703186
E01004253,London,1.176778086375157,5,-0.36134920676147897,0.38192389103152474,-0.29479576455034845
E01004255,London,1.2067392733562559,5,-0.06126331312457239,0.36477607916961013,-0.38835369050234697
E01004256,London,1.3332314009856354,8,0.038362974343459644,0.33113242932732356,0.3452013823086178
E01004257,London,1.2887948014483146,7,0.12504671034972545,0.6999266877425597,-0.3911536731562495
E01004258,London,1.0785221974110226,3,-0.5143663899812884,-0.09178451853496523,-0.28913086519696757
E01004259,London,1.0456732761484293,2,-0.011828664852442753,-0.19407774127032562,-0.8970084574026721
E01004260,London,1.1940594833447506,5,-0.2006636073074184,0.5084022348766218,-0.4727265972586194
E01004266,London,1.222645831581673,6,-0.14579319536906563,0.39854676767496805,-0.23705153505620657
E01004267,London,1.1469929162841792,4,-0.22324831926521713,0.26626554094089305,-0.5055058814948755
E01004268,London,1.2716308814877133,7,0.023515322133726906,0.3402601152190954,-0.03844626850599268
E01004272,London,1.2931495241365445,7,-0.19427297064972796,0.6982214261446971,-0.04260318353093451
E01004274,London,1.2547731847441466,6,-0.2357531790765508,0.3218558780473511,0.13267150467630326
E01004275,London,1.0308473932994056,2,-0.1011898715493577,-0.09718158652667198,-0.9982555806690651
E01004276,London,0.6221556398932611,1,-1.22102273638403,-0.8339059546289858,-1.7249774411957393
E01004281,London,0.8849450932587781,1,-0.2193170646933892,-0.5196335716481907,-1.3799028927644745
E01004302,London,1.174880201946611,5,-0.09183408683254324,0.45833114175248374,-0.6527143771728608
E01004311,London,1.3098859602528932,8,-0.10923712730271308,0.5355018935470232,0.14086900073613265
E01004312,London,1.4528542062472272,9,-0.01676923608135354,0.7793457702893095,0.7082380088788445
E01004332,London,1.1454379605475946,4,-0.42587728274580366,0.3109432725644918,-0.35738329093564386
E01004335,London,1.3189070916850818,8,-0.1947339157743108,0.6538997625890076,0.1649891348928321
E01004337,London,1.1986968243698513,5,-0.45687119450275965,0.24406641371895393,0.07712874611525582
E01004338,London,1.053938614204231,3,-0.39313869934369955,0.028839006020478748,-0.6863712117126922
E01004340,London,1.4003226924828092,9,-0.1707524817173869,0.8809918642624863,0.4285313643930617
E01004350,London,1.6507696553063558,10,-0.17374153712914078,0.4037792668434437,2.491770594301165
E01004351,London,1.1264314852065067,4,-0.4120079248820205,-0.2729058142586523,0.09245936655148772
E01004354,London,1.0442938816792209,2,-0.3577479434339111,-0.3314672778304243,-0.42241858719759434
E01004355,London,1.219461720986154,6,-0.2587757709078755,0.2299499040293617,0.02440162004215322
E01004356,London,1.2294180753595128,6,-0.4441664465065392,0.2739089623734473,0.22876585554864304
E01004357,London,1.1777315948524185,5,-0.4228367305588116,-0.005447945054819729,0.16009057898108067
E01004359,London,1.0649101383050388,3,-0.45992768048486954,-0.2510246046925525,-0.27036926647214315
E01004360,London,1.151911648239865,4,-0.45777182525678334,-0.06935202732774154,0.09572575752856322
E01004361,London,1.0782393970582809,3,-0.43786938497633615,-0.10225735141657025,-0.3569425758081189
