lsoa_code,cluster,PC1,PC2
E01000339,1,1.5970114102996762,-1.2220060697368935
E01000360,1,1.807025826333742,-2.1207168327063295
E01000387,0,-0.19094735273450097,-0.5787171430701143
E01000388,0,-0.32547963099335897,-0.04610972991034326
E01000399,0,-0.014216767661995434,0.48915008062147913
E01000429,1,5.3253335713551175,-2.609259067727
E01000433,1,5.035270136497207,-0.3609813858858898
E01033791,1,2.47097184750769,-1.5183969948818077
E01000338,1,0.32062286953130875,0.5292809973867956
E01000351,0,-1.0750612315415955,0.43029909811185907
E01000375,1,0.3918183252370794,0.26873376025634615
E01000406,1,0.5681709923342272,1.2070989929138527
E01000407,0,0.1649504779757978,-0.8637954336402428
E01000418,1,-0.02745756437008309,1.4984304801951007
E01000460,0,-3.5879526751625046,-0.683825096888131
E01000329,0,0.1337352639379649,-0.7865021032023718
E01000344,0,-0.40774806256062285,-1.02275090392538
E01000382,0,-1.3648561751740056,-0.09660550982622232
E01000457,0,-0.1667600877382674,-1.4149871279670156
E01000346,0,-0.9928028150056373,2.4659067618379473
E01000352,1,1.1382896979233472,0.3304008698382622
E01000359,0,-1.9263119049152357,0.6244484388717758
E01000389,0,-0.9436253326780323,-0.6199417869903376
E01000390,0,-0.7781567670599671,0.7367206244507302
E01000400,1,0.2525929958585167,0.25945418916240676
E01000350,0,-1.7339178504035886,1.1800294729450995
E01000361,0,-1.034037044808459,1.489913932530275
E01000385,1,4.5348344357117565,-1.964876608544747
E01000331,1,3.9151247541320395,-1.2023924113786897
E01000363,0,-1.3394507831120557,0.30007824576487074
E01000448,0,-2.9218321586070126,0.13515420004466427
E01000468,0,-1.2502858335787699,2.3589680322537077
E01000417,1,1.0020115890289838,-0.8637923842029446
E01000328,1,1.293600476662791,-2.410137921887044
E01000386,1,7.595909779388175,-5.074103446988279
E01000428,1,3.666728950901407,-4.3655545525206945
E01000374,1,6.3361710328197836,-0.8675357106257068
E01000377,0,0.21061060860248562,-1.512034901256385
E01000405,1,1.8098841775158343,0.40768105768284524
E01000444,0,-2.6419758127954545,0.028164363302582464
E01000462,1,1.67246207677543,-4.553964230085704
E01000403,1,4.163780961623917,-3.6315422237658708
E01000445,0,-1.6392913389858024,0.5145403507266899
E01000376,1,0.20216170812941983,0.3128550490019702
E01000408,1,1.897059172572355,2.2545750418394994
E01000434,1,7.178679456807669,-4.212110419703509
E01000335,1,1.809550466348295,1.5435702140986565
E01000430,0,-0.4305082167443943,0.40420982371763714
E01000447,0,-1.4535785297469128,-0.5953664760893876
E01000381,1,4.390835050374411,-2.809340555070568
E01000466,1,1.8154200609438478,0.42168997760739635
