lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000822,-0.0200174030439645,3.1247064330634986,0.5165177643881155,0.2761271556201953,-0.032139682494714474,-0.5995999909598476,2328,3485,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000824,-0.612416155857576,2.657950054437231,0.15582796592561812,0.127986702680241,-0.9832874304757329,-1.0313659002153326,4064,4198,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000833,-0.5234060729780013,2.1525462142844582,0.20319966756700603,0.05111157282360274,-0.8403739967853201,-1.498882057631366,3836,4568,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01032568,0.7299442913996868,4.333672585247859,0.8759609391232079,0.7209640556825265,1.171989079347131,0.5187358130269767,598,1344,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000762,-0.4231947690623323,2.995309441559986,0.26137544151257014,0.22750883025140245,-0.6794760279949984,-0.7192967155249614,3556,3719,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000803,-0.2357668196329146,3.4031986572394803,0.3764803656762934,0.3822979430708498,-0.3785441452694095,-0.34198498257834625,3002,2974,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000708,-0.9903487526264426,2.936280753708918,0.042592977353002284,0.20860170371909412,-1.5900911021546753,-0.7739003079968745,4609,3810,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000739,1.2502412375163914,4.829562881982239,0.965717847496364,0.8481196758778309,2.007371102401475,0.9774516113855226,166,732,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000774,0.2624583352456563,2.854835963278969,0.683357573239144,0.1813837523374195,0.4213996962723149,-0.849239576198426,1525,3941,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000783,0.3783753712792576,3.806572609184904,0.7438188240182838,0.5383336796177021,0.6075145846854647,0.031149974129223025,1234,2223,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000811,-0.3247512461578957,2.6899374645475,0.3203822979430708,0.13775192187824642,-0.521416385449915,-1.001776431611526,3272,4151,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000721,0.5321979679002519,4.807405680980684,0.8084354872221068,0.8450031165593185,0.854490149150714,0.9569554286335071,923,747,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000782,0.6792961834967355,4.922759098201235,0.861416995636817,0.8624558487429878,1.0906691347277526,1.0636613577919767,668,663,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000827,-0.354406937190242,3.1481063372719973,0.3025140245169333,0.28464575109079576,-0.5690311780305333,-0.5779542644529938,3358,3444,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000829,-0.4662241148239836,2.458332207310677,0.23519634323706629,0.0918346145854976,-0.7485633870144194,-1.2160193623102342,3682,4372,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000836,-0.585493586885019,2.323145389815525,0.16808643257843342,0.07355079991689176,-0.9400609031974618,-1.3410718776008412,4005,4460,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01032563,0.2760038763431939,3.8418798710877855,0.6929150218159152,0.5520465406191565,0.4431482412328086,0.06381042128515892,1479,2157,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000673,-0.5707286125220141,2.60039129914173,0.1759817161853314,0.11614377726989404,-0.9163544520145909,-1.0846097538696067,3967,4255,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000677,-0.2505575816301181,2.134473944792295,0.3671306877207563,0.0484105547475587,-0.40229200074301763,-1.5155995364423882,3047,4581,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000729,1.1249306417660565,4.695082511756897,0.9528360689798463,0.8204861832536879,1.806174036438725,0.8530525844279256,228,865,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000742,-0.1549953054055223,3.4714832226311727,0.42509869104508624,0.4080615001038853,-0.24885845046752852,-0.27881938096143355,2768,2850,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000773,0.8679388441448541,3.1340486067261257,0.9071265323083316,0.279659256181176,1.3935513420187247,-0.5909581548959497,448,3468,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000777,-0.4473826944074908,2.4770476697340507,0.2482858923748182,0.09370455017660503,-0.718311846961719,-1.1987069076328125,3619,4363,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
