lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01002502,Hillingdon 026C,E02000519,Hillingdon 026,E09000017,Hillingdon,0.947,,,29.205,0.184,0.129,33.577,0.162,0.587,31.472,18.778,1668,143.5,99.6,99.8,92.0,55.15587529976019,4.028131311503211,25.954198473282442,30.53435114503817,36.01665510062457,36.01665510062457,69.46564885496183
E01002543,Hillingdon 020E,E02000513,Hillingdon 020,E09000017,Hillingdon,0.949,,,30.671,0.2,0.122,22.858,-0.269,1.111,36.646,24.996,1929,114.16,89.78,99.86,153.0,79.31570762052877,4.385965213535926,23.82290934645116,30.569219957835557,34.574841883345044,34.574841883345044,69.43078004216444
E01002423,Hillingdon 018B,E02000511,Hillingdon 018,E09000017,Hillingdon,0.941,,,13.735,0.08,0.075,13.320000000000002,-0.838,0.144,25.0,20.645,1668,138.9,95.1,99.2,157.0,94.12470023980815,4.555188664952792,18.826739427012278,33.0150068212824,30.218281036834927,30.218281036834927,66.9849931787176
E01002449,Hillingdon 032C,E02000525,Hillingdon 032,E09000017,Hillingdon,0.973,,,21.375,0.139,0.075,15.13,-0.252,0.144,41.83,21.962,2019,106.04,67.96000000000001,89.47999999999999,234.0,115.89895988112927,4.761309970928853,21.573301549463647,31.76400476758045,35.57806912991657,35.57806912991657,68.23599523241955
E01002488,Hillingdon 030B,E02000523,Hillingdon 030,E09000017,Hillingdon,0.968,,,18.599,0.107,0.081,18.231,-0.548,0.311,31.368,24.637,1792,159.5,99.625,100.0,120.0,66.96428571428571,4.218982357120946,23.398128149748022,29.877609791216702,35.85313174946004,35.85313174946004,70.1223902087833
E01002545,Hillingdon 023C,E02000516,Hillingdon 023,E09000017,Hillingdon,0.968,,,42.95600000000001,0.286,0.172,37.642,0.154,0.714,53.191,14.518,1580,142.5,99.45,99.45,153.0,96.83544303797468,4.583286914639849,26.051188299817184,23.76599634369287,39.30530164533821,39.30530164533821,76.23400365630712
E01002549,Hillingdon 025B,E02000518,Hillingdon 025,E09000017,Hillingdon,0.947,,,21.154,0.121,0.097,19.16,-0.252,0.355,34.096,20.021,1842,124.94000000000001,82.03999999999999,100.0,112.0,60.80347448425624,4.1239595843113745,21.384509938313915,33.58464701850583,31.45990404386566,31.45990404386566,66.41535298149418
E01034601,Hillingdon 015G,E02000508,Hillingdon 015,E09000017,Hillingdon,0.96,,,21.833,0.134,0.092,9.694,-0.127,0.41,36.957,25.953,1977,123.52333334,62.05999999999999,90.03999999999999,92.0,46.53515427415276,3.861469527291217,15.679124886052872,46.12579762989973,21.87784867821331,21.87784867821331,53.87420237010027
E01002411,Hillingdon 022A,E02000515,Hillingdon 022,E09000017,Hillingdon,0.959,,,23.999,0.124,0.077,46.055,0.012,0.452,31.737,18.05,1907,144.56,96.4,99.3,136.0,71.3162034609334,4.281048218313977,21.398933017190277,28.15649081209247,33.37285121517486,33.37285121517486,71.84350918790753
E01002435,Hillingdon 007C,E02000500,Hillingdon 007,E09000017,Hillingdon,0.949,,,4.163,0.027999999999999997,0.035,2.863,-0.936,-0.658,15.942,16.047,1545,147.95,93.82499999999999,100.0,47.0,30.42071197411003,3.4474672924723992,11.703821656050955,47.611464968152866,18.710191082802545,18.710191082802545,52.388535031847134
E01002459,Hillingdon 011B,E02000504,Hillingdon 011,E09000017,Hillingdon,0.938,,,3.738,0.019,0.033,3.655,-0.966,-0.757,17.835,11.698999999999998,1670,153.0,98.58,100.0,16.0,9.580838323353293,2.359044659902941,11.046086320409657,44.55010972933431,18.873445501097294,18.873445501097294,55.44989027066569
E01002463,Hillingdon 013B,E02000506,Hillingdon 013,E09000017,Hillingdon,0.951,,,7.321,0.044,0.05,3.341,-1.009,-0.838,29.722999999999995,10.789,1608,185.75,97.6,99.825,35.0,21.76616915422886,3.125275625000558,13.20450885668277,44.76650563607085,21.09500805152979,21.09500805152979,55.23349436392915
E01002464,Hillingdon 011E,E02000504,Hillingdon 011,E09000017,Hillingdon,0.962,,,6.369,0.059,0.041,7.701,-0.579,-0.6840000000000002,14.664,11.706,1597,162.98000000000002,99.0,99.5,32.0,20.037570444583594,3.046309908035791,11.677115987460814,42.63322884012539,19.20062695924765,19.20062695924765,57.36677115987461
E01002478,Hillingdon 002C,E02000495,Hillingdon 002,E09000017,Hillingdon,0.947,,,7.519,0.066,0.05,4.301,-0.9029999999999999,-0.35799999999999993,21.105000000000004,10.553,1633,118.02000000000001,76.42,99.42,64.0,39.19167176974893,3.693659804255583,10.366328916601715,55.96258768511302,16.757599376461418,16.757599376461418,44.03741231488698
E01002428,Hillingdon 018F,E02000511,Hillingdon 018,E09000017,Hillingdon,0.958,,,12.152,0.075,0.049,17.534,-0.57,0.163,26.069999999999997,12.977999999999998,1511,141.4,96.825,100.0,83.0,54.930509596293845,4.0241100201149616,18.69983948635634,32.90529695024077,31.540930979133226,31.540930979133226,67.09470304975923
E01002432,Hillingdon 006D,E02000499,Hillingdon 006,E09000017,Hillingdon,0.94,,,6.636,0.05,0.032,2.807,-1.027,0.342,15.742,16.831,1557,121.98000000000002,92.82000000000001,98.53999999999999,216.0,138.72832369942196,4.939699992308322,12.610441767068274,48.35341365461847,20.401606425702813,20.401606425702813,51.64658634538153
E01002436,Hillingdon 004B,E02000497,Hillingdon 004,E09000017,Hillingdon,0.946,,,10.954,0.075,0.067,5.991,-0.676,0.099,21.746,15.094,1670,151.95999999999998,97.52000000000001,100.0,94.0,56.2874251497006,4.048081143261412,14.349442379182156,40.37174721189591,22.230483271375466,22.230483271375466,59.62825278810409
E01002448,Hillingdon 032B,E02000525,Hillingdon 032,E09000017,Hillingdon,0.942,,,18.249,0.095,0.052,16.65,-0.48699999999999993,0.662,28.207,38.913,2260,101.3,77.45,99.8,187.0,82.7433628318584,4.427756917795892,23.798076923076923,29.6875,37.25961538461539,37.25961538461539,70.3125
E01002455,Hillingdon 019D,E02000512,Hillingdon 019,E09000017,Hillingdon,0.948,,,20.172,0.113,0.088,18.198,-0.315,0.912,26.383,18.656000000000002,1813,146.68,96.02000000000001,100.0,138.0,76.11693325979041,4.34532288368939,21.41427618412275,34.68979319546364,30.95396931287525,30.95396931287525,65.31020680453636
E01002470,Hillingdon 007D,E02000500,Hillingdon 007,E09000017,Hillingdon,0.944,,,10.721000000000002,0.087,0.048,6.877,-0.764,0.043,20.311999999999998,23.759,1887,132.48000000000002,91.3,99.94,177.0,93.79968203497616,4.5517660551939185,14.2,40.8,24.666666666666668,24.666666666666668,59.2
E01002472,Hillingdon 002A,E02000495,Hillingdon 002,E09000017,Hillingdon,0.942,,,8.241,0.081,0.042,4.809,-0.648,-0.485,22.895,10.391,1714,114.25,81.51666666666667,99.83333333333333,329.0,191.94865810968494,5.2624241333581745,12.160228898426324,53.50500715307582,17.8826895565093,17.8826895565093,46.49499284692418
E01002496,Hillingdon 033A,E02006796,Hillingdon 033,E09000017,Hillingdon,0.945,,,16.8,0.099,0.067,16.876,-0.30099999999999993,-0.06,28.655,30.401,1858,136.6,96.55,99.39999999999999,394.0,212.05597416576967,5.361554920696966,18.366013071895427,35.22875816993464,27.647058823529413,27.647058823529413,64.77124183006535
E01002519,Hillingdon 022D,E02000515,Hillingdon 022,E09000017,Hillingdon,0.957,,,29.904,0.163,0.125,29.394,0.361,0.631,33.797,29.51,1469,103.60833333333333,68.88333333333334,97.76666666666667,153.0,104.15248468345814,4.655411531764517,20.31823745410037,35.31211750305997,30.171358629130967,30.171358629130967,64.68788249694003
E01032577,Hillingdon 033E,E02006796,Hillingdon 033,E09000017,Hillingdon,0.954,,,10.313000000000002,0.072,0.043,13.857,-0.753,-0.025999999999999995,20.954,20.436,1778,170.98,97.52,99.82000000000001,63.0,35.43307086614173,3.595476902448408,13.142857142857142,39.785714285714285,23.785714285714285,23.785714285714285,60.214285714285715
E01002481,Hillingdon 004E,E02000497,Hillingdon 004,E09000017,Hillingdon,0.939,,,19.065,0.149,0.10499999999999998,10.393,-0.451,-0.235,34.045,10.206000000000001,1674,142.32,87.72,100.0,106.0,63.32138590203107,4.163892171622892,17.04204204204204,39.11411411411411,25.45045045045045,25.45045045045045,60.88588588588589
E01002535,Hillingdon 007E,E02000500,Hillingdon 007,E09000017,Hillingdon,0.955,,,8.346,0.062,0.043,3.552,-0.849,0.001,18.846,23.299,1959,123.92666666,87.8,98.62,315.0,160.79632465543645,5.086338289010624,12.97587131367292,51.742627345844504,18.71313672922252,18.71313672922252,48.257372654155496
E01002536,Hillingdon 009D,E02000502,Hillingdon 009,E09000017,Hillingdon,0.966,,,9.06,0.064,0.04700000000000001,7.591,-0.278,-0.7520000000000001,24.69,13.156,1469,100.92,78.0,100.0,72.0,49.012933968686184,3.9122816513501295,11.333333333333332,46.57142857142857,19.142857142857142,19.142857142857142,53.42857142857143
E01002540,Hillingdon 020C,E02000513,Hillingdon 020,E09000017,Hillingdon,0.946,,,27.799,0.177,0.117,23.516,0.14,0.876,33.359,15.182999999999998,1780,111.53999999999999,89.6,99.44,231.0,129.77528089887642,4.873480437209837,23.18415260454879,31.914893617021278,35.289801907556864,35.289801907556864,68.08510638297872
E01002509,Hillingdon 017D,E02000510,Hillingdon 017,E09000017,Hillingdon,0.941,,,8.183,0.047,0.033,6.977000000000001,-0.937,-0.008,25.698,20.058,1386,165.3,100.0,100.0,41.0,29.58152958152958,3.4203962182666707,14.742014742014742,37.83783783783784,24.651924651924652,24.651924651924652,62.16216216216216
E01002525,Hillingdon 029B,E02000522,Hillingdon 029,E09000017,Hillingdon,0.944,,,19.294,0.095,0.055,11.935,-0.199,1.406,19.161,34.789,1673,121.54,77.92,100.0,90.0,53.79557680812911,4.003609475516199,21.01998621640248,40.17918676774638,29.152308752584428,29.152308752584428,59.82081323225362
E01002412,Hillingdon 017B,E02000510,Hillingdon 017,E09000017,Hillingdon,0.96,,,13.287,0.065,0.06,10.976,-0.45600000000000007,0.533,28.535,14.154,2362,120.84285714285714,72.32857142857144,99.65714285714286,644.0,272.6502963590178,5.611851000574971,13.66943866943867,43.762993762993766,23.024948024948024,23.024948024948024,56.237006237006234
E01002414,Hillingdon 015A,E02000508,Hillingdon 015,E09000017,Hillingdon,0.952,,,8.777,0.033,0.013,10.12,-0.45099999999999996,-0.182,31.610999999999997,16.823,4597,142.04000000000002,82.9,97.8,177.0,38.50337176419404,3.6763860293828596,8.70259481037924,28.982035928143713,12.934131736526947,12.934131736526947,71.01796407185628
E01002460,Hillingdon 011C,E02000504,Hillingdon 011,E09000017,Hillingdon,0.933,,,6.577,0.058,0.038,3.696,-0.834,-0.327,16.678,18.729,1320,124.12,83.7,94.86,71.0,53.78787878787879,4.003468979485642,12.627118644067798,45.67796610169491,21.35593220338983,21.35593220338983,54.32203389830509
E01002462,Hillingdon 011D,E02000504,Hillingdon 011,E09000017,Hillingdon,0.983,,,6.945,0.025,0.023,1.477,-1.391,-0.722,38.686,10.974,1443,167.15,95.675,99.85,22.0,15.246015246015247,2.787847663075647,8.98876404494382,49.178910976663786,16.33535004321521,16.33535004321521,50.821089023336214
E01002477,Hillingdon 001D,E02000494,Hillingdon 001,E09000017,Hillingdon,0.957,,,9.978,0.083,0.063,2.749,-0.317,-0.499,23.462,8.477,1317,130.25,82.0,97.35,56.0,42.5208807896735,3.773240841076193,12.140287769784171,57.10431654676259,18.165467625899282,18.165467625899282,42.89568345323741
E01002479,Hillingdon 004C,E02000497,Hillingdon 004,E09000017,Hillingdon,0.948,,,19.628,0.139,0.098,11.596,0.002,0.113,32.159,10.021,1694,151.85999999999999,90.66,99.6,86.0,50.76741440377804,3.946760885756547,14.481811942347289,39.4646533973919,23.67879203843514,23.67879203843514,60.5353466026081
E01002480,Hillingdon 004D,E02000497,Hillingdon 004,E09000017,Hillingdon,0.968,,,4.074,0.035,0.029,2.414,-1.405,-0.733,23.132,8.196,1750,150.38333333333333,96.21666666666665,99.53333333333335,30.0,17.142857142857142,2.8982769374032777,12.608987256874581,52.179745137491615,19.517102615694164,19.517102615694164,47.820254862508385
E01002548,Hillingdon 025A,E02000518,Hillingdon 025,E09000017,Hillingdon,0.93,,,32.004,0.219,0.124,42.224,0.409,0.253,32.373,21.385,1704,108.1,83.96000000000001,98.28,166.0,97.41784037558686,4.589222092254458,25.741890959282266,27.881297446514836,36.64596273291926,36.64596273291926,72.11870255348516
E01034607,Hillingdon 016H,E02000509,Hillingdon 016,E09000017,Hillingdon,0.946,,,10.113,0.05,0.025,13.274,-0.61,-0.24000000000000002,30.006,23.303,6606,118.69999999999999,86.45555555555556,98.37777777777778,273.0,41.3260672116258,3.7454031423882794,12.919896640826872,40.206718346253226,19.379844961240313,19.379844961240313,59.793281653746774
E01002392,Hillingdon 020A,E02000513,Hillingdon 020,E09000017,Hillingdon,0.958,,,35.128,0.229,0.148,36.41899999999999,0.291,0.877,36.719,14.363,1919,127.12,97.34,100.0,145.0,75.56018759770714,4.3380771974774746,24.765625,26.328125000000004,36.875,36.875,73.671875
E01002485,Hillingdon 002F,E02000495,Hillingdon 002,E09000017,Hillingdon,0.954,,,15.274,0.101,0.076,7.257,-0.244,0.185,25.708,21.939,2058,128.48333333333332,90.60000000000001,99.78333333333335,187.0,90.86491739552964,4.520319208877146,15.893630179344465,43.90847247990105,24.984539270253556,24.984539270253556,56.09152752009895
E01002541,Hillingdon 023A,E02000516,Hillingdon 023,E09000017,Hillingdon,0.958,,,14.753,0.089,0.054,12.134,-0.753,0.564,33.95,12.728,2067,109.23333333333333,72.39999999999999,98.64999999999999,104.0,50.314465408805034,3.9379726892085687,17.316017316017316,38.46629560915275,28.076685219542362,28.076685219542362,61.53370439084725
E01002544,Hillingdon 023B,E02000516,Hillingdon 023,E09000017,Hillingdon,0.97,,,14.322,0.082,0.052,9.658,-0.438,-0.066,40.024,12.643,1901,156.45999999999998,94.06,99.67999999999999,116.0,61.02051551814834,4.12746522576527,19.25373134328358,35.97014925373134,29.850746268656714,29.850746268656714,64.02985074626866
E01002433,Hillingdon 004A,E02000497,Hillingdon 004,E09000017,Hillingdon,0.961,,,16.922,0.11100000000000002,0.086,14.259,-0.906,-0.007,33.677,15.608999999999998,2463,139.97857142857143,87.42857142857143,99.45714285714287,135.0,54.81120584652863,4.02197467084768,13.052208835341366,47.13855421686747,21.03413654618474,21.03413654618474,52.86144578313253
E01002486,Hillingdon 028A,E02000521,Hillingdon 028,E09000017,Hillingdon,0.965,,,24.901,0.174,0.097,25.068,-0.576,0.276,38.299,24.115,2378,146.51999999999998,96.96000000000001,97.12,164.0,68.9655172413793,4.248002509839341,22.235023041474655,29.78110599078341,33.755760368663594,33.755760368663594,70.2188940092166
E01002495,Hillingdon 010E,E02000503,Hillingdon 010,E09000017,Hillingdon,0.952,,,10.037,0.071,0.045,11.137,-0.831,-0.367,25.27,19.432,2278,101.18333333333334,46.1,100.0,89.0,39.069359086918354,3.6906119296840565,14.091218515997278,42.68209666439755,23.6215112321307,23.6215112321307,57.31790333560245
E01002516,Hillingdon 013E,E02000506,Hillingdon 013,E09000017,Hillingdon,0.971,,,7.515,0.04200000000000001,0.044,2.726,-0.7810000000000001,0.046,24.546,14.381,1533,157.625,88.9,100.0,44.0,28.701891715590342,3.39121073790789,15.42904290429043,46.617161716171616,23.34983498349835,23.34983498349835,53.382838283828384
E01002520,Hillingdon 016B,E02000509,Hillingdon 016,E09000017,Hillingdon,0.966,,,19.737,0.164,0.092,18.901,-0.38300000000000006,-0.79,31.894,16.497,1704,110.96,73.7,91.96000000000001,219.0,128.52112676056336,4.863844008841757,16.985951468710088,37.48403575989783,26.883780332056194,26.883780332056194,62.51596424010217
E01002521,Hillingdon 016C,E02000509,Hillingdon 016,E09000017,Hillingdon,0.952,,,29.236,0.205,0.122,11.263,0.8579999999999999,0.34,35.428,17.137,2007,84.91428571428571,60.142857142857146,74.94285714285715,879.0,437.96711509716,6.084424501606872,16.90307328605201,42.31678486997636,25.413711583924346,25.413711583924346,57.68321513002364
E01034608,Hillingdon 022G,E02000515,Hillingdon 022,E09000017,Hillingdon,0.985,,,27.843,0.168,0.105,13.653,-0.189,1.558,31.169,26.618,3189,120.271875,61.6625,94.1625,413.0,129.5076826591408,4.871432095981192,13.48989623156745,46.75040961223375,21.955215729109774,21.955215729109774,53.24959038776625
E01002430,Hillingdon 007A,E02000500,Hillingdon 007,E09000017,Hillingdon,0.947,,,6.105,0.023999999999999997,0.034,2.566,-1.054,0.011999999999999999,26.18,12.302,1443,138.15,97.8,100.0,29.0,20.097020097020096,3.0491318028790806,9.72927241962775,47.800338409475465,17.428087986463623,17.428087986463623,52.199661590524535
E01002439,Hillingdon 003B,E02000496,Hillingdon 003,E09000017,Hillingdon,0.928,,,17.002,0.11300000000000002,0.08099999999999999,17.282,0.298,-0.08500000000000002,22.496,11.212,1585,115.32000000000001,88.6,99.4,124.0,78.23343848580441,4.37239841282132,21.36616362192216,32.48610007942811,32.40667196187451,32.40667196187451,67.51389992057189
E01002512,Hillingdon 013C,E02000506,Hillingdon 013,E09000017,Hillingdon,0.945,,,6.058,0.049,0.034,1.597,-1.176,0.052,20.193,13.993999999999998,1981,140.32999999999998,89.5,98.5,158.0,79.75769813225644,4.391453290466074,11.743559017375674,49.4307968843619,19.113241461953265,19.113241461953265,50.5692031156381
E01002434,Hillingdon 007B,E02000500,Hillingdon 007,E09000017,Hillingdon,0.945,,,5.524,0.029999999999999995,0.026000000000000002,3.058,-1.047,0.262,15.805,18.483,1371,130.075,86.15,98.9,46.0,33.55215171407731,3.5424698265400925,11.446317657497781,43.65572315882875,18.81100266193434,18.81100266193434,56.34427684117125
E01002476,Hillingdon 001C,E02000494,Hillingdon 001,E09000017,Hillingdon,0.963,,,4.554,0.046,0.03,0.806,-1.272,-0.382,20.79,9.188,1486,113.7,64.08,97.92,36.0,24.226110363391655,3.2278795836412257,7.401924500370097,63.36047372316802,12.509252405625462,12.509252405625462,36.63952627683198
E01002497,Hillingdon 033B,E02006796,Hillingdon 033,E09000017,Hillingdon,0.961,,,15.001,0.113,0.05899999999999999,15.757000000000001,-0.731,0.275,24.476,22.452,2011,140.07500000000002,85.56666666666666,97.53333333333335,505.0,251.11884634510196,5.529900588817774,16.547497446373853,41.77732379979571,26.046986721144023,26.046986721144023,58.22267620020429
E01002505,Hillingdon 026D,E02000519,Hillingdon 026,E09000017,Hillingdon,0.957,,,36.03,0.213,0.142,21.064,0.373,1.166,39.166,33.532,1865,109.67999999999999,95.6,99.46000000000001,734.0,393.56568364611263,5.977785624895831,22.519913106444605,30.195510499637944,35.26430123099203,35.26430123099203,69.80448950036205
E01002507,Hillingdon 027F,E02000520,Hillingdon 027,E09000017,Hillingdon,0.965,,,21.013,0.149,0.063,13.843,-0.65,0.884,34.851,24.254,1986,144.375,96.75,99.25,198.0,99.69788519637463,4.612124798474942,22.83464566929134,33.267716535433074,34.7769028871391,34.7769028871391,66.73228346456693
E01002527,Hillingdon 031D,E02000524,Hillingdon 031,E09000017,Hillingdon,0.945,,,27.692,0.197,0.117,22.445,0.292,0.728,26.817,20.806,1590,109.44000000000001,67.4,99.14,114.0,71.69811320754717,4.286315431074036,20.823436262866192,35.94615993665875,30.95803642121932,30.95803642121932,64.05384006334126
E01002538,Hillingdon 005C,E02000498,Hillingdon 005,E09000017,Hillingdon,0.938,,,12.169,0.09200000000000001,0.069,10.702,-0.286,-0.341,21.837,11.587,1584,118.56666666666668,93.3,99.8,117.0,73.86363636363637,4.315668276819324,18.443804034582133,38.04034582132565,27.37752161383285,27.37752161383285,61.95965417867435
E01002400,Hillingdon 024A,E02000517,Hillingdon 024,E09000017,Hillingdon,0.949,,,26.723,0.178,0.101,27.636,0.094,0.636,31.179,23.591999999999995,1825,159.0,97.2,100.0,131.0,71.78082191780821,4.287452485302552,24.061107574793127,30.044557606619986,36.282622533418206,36.282622533418206,69.95544239338001
E01002440,Hillingdon 003C,E02000496,Hillingdon 003,E09000017,Hillingdon,0.945,,,20.207,0.115,0.083,28.071999999999996,0.282,0.111,29.626,8.485,1522,125.88,92.24,95.52000000000001,71.0,46.64914586070959,3.8638647046658807,20.07843137254902,27.215686274509803,32.15686274509804,32.15686274509804,72.7843137254902
E01002474,Hillingdon 002B,E02000495,Hillingdon 002,E09000017,Hillingdon,0.957,,,10.473000000000003,0.088,0.053000000000000005,4.816,-0.791,-0.087,24.299,16.327,1639,125.35999999999999,85.58,99.14,74.0,45.14948139109213,3.831885723422928,13.558106169296988,51.14777618364419,21.018651362984215,21.018651362984215,48.85222381635581
E01002405,Hillingdon 027A,E02000520,Hillingdon 027,E09000017,Hillingdon,0.961,,,23.452,0.14,0.094,25.027,0.081,0.633,29.053,20.94,2029,165.95999999999998,96.32000000000001,96.94,190.0,93.64218827008379,4.550103341445126,24.03718459495352,27.290836653386453,36.254980079681275,36.254980079681275,72.70916334661355
E01002442,Hillingdon 003E,E02000496,Hillingdon 003,E09000017,Hillingdon,0.937,,,23.76,0.143,0.10800000000000001,32.399,0.089,-0.274,35.204,11.138,1551,147.8,92.86,99.14,57.0,36.7504835589942,3.630998285122773,19.72993248312078,27.081770442610654,32.93323330832708,32.93323330832708,72.91822955738934
E01002475,Hillingdon 001B,E02000494,Hillingdon 001,E09000017,Hillingdon,0.948,,,17.647,0.118,0.122,7.387,0.085,-0.86,27.853000000000005,8.68,1429,111.96666666666665,77.33333333333333,98.85000000000001,85.0,59.482155353393985,4.10234836869319,16.27906976744186,46.73668417104276,23.330832708177045,23.330832708177045,53.26331582895724
E01002446,Hillingdon 031B,E02000524,Hillingdon 031,E09000017,Hillingdon,0.965,,,21.888,0.086,0.064,21.986,-0.194,1.286,32.287,28.307,1823,137.88,89.67999999999999,99.32000000000001,372.0,204.059243006034,5.3232989276620994,21.531413612565444,30.039267015706805,31.47905759162304,31.47905759162304,69.9607329842932
E01002454,Hillingdon 014E,E02000507,Hillingdon 014,E09000017,Hillingdon,0.95,0.948,0.953,19.651,0.133,0.11,18.913,-0.114,0.11,22.877,16.269,1870,177.06,99.06,99.6,102.0,54.54545454545454,4.017201686373225,19.515570934256054,31.003460207612456,31.07266435986159,31.07266435986159,68.99653979238755
E01002458,Hillingdon 011A,E02000504,Hillingdon 011,E09000017,Hillingdon,0.948,,,7.079999999999999,0.034,0.044,4.554,-1.275,-0.09499999999999999,26.689999999999998,13.815,1434,138.425,89.7,99.45,23.0,16.03905160390516,2.8355078628044397,11.538461538461538,47.69230769230769,18.803418803418804,18.803418803418804,52.30769230769231
E01002494,Hillingdon 009C,E02000502,Hillingdon 009,E09000017,Hillingdon,0.959,,,11.192,0.085,0.057,9.06,-0.517,-0.611,24.283,19.850999999999996,1754,137.02,99.1,100.0,32.0,18.244013683010262,2.9572000348643015,13.276231263383298,38.32976445396146,21.413276231263385,21.413276231263385,61.67023554603854
E01002533,Hillingdon 005A,E02000498,Hillingdon 005,E09000017,Hillingdon,0.947,,,17.077,0.11799999999999998,0.09,18.626,-0.286,-0.112,27.052,11.012,1419,127.67999999999999,98.0,99.67999999999999,56.0,39.464411557434815,3.700422860828703,15.3516295025729,34.99142367066895,24.957118353344768,24.957118353344768,65.00857632933105
E01002447,Hillingdon 031C,E02000524,Hillingdon 031,E09000017,Hillingdon,0.979,,,24.211,0.115,0.059,26.354,-0.652,0.112,46.15,45.231,2020,118.8,81.74000000000001,84.97999999999999,369.0,182.67326732673266,5.213158458097114,21.44563918757467,32.61648745519714,34.40860215053764,34.40860215053764,67.38351254480287
E01002461,Hillingdon 013A,E02000506,Hillingdon 013,E09000017,Hillingdon,0.961,,,10.271,0.04800000000000001,0.042,4.211,-1.028,-0.37099999999999994,41.039,12.503000000000002,1449,144.9,76.65,95.925,61.0,42.09799861973775,3.7634765602945865,10.668789808917198,50.71656050955414,17.67515923566879,17.67515923566879,49.28343949044586
E01002443,Hillingdon 032A,E02000525,Hillingdon 032,E09000017,Hillingdon,0.981,,,19.901,0.07399999999999998,0.039,15.9,-0.894,0.833,48.245,30.335,1834,110.325,89.30000000000001,94.275,324.0,176.6630316248637,5.179888675390851,20.509708737864077,35.86165048543689,32.5242718446602,32.5242718446602,64.13834951456312
E01002499,Hillingdon 033D,E02006796,Hillingdon 033,E09000017,Hillingdon,0.947,,,12.74,0.08,0.062,9.415,-0.548,-0.532,32.09,17.849,1834,113.5,86.22,91.44,96.0,52.344601962922575,3.976772791052602,14.549791293977341,36.434108527131784,23.37507453786524,23.37507453786524,63.565891472868216
E01002438,Hillingdon 003A,E02000496,Hillingdon 003,E09000017,Hillingdon,0.959,,,12.569000000000003,0.068,0.053,13.086000000000002,-0.371,-0.899,38.753,7.537,1340,127.80000000000001,62.125,85.975,76.0,56.71641791044777,4.055541672216331,14.213624894869639,38.85618166526493,23.80151387720774,23.80151387720774,61.14381833473507
E01002473,Hillingdon 001A,E02000494,Hillingdon 001,E09000017,Hillingdon,0.943,,,15.968,0.079,0.075,2.106,-0.642,0.11,45.858,10.221,1519,140.52,80.2,97.34,86.0,56.616194865042786,4.053803689034978,10.907811400422238,58.05770584095708,16.748768472906402,16.748768472906402,41.94229415904292
E01002441,Hillingdon 003D,E02000496,Hillingdon 003,E09000017,Hillingdon,0.934,,,23.701,0.151,0.099,23.052,0.284,0.748,26.287,12.422,1515,99.55,66.76666666666667,91.06666666666666,79.0,52.14521452145215,3.973028063508627,19.427710843373493,33.433734939759034,28.84036144578313,28.84036144578313,66.56626506024097
E01002444,Hillingdon 031A,E02000524,Hillingdon 031,E09000017,Hillingdon,0.955,,,22.563,0.096,0.066,16.185,-0.012,-0.565,53.157,31.326,2089,67.46000000000001,63.14,72.64,4460.0,2134.992819530876,7.666686838431587,24.05778894472362,30.21356783919598,36.80904522613066,36.80904522613066,69.78643216080403
E01002580,Hounslow 008C,E02000533,Hounslow 008,E09000018,Hounslow,0.961,,,24.639,0.132,0.089,4.397,0.501,0.635,31.822,41.556,1385,126.1,83.32000000000001,98.03999999999999,94.0,67.87003610108304,4.232221193748179,12.478920741989882,55.902192242833046,19.645868465430016,19.645868465430016,44.097807757166954
E01002627,Hounslow 004D,E02000529,Hounslow 004,E09000018,Hounslow,0.965,,,28.971,0.213,0.136,19.236,0.305,-0.496,40.358,16.808,1792,133.24,99.28,100.0,116.0,64.73214285714286,4.185588042643872,24.75397426192279,33.6109008327025,35.35200605601817,35.35200605601817,66.3890991672975
E01002673,Hounslow 020E,E02000545,Hounslow 020,E09000018,Hounslow,0.963,,,49.209999999999994,0.331,0.209,34.916,0.94,0.526,48.334999999999994,15.572999999999999,1622,156.48,60.0,60.0,100.0,61.652281134401974,4.137600091443818,25.348432055749132,25.78397212543554,39.89547038327526,39.89547038327526,74.21602787456446
E01002689,Hounslow 007E,E02000532,Hounslow 007,E09000018,Hounslow,0.94,,,19.261,0.133,0.104,10.992,-0.304,0.014,23.112,31.463,1628,128.13333333333333,97.45,100.0,76.0,46.68304668304668,3.8645759192695,11.773940345368917,58.24175824175825,17.26844583987441,17.26844583987441,41.75824175824175
E01033030,Hounslow 025G,E02000550,Hounslow 025,E09000018,Hounslow,0.992,,,18.378,0.077,0.049,10.861,0.033,-0.11,33.637,49.77,2016,61.15,28.849999999999998,92.73333333333333,583.0,289.18650793650795,5.670523847076069,10.176991150442479,64.30678466076697,17.699115044247787,17.699115044247787,35.693215339233035
