lsoa_code,crime_count_window,crime_rate_per_1000_window
E01000646,122.0,73.14148681055156
E01000649,77.0,38.73239436619718
E01000676,1114.0,565.7694261046216
E01000694,83.0,38.44372394627142
E01000698,47.0,42.26618705035971
E01000738,138.0,90.67017082785809
E01000769,367.0,250.17041581458759
E01000804,126.0,81.55339805825243
E01000809,44.0,29.00461437046803
E01000815,39.0,24.93606138107417
E01000820,124.0,82.06485771012574
E01000830,51.0,33.268101761252446
E01000684,29.0,13.444598980064905
E01000757,29.0,19.28191489361702
E01000791,54.0,37.344398340248965
E01000837,44.0,27.777777777777775
E01000840,38.0,24.611398963730572
E01000652,92.0,58.11749842072015
E01000688,30.0,21.12676056338028
E01000756,148.0,91.30166563849477
E01000761,34.0,21.329987452948558
E01000788,93.0,61.386138613861384
E01000790,572.0,256.50224215246635
E01000813,104.0,62.5
E01000826,42.0,25.625381330079318
E01000661,281.0,118.16652649285113
E01000697,63.0,36.20689655172414
E01000710,112.0,62.29143492769744
E01000763,49.0,33.46994535519126
E01000779,138.0,103.83747178329571
E01000832,48.0,31.683168316831683
E01000645,59.0,40.88704088704088
E01000667,52.0,31.72666259914582
E01000668,193.0,100.4162330905307
E01000689,76.0,50.165016501650165
E01000752,98.0,57.076295864880606
E01000770,125.0,84.06186953597849
E01000775,173.0,73.33615938957186
E01000650,78.0,39.097744360902254
E01000654,67.0,51.817478731631866
E01000665,88.0,46.883324453915826
E01000695,46.0,28.876333961079723
E01000786,74.0,51.74825174825175
E01000664,66.0,39.285714285714285
E01000685,55.0,35.483870967741936
E01000753,33.0,17.609391675560296
E01000818,59.0,38.89255108767304
E01000728,242.0,149.01477832512316
E01000751,359.0,176.93445046821094
E01000807,182.0,116.36828644501279
E01000658,58.0,45.13618677042801
E01000693,116.0,75.08090614886731
E01000656,87.0,61.83368869936034
E01000666,92.0,49.78354978354978
E01000696,87.0,55.55555555555555
E01000765,111.0,63.24786324786324
E01000749,68.0,39.81264637002342
E01000759,61.0,38.9030612244898
E01000680,84.0,51.597051597051596
E01000720,224.0,125.13966480446928
E01000747,102.0,53.15268368942157
E01000748,81.0,49.72375690607735
E01000843,104.0,54.08216328653146
E01000846,95.0,57.82105903834449
E01000847,122.0,65.06666666666666
E01000849,270.0,148.02631578947367
E01000853,303.0,177.40046838407494
E01000857,79.0,51.465798045602604
E01000867,193.0,107.22222222222221
E01000868,135.0,89.22670191672175
E01000869,170.0,74.17102966841186
E01000882,63.0,35.23489932885906
E01000886,74.0,43.761088113542286
E01000887,113.0,70.36114570361146
E01000890,135.0,73.36956521739131
E01000891,160.0,89.28571428571429
E01000901,158.0,67.20544449170565
E01000904,309.0,125.71196094385678
E01000905,235.0,105.90356016223525
E01000906,133.0,83.28115216030056
E01000919,2042.0,938.4191176470589
E01000923,74.0,45.398773006134974
E01000926,105.0,55.70291777188329
E01000927,207.0,107.92492179353492
E01000929,149.0,74.27716849451645
E01000932,109.0,61.235955056179776
E01000934,117.0,63.76021798365122
E01000935,118.0,76.27666451195864
E01000939,362.0,263.08139534883725
E01000941,120.0,93.53078721745908
E01000942,366.0,192.1259842519685
E01000943,272.0,299.88974641675856
E01000944,97.0,47.50244857982371
E01000949,57.0,32.64604810996564
E01000951,71.0,44.044665012406945
E01000954,116.0,61.6365568544102
E01000955,155.0,94.39707673568819
E01000957,147.0,89.36170212765958
E01000959,159.0,95.72546658639374
E01000961,215.0,115.90296495956872
E01000964,122.0,71.26168224299064
E01000968,78.0,52.38415043653458
E01000969,214.0,97.7615349474646
E01000970,93.0,57.125307125307124
E01000971,63.0,39.54802259887006
E01000842,75.0,44.96402877697842
E01000848,110.0,59.75013579576317
E01000859,139.0,82.05430932703659
E01000870,144.0,78.0065005417118
E01000873,79.0,45.53314121037464
E01000874,59.0,33.84968445209409
E01000875,103.0,56.161395856052344
E01000876,112.0,56.59423951490652
E01000877,71.0,41.56908665105386
E01000888,91.0,51.58730158730158
E01000892,132.0,63.0673674151935
E01000900,167.0,84.1309823677582
E01000902,142.0,81.6561242093157
E01000903,87.0,52.695336159903086
E01000907,104.0,67.18346253229974
E01000911,61.0,35.34183082271147
E01000915,249.0,150.63520871143376
E01000920,224.0,106.31229235880399
E01000924,102.0,58.18596691386195
E01000930,534.0,245.29168580615527
E01000938,441.0,226.2698819907645
E01000952,122.0,67.06981858163827
E01000966,64.0,41.31697869593286
E01000974,133.0,66.36726546906188
E01035712,209.0,65.53778613985575
E01000844,97.0,50.945378151260506
E01000845,235.0,137.10618436406068
E01000861,434.0,276.0814249363868
E01000862,305.0,185.8622790981109
E01000866,198.0,87.76595744680851
E01000880,47.0,28.711056811240073
E01000895,381.0,212.73031825795644
E01000898,450.0,217.18146718146718
E01000910,79.0,47.79189352692075
E01000916,717.0,321.8132854578097
E01000917,206.0,99.6613449443638
E01000925,80.0,46.24277456647398
E01000933,425.0,222.39665096807954
E01000937,201.0,123.61623616236163
E01000956,775.0,422.5736095965104
E01000960,611.0,308.74178878221323
E01000962,89.0,50.56818181818182
E01000965,113.0,65.20484708597807
E01000972,562.0,248.12362030905078
E01000863,1907.0,1143.2853717026378
E01000872,222.0,103.01624129930396
E01000889,106.0,56.173820879703236
E01000918,1173.0,533.6669699727024
E01000931,481.0,216.9598556608029
E01035709,210.0,75.45813869924542
E01000860,142.0,99.43977591036413
E01000878,60.0,25.33783783783784
E01000896,187.0,99.04661016949153
E01000851,664.0,249.90590891983442
E01000879,121.0,81.86738836265222
E01000883,258.0,164.01780038143673
E01000884,61.0,37.958929682638455
E01000947,1005.0,508.0889787664308
E01000856,433.0,238.962472406181
E01000881,114.0,68.05970149253731
E01000897,86.0,49.482163406214035
E01000908,100.0,57.736720554272516
E01000963,351.0,157.04697986577182
E01000921,371.0,162.22125054656755
E01035707,291.0,79.7478761304467
E01000948,203.0,109.08113917248791
E01000958,405.0,142.00561009817673
E01000967,164.0,105.6701030927835
E01000850,1274.0,660.1036269430052
E01000858,592.0,288.0778588807786
E01000885,54.0,35.76158940397351
E01000909,121.0,69.50028719126938
E01000922,258.0,141.06068890103882
E01000973,357.0,156.57894736842104
E01000893,95.0,58.71446229913473
E01000928,367.0,202.20385674931129
E01035710,642.0,214.1427618412275
E01000894,116.0,77.85234899328859
E01000871,116.0,62.66882766072393
E01000855,1778.0,1023.0149597238205
E01000914,1553.0,771.485345255837
E01000912,260.0,145.17029592406476
E01035711,2013.0,550.0
E01000946,539.0,280.29121164846595
E01000899,140.0,72.12776919113858
E01000913,510.0,275.6756756756757
E01000003,0.0,0.0
E01000005,0.0,0.0
E01000001,0.0,0.0
E01000002,0.0,0.0
E01032740,0.0,0.0
E01032739,0.0,0.0
E01000996,56.0,46.24277456647398
E01000997,112.0,82.05128205128206
E01000999,57.0,44.917257683215134
E01001000,143.0,106.63683818046233
E01001001,141.0,112.61980830670927
E01001002,79.0,55.67300916138125
E01001004,100.0,44.86316733961418
E01001012,177.0,87.88480635551142
E01001144,124.0,75.33414337788578
E01001151,123.0,70.04555808656036
E01001179,65.0,40.85480829666876
E01034140,100.0,30.74085459575776
E01034151,121.0,41.36752136752136
E01000982,85.0,51.328502415458935
E01000984,141.0,75.88805166846072
E01000987,66.0,44.38466711499664
E01000995,133.0,74.76110174255199
E01000998,170.0,108.97435897435898
E01001005,162.0,99.4475138121547
E01001052,87.0,62.05420827389443
E01001116,174.0,129.1759465478842
E01001131,51.0,31.040779062690202
E01001141,76.0,57.05705705705706
E01001182,85.0,61.10711718188354
E01034142,105.0,42.270531400966185
E01000978,99.0,55.15320334261838
E01000980,90.0,71.59904534606206
E01000983,79.0,46.36150234741784
E01000990,112.0,75.11737089201878
E01000993,118.0,69.33019976498238
E01000994,107.0,70.86092715231788
E01001007,92.0,44.59524963645177
E01001066,76.0,53.63443895553988
E01001111,227.0,136.5003006614552
E01001130,77.0,41.689225771521386
E01001136,365.0,173.23208353108686
E01001139,91.0,54.75330926594465
E01001148,113.0,67.82713085234093
E01001153,140.0,90.9090909090909
E01001158,75.0,43.75729288214703
E01001161,89.0,49.38956714761376
E01001164,276.0,126.37362637362637
E01001185,110.0,66.74757281553399
E01001187,104.0,48.803378695448146
E01001193,91.0,51.52887882219705
E01000977,216.0,128.95522388059703
E01000981,95.0,53.73303167420815
E01001040,112.0,60.37735849056604
E01001088,57.0,31.578947368421055
E01001146,74.0,45.67901234567901
E01001149,59.0,37.531806615776084
E01001155,408.0,230.89983022071306
E01001163,89.0,43.078412391093906
E01001175,146.0,88.80778588807786
E01000976,459.0,223.35766423357663
E01001003,100.0,59.347181008902076
E01001011,408.0,193.7321937321937
E01001025,30.0,23.148148148148145
E01001035,249.0,132.94180459156433
E01001037,216.0,160.47548291233286
E01001046,43.0,24.376417233560094
E01001047,231.0,128.90625
E01001054,101.0,59.72797161442933
E01001056,112.0,58.638743455497384
E01001147,107.0,60.38374717832957
E01001152,188.0,105.14541387024609
E01001181,217.0,103.5799522673031
E01001189,50.0,40.45307443365696
E01000989,59.0,34.442498540572096
E01001057,128.0,66.80584551148225
E01001059,46.0,31.8118948824343
E01001086,89.0,51.38568129330254
E01001090,82.0,34.0390203403902
E01001100,56.0,37.483266398929054
E01001154,166.0,82.05635195254573
E01001160,131.0,65.796082370668
E01001165,137.0,78.69040781160253
E01001183,359.0,201.68539325842696
E01001184,70.0,53.475935828877006
E01001191,251.0,128.71794871794873
E01001192,116.0,64.91326245103525
E01001034,119.0,72.64957264957266
E01001042,444.0,217.00879765395894
E01001077,50.0,36.46973012399708
E01001110,196.0,101.65975103734439
E01001126,35.0,24.665257223396758
E01000986,150.0,86.50519031141867
E01001006,186.0,116.46837820914214
E01001009,113.0,57.74144098109351
E01001026,50.0,26.413100898045432
E01001127,39.0,25.145067698259187
E01001145,152.0,79.91587802313354
E01001170,137.0,64.31924882629109
E01001177,166.0,100.3627569528416
E01000979,92.0,52.09513023782559
E01001050,61.0,36.05200945626478
E01001051,90.0,57.10659898477157
E01001089,542.0,269.6517412935324
E01001091,97.0,57.945041816009564
E01001114,150.0,103.7344398340249
E01001118,360.0,190.27484143763212
E01001133,70.0,45.841519318926004
E01001140,71.0,41.86320754716981
E01001166,184.0,91.95402298850574
E01001168,122.0,66.12466124661246
E01001174,80.0,49.813200498132005
E01001178,524.0,372.1590909090909
E01001180,125.0,67.93478260869564
E01001190,79.0,49.49874686716792
E01001041,145.0,88.30694275274057
E01001053,92.0,58.191018342820996
E01001085,146.0,83.52402745995423
E01001128,85.0,51.797684338817795
E01001143,115.0,55.235350624399615
E01001188,134.0,68.19338422391857
E01032569,140.0,78.78446820483961
E01001013,851.0,404.0835707502374
E01001030,51.0,36.221590909090914
E01001033,137.0,78.46506300114548
E01001099,82.0,54.4127405441274
E01001113,157.0,84.09212640599893
E01001142,113.0,62.56921373200443
E01000975,226.0,140.54726368159203
E01001024,48.0,34.78260869565217
E01001044,81.0,41.688111168296444
E01001058,65.0,49.01960784313725
E01001063,92.0,59.087989723827874
E01001109,191.0,87.81609195402298
E01001112,120.0,61.760164693772516
E01001162,124.0,67.0632774472688
E01001186,143.0,78.22757111597375
E01034144,143.0,37.81068217874141
E01001125,180.0,106.82492581602374
E01001150,76.0,42.36343366778149
E01001029,108.0,63.64172068355922
E01001055,89.0,56.47208121827411
E01001073,55.0,37.21244925575101
E01001083,72.0,43.689320388349515
E01001084,100.0,53.24813631522897
E01001115,132.0,79.42238267148015
E01001120,66.0,50.84745762711865
E01001124,38.0,24.219247928616955
E01001129,45.0,31.914893617021274
E01001138,68.0,43.33970681963034
E01001156,93.0,53.17324185248713
E01001169,90.0,52.20417633410673
E01001008,161.0,92.58194364577344
E01001078,143.0,93.83202099737532
E01001080,146.0,87.95180722891565
E01001096,42.0,28.513238289205706
E01034149,732.0,337.4827109266943
E01000985,48.0,32.87671232876712
E01001039,41.0,27.2063702720637
E01001095,117.0,77.6376907763769
E01001106,60.0,38.41229193341869
E01001134,41.0,24.728588661037396
E01001176,203.0,103.9426523297491
E01001032,50.0,33.898305084745765
E01001079,104.0,58.23068309070549
E01001119,25.0,17.385257301808068
E01001172,345.0,162.42937853107344
E01001031,41.0,27.94819359236537
E01001038,83.0,43.139293139293144
E01001076,292.0,168.20276497695852
E01001087,268.0,106.94333599361534
E01001171,145.0,77.70632368703107
E01000992,155.0,76.8468021814576
E01001023,350.0,255.84795321637426
E01001132,167.0,112.30665770006725
E01001135,112.0,64.07322654462243
E01001137,179.0,89.27680798004988
E01000991,66.0,40.14598540145985
E01001020,57.0,34.1726618705036
E01001069,31.0,22.777369581190303
E01001074,95.0,44.62188821042743
E01001098,39.0,26.01734489659773
E01001101,28.0,20.542920029347027
E01001157,107.0,62.31799650553291
E01001194,95.0,57.12567648827421
E01001075,157.0,95.26699029126213
E01001092,125.0,67.89788158609451
E01001108,39.0,21.558872305140962
E01001036,81.0,52.32558139534884
E01001071,69.0,34.0404538727183
E01001082,79.0,50.0
E01001093,99.0,54.157549234135665
E01001159,90.0,46.32012352032939
E01001167,290.0,134.19713095788987
E01001019,21.0,13.461538461538462
E01001022,48.0,32.30148048452221
E01001028,69.0,44.372990353697745
E01001081,108.0,73.92197125256673
E01001097,546.0,222.31270358306188
E01001015,108.0,70.40417209908735
E01001016,81.0,45.76271186440678
E01001049,68.0,44.47351209941138
E01001061,80.0,50.955414012738856
E01001062,183.0,122.65415549597856
E01001070,67.0,36.53217011995638
E01001102,67.0,42.756860242501595
E01001105,43.0,24.585477415666094
E01001123,49.0,31.612903225806456
E01001173,144.0,51.31860299358518
E01001010,330.0,202.3298589822195
E01001018,48.0,30.398986700443317
E01001067,49.0,28.06414662084765
E01001068,78.0,40.60385216033316
E01001094,63.0,40.93567251461988
E01001107,140.0,82.84023668639054
E01001122,49.0,31.370038412291933
E01001017,33.0,19.95163240628779
E01001103,36.0,21.364985163204746
E01001021,72.0,51.245551601423486
E01001027,79.0,48.82571075401731
E01001065,126.0,91.43686502177069
E01001104,50.0,29.27400468384075
E01001060,60.0,36.42987249544627
E01001072,33.0,22.40325865580448
E01001121,44.0,32.640949554896146
E01001064,131.0,81.875
E01001199,106.0,58.595909342178
E01001203,181.0,104.80602200347424
E01001245,238.0,118.58495266567016
E01001287,36.0,24.489795918367346
E01001319,48.0,32.719836400818
E01001332,138.0,92.06137424949968
E01001383,71.0,42.261904761904766
E01032743,102.0,42.78523489932886
E01034029,226.0,89.43411159477643
E01001200,102.0,65.89147286821706
E01001207,91.0,55.58949297495418
E01001216,86.0,52.34327449786975
E01001219,147.0,74.77110885045778
E01001223,79.0,53.70496261046907
E01001230,88.0,62.367115520907156
E01001249,446.0,201.3544018058691
E01001288,64.0,44.537230340988174
E01001292,91.0,55.79399141630902
E01001293,67.0,42.27129337539432
E01001303,79.0,48.05352798053528
E01001304,76.0,46.97156983930779
E01001315,83.0,57.32044198895028
E01001340,231.0,124.06015037593984
E01001346,109.0,59.110629067245114
E01001352,102.0,65.89147286821706
E01001355,149.0,85.63218390804597
E01001356,94.0,48.00817160367722
E01001363,84.0,47.217537942664414
E01001364,168.0,100.11918951132301
E01001366,117.0,58.97177419354839
E01001369,236.0,117.58844045839561
E01001372,150.0,74.81296758104739
E01001373,186.0,103.96869759642257
E01001379,59.0,36.944270507201004
E01001380,88.0,48.0611687602403
E01001198,44.0,28.04333970681963
E01001206,117.0,80.19191226867719
E01001211,65.0,38.4160756501182
E01001215,250.0,131.1647429171039
E01001233,143.0,105.5350553505535
E01001236,77.0,51.57401205626256
E01001251,87.0,52.47285886610374
E01001255,49.0,30.798240100565682
E01001305,46.0,28.169014084507044
E01001334,117.0,74.5697896749522
E01001374,61.0,32.76047261009667
E01001376,124.0,79.3854033290653
E01001385,84.0,49.97025580011898
E01001331,112.0,68.71165644171779
E01001295,87.0,49.235993208828525
E01001201,61.0,36.7913148371532
E01001202,463.0,200.3461704889658
E01001204,77.0,50.0
E01001217,52.0,34.414295168762415
E01001224,71.0,44.71032745591939
E01001229,60.0,40.0266844563042
E01001232,71.0,48.66346812885538
E01001242,72.0,47.61904761904761
E01001243,188.0,85.76642335766424
E01001257,182.0,95.43786051389617
E01001279,48.0,33.14917127071823
E01001296,72.0,51.02763997165131
E01001298,92.0,49.40923737916219
E01001299,71.0,40.804597701149426
E01001306,59.0,35.84447144592953
E01001345,149.0,81.77826564215148
E01001357,138.0,86.25
E01001360,180.0,89.06481939633845
E01001368,106.0,58.98720089037284
E01001384,77.0,46.13541042540444
E01001389,543.0,313.87283236994216
E01001253,114.0,62.36323851203501
E01001254,78.0,46.56716417910447
E01001260,120.0,62.76150627615063
E01001282,86.0,60.013956734124214
E01001300,57.0,34.862385321100916
E01001342,94.0,47.78851042196238
E01001316,80.0,51.513200257566
E01001312,120.0,64.343163538874
E01001310,102.0,55.61613958560523
E01001212,65.0,36.827195467422094
E01001213,102.0,52.76771857216762
E01001269,139.0,67.83796974133723
E01001274,54.0,31.286210892236383
E01001286,75.0,47.64930114358323
E01001289,63.0,47.79969650986343
E01001297,131.0,74.89994282447113
E01001313,46.0,27.12264150943396
E01001358,151.0,140.98972922502335
E01001359,236.0,102.74270787984327
E01001388,233.0,155.33333333333331
E01001210,148.0,90.6307409675444
E01001227,68.0,45.45454545454545
E01001237,117.0,76.97368421052632
E01001240,146.0,88.69987849331713
E01001252,307.0,143.7265917602996
E01001270,54.0,32.10463733650416
E01001317,104.0,55.08474576271186
E01001333,364.0,168.28478964401293
E01001362,329.0,153.95414131960692
E01001367,927.0,434.59915611814347
E01001382,54.0,36.12040133779264
E01032744,287.0,187.3368146214099
E01001214,85.0,47.45951982132886
E01001226,53.0,36.60220994475138
E01001228,131.0,73.0211817168339
E01001259,82.0,56.16438356164383
E01001265,121.0,67.56002233389168
E01001276,197.0,106.37149028077754
E01001291,79.0,50.67350865939705
E01001311,145.0,70.08216529724506
E01001318,112.0,65.07844276583381
E01001336,91.0,56.76855895196507
E01001343,99.0,67.02775897088694
E01001353,81.0,52.52918287937743
E01001231,137.0,73.69553523399678
E01001235,120.0,73.66482504604052
E01001244,188.0,67.87003610108304
E01001281,53.0,33.29145728643216
E01001350,58.0,39.80782429649965
E01001371,181.0,77.81599312123818
E01001195,100.0,54.054054054054056
E01001205,68.0,44.61942257217848
E01001323,244.0,137.3873873873874
E01001375,62.0,36.904761904761905
E01001377,59.0,34.26248548199768
E01001381,221.0,118.75335840945728
E01001209,114.0,69.68215158924205
E01001218,154.0,80.67050811943426
E01001225,291.0,170.9753231492362
E01001234,201.0,142.7556818181818
E01001250,273.0,133.43108504398828
E01001258,98.0,58.89423076923077
E01001264,90.0,54.21686746987952
E01001283,116.0,77.7479892761394
E01001285,102.0,57.724957555178264
E01001324,89.0,50.36785512167515
E01001354,143.0,70.4780680137999
E01001387,179.0,112.43718592964824
E01001262,70.0,44.13619167717528
E01001302,73.0,45.45454545454545
E01001361,1113.0,530.758226037196
E01001386,99.0,57.02764976958526
E01034030,1696.0,737.3913043478261
E01001196,195.0,109.36623667975323
E01001263,130.0,80.64516129032258
E01001268,88.0,51.16279069767442
E01001307,113.0,59.06952430737062
E01001314,62.0,39.41513032422123
E01001320,96.0,62.909567496723454
E01001335,115.0,64.93506493506493
E01001271,128.0,66.25258799171843
E01001275,104.0,54.99735589635114
E01001294,116.0,61.53846153846154
E01001321,145.0,69.71153846153847
E01001261,492.0,219.25133689839572
E01001278,246.0,127.2633212622866
E01001301,114.0,66.94069289489137
E01001328,186.0,103.33333333333333
E01001329,78.0,42.62295081967213
E01001341,93.0,52.69121813031161
E01001351,384.0,192.096048024012
E01001197,89.0,48.66047020229634
E01001290,113.0,58.884835852006255
E01001327,172.0,93.835242771413
E01001330,160.0,92.91521486643438
E01001365,205.0,89.95173321632295
E01001370,186.0,91.67077378018729
E01001248,71.0,47.42818971275886
E01001280,72.0,39.38730853391685
E01034027,307.0,84.43344334433444
E01001273,87.0,51.388068517424685
E01001309,100.0,54.70459518599562
E01032572,125.0,82.94625082946251
E01001239,119.0,76.52733118971061
E01001246,311.0,211.85286103542234
E01001266,226.0,122.22823147647377
E01001272,191.0,116.39244363193176
E01001348,217.0,131.1178247734139
E01001208,87.0,65.51204819277108
E01001241,161.0,102.41730279898219
E01001267,136.0,68.27309236947791
E01001284,93.0,61.46728354263053
E01001322,200.0,109.22992900054615
E01001349,89.0,63.30014224751067
E01001344,161.0,69.51640759930916
E01001277,203.0,103.09801929913662
E01001308,67.0,33.201189296333006
E01001347,269.0,164.828431372549
E01001325,114.0,65.5549166187464
E01001326,177.0,99.27089175546831
E01001338,230.0,122.47071352502662
E01001339,173.0,117.92774369461486
E01001247,690.0,282.2085889570552
E01001220,169.0,125.46399406087602
E01001337,315.0,205.34550195567144
E01001424,76.0,60.99518459069021
E01001442,161.0,88.75413450937155
E01001460,169.0,84.28927680798006
E01001462,85.0,59.482155353393985
E01001562,121.0,54.23576871358135
E01001557,105.0,60.55363321799308
E01001554,245.0,126.22359608449251
E01001515,176.0,86.1478218306412
E01001495,144.0,75.39267015706807
E01001467,88.0,45.54865424430642
E01001466,85.0,46.85777287761852
E01033146,105.0,59.96573386636208
E01001391,89.0,47.44136460554371
E01001430,131.0,68.44305120167189
E01001448,112.0,60.215053763440864
E01001459,81.0,46.285714285714285
E01001464,78.0,57.47973470891673
E01001476,125.0,67.4217907227616
E01001482,148.0,76.28865979381445
E01001487,171.0,86.40727640222335
E01001503,137.0,68.87883358471595
E01001517,149.0,77.72561293688055
E01001522,84.0,41.791044776119406
E01001555,194.0,95.14467876410005
E01001497,61.0,41.327913279132794
E01001566,93.0,55.16014234875445
E01001541,48.0,31.51674326986211
E01001514,93.0,50.16181229773463
E01001509,165.0,89.04479222881812
E01001508,193.0,92.69932756964457
E01001492,129.0,61.63401815575729
E01001491,214.0,104.13625304136254
E01001488,136.0,67.19367588932806
E01001479,174.0,93.44790547798067
E01001447,119.0,58.020477815699664
E01001446,95.0,50.666666666666664
E01001435,75.0,50.0
E01001396,89.0,58.09399477806788
E01001401,34.0,24.727272727272727
E01001428,139.0,76.71081677704194
E01001431,121.0,67.37193763919821
E01001432,229.0,110.6280193236715
E01001458,144.0,76.8
E01001485,213.0,107.6301162203133
E01001486,181.0,79.14298207258418
E01001512,282.0,132.02247191011236
E01001530,85.0,56.666666666666664
E01001537,71.0,40.04512126339538
E01001542,92.0,57.5
E01001547,184.0,90.64039408866995
E01001558,470.0,263.8966872543515
E01001408,66.0,38.52889667250438
E01001480,112.0,68.92307692307692
E01001489,146.0,74.83341875961045
E01001493,92.0,48.370136698212406
E01001494,69.0,45.24590163934426
E01001529,130.0,73.40485601355167
E01001567,39.0,23.867809057527538
E01001565,76.0,42.08194905869325
E01001550,109.0,64.88095238095238
E01001540,123.0,68.06862202545656
E01001505,131.0,77.60663507109004
E01001504,130.0,86.89839572192514
E01001502,218.0,115.03957783641161
E01001475,36.0,21.27659574468085
E01001461,206.0,111.83496199782844
E01001455,61.0,40.10519395134779
E01001441,190.0,114.87303506650544
E01001436,106.0,55.584687991609854
E01001423,129.0,64.82412060301507
E01001392,70.0,36.28823224468636
E01001409,128.0,64.16040100250626
E01001410,122.0,72.44655581947744
E01001434,58.0,36.024844720496894
E01001438,140.0,83.43265792610251
E01001444,126.0,70.23411371237458
E01001449,94.0,55.3918680023571
E01001456,39.0,27.777777777777775
E01001472,63.0,36.353144835545294
E01001539,64.0,38.577456298975285
E01001546,105.0,55.35055350553505
E01001393,86.0,39.44954128440367
E01001398,43.0,31.27272727272727
E01001411,151.0,79.26509186351706
E01001481,108.0,63.19485078993564
E01001528,217.0,163.03531179564237
E01001551,169.0,94.83726150392818
E01001564,132.0,79.23169267707082
E01032574,414.0,187.07636692272933
E01001390,93.0,44.37022900763358
E01001394,138.0,76.41196013289037
E01001426,168.0,85.3658536585366
E01001457,96.0,57.55395683453238
E01001469,78.0,45.1650260567458
E01001525,74.0,38.065843621399175
E01001552,114.0,61.78861788617886
E01001570,105.0,52.13505461767627
E01001402,88.0,44.670050761421315
E01001405,73.0,39.14209115281501
E01001414,95.0,60.27918781725889
E01001416,50.0,29.18855808523059
E01001429,1104.0,432.26311667971805
E01001498,290.0,142.4361493123772
E01001524,46.0,27.561414020371483
E01001526,35.0,20.74688796680498
E01001538,59.0,35.931790499390985
E01001556,62.0,36.66469544648137
E01001560,127.0,76.00239377618193
E01001563,95.0,54.976851851851855
E01033150,85.0,43.859649122807014
E01001395,95.0,57.26341169379144
E01001397,133.0,59.4015185350603
E01001421,85.0,51.3595166163142
E01001440,144.0,85.81644815256257
E01001465,130.0,80.24691358024691
E01001500,108.0,67.4578388507183
E01001544,159.0,95.84086799276673
E01001406,290.0,177.37003058103974
E01001425,414.0,196.02272727272725
E01001463,61.0,36.65865384615385
E01001499,111.0,71.61290322580645
E01001501,456.0,220.5029013539652
E01001516,193.0,105.119825708061
E01001543,41.0,25.64102564102564
E01001399,69.0,46.59014179608373
E01001420,74.0,44.57831325301205
E01001433,127.0,66.56184486373165
E01001496,97.0,56.19930475086906
E01001507,644.0,319.4444444444444
E01001531,39.0,25.590551181102363
E01001548,168.0,87.68267223382047
E01001553,115.0,64.89841986455983
E01001478,84.0,54.0888602704443
E01001484,93.0,66.95464362850973
E01001511,427.0,237.35408560311282
E01001533,55.0,37.31343283582089
E01001534,161.0,96.40718562874251
E01001549,176.0,84.94208494208493
E01001418,106.0,60.98964326812428
E01001439,346.0,154.53327378293883
E01001536,320.0,172.97297297297297
E01001545,117.0,61.676331049024775
E01001400,56.0,34.48275862068965
E01001404,80.0,50.63291139240506
E01001403,111.0,64.87434248977206
E01001468,323.0,245.62737642585552
E01001569,103.0,52.71238485158649
E01033927,550.0,205.60747663551402
E01001520,91.0,51.09489051094891
E01001450,538.0,255.58194774346794
E01001471,57.0,29.921259842519685
E01001413,77.0,47.15248009797918
E01001454,49.0,28.65497076023392
E01001474,70.0,36.68763102725367
E01001532,91.0,53.30990041007615
E01001535,97.0,66.2568306010929
E01033148,107.0,54.28716387620497
E01001452,52.0,37.142857142857146
E01001559,535.0,238.41354723707664
E01001523,57.0,31.649083842309828
E01001521,62.0,32.821598729486496
E01001527,111.0,66.07142857142857
E01001568,62.0,40.469973890339425
E01001419,139.0,66.09605325725154
E01001451,139.0,85.64386937769562
E01001453,47.0,25.981205085682696
E01001483,125.0,99.92006394884092
E01001518,185.0,98.29968119022317
E01001422,54.0,32.608695652173914
E01001473,65.0,41.480536056158265
E01001513,1022.0,564.3290999447819
E01033151,155.0,99.23175416133162
E01001415,230.0,138.30426939266385
E01001445,232.0,78.35190813914218
E01001427,296.0,148.59437751004015
E01001477,148.0,78.10026385224273
E01033926,375.0,140.39685511044553
E01001407,132.0,78.10650887573964
E01001470,77.0,47.38461538461539
E01001437,314.0,121.75261729352462
E01001417,83.0,46.03438713255685
E01001412,211.0,118.27354260089686
E01001704,117.0,71.12462006079028
E01001695,122.0,80.3159973666886
E01001692,79.0,52.07646671061305
E01001636,109.0,58.040468583599576
E01001573,132.0,81.53180975911056
E01034181,93.0,41.91077061739522
E01034184,105.0,50.55368319691863
E01001590,86.0,49.39689833429064
E01001631,294.0,130.08849557522123
E01001632,111.0,42.301829268292686
E01001638,119.0,56.50522317188984
E01001683,120.0,75.14088916718848
E01001690,128.0,60.37735849056604
E01001696,303.0,232.71889400921657
E01001698,136.0,70.42982910409114
E01001702,83.0,49.37537180249851
E01001710,106.0,58.273776800439805
E01033727,418.0,144.63667820069205
E01033728,87.0,48.60335195530726
E01033732,67.0,59.76806422836753
E01033744,93.0,48.94736842105263
E01034179,504.0,156.1822125813449
E01034187,478.0,198.42258198422581
E01001693,181.0,101.40056022408963
E01001664,183.0,94.37854564208355
E01001624,91.0,59.75049244911359
E01033734,90.0,45.89495155532891
E01033735,565.0,464.2563681183238
E01001703,183.0,91.36295556665003
E01001697,151.0,61.407076047173646
