lsoa_code,dpi_score,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01002898,0.956,9.458,0.034,0.013,0.777,-2.231,0.037,28.735,41.752,1705,167.06666666666666,98.65,99.9,65.0,38.12316715542522,3.6667148018952895,8.732999284180387,61.91839656406586,11.095204008589835,11.095204008589835,38.08160343593414,8.353365384615383,2.704326923076924,5.649038461538462,3.064903846153846,88.58173076923077,8.353365384615383,9.34,9.34,2.321916495935287,1.0,-0.6017691177579788,-0.6149303255151539,-0.4053704622008762
E01002903,0.967,7.616,0.01,0.003,0.8639999999999999,-2.9720000000000004,0.096,24.541,37.074,1642,113.4,70.68333333333334,99.88333333333333,205.0,124.8477466504263,4.835072816378726,4.43213296398892,68.42105263157895,6.463527239150507,6.463527239150507,31.57894736842105,5.956112852664576,2.272727272727273,3.683385579937304,5.094043887147335,88.94984326018809,5.956112852664576,9.34,9.34,2.0901178500944604,1.0,-0.3115293987043353,-0.7540835497840193,-1.1857884085921018
E01002908,0.956,26.916000000000004,0.157,0.1049999999999999,4.688,0.0299999999999999,0.722,34.845,46.405,1371,135.52,99.68,100.0,91.0,66.3749088256747,4.210272675991506,14.789337919174548,51.074806534823736,19.17454858125537,19.17454858125537,48.92519346517626,15.340501792114694,7.311827956989248,8.028673835125447,4.086021505376344,80.57347670250896,15.340501792114694,8.96,8.96,2.8226412516749795,5.0,-0.3910015411311061,0.0031270330610629,0.1252682709098439
E01002813,0.946,10.093,0.038,0.021,0.7910000000000001,-2.178,0.268,27.376,42.32099999999999,1698,154.13333333333333,96.9,99.68333333333334,113.0,66.54888103651355,4.212851499302516,4.682539682539683,74.76190476190476,6.904761904761905,6.904761904761905,25.23809523809524,6.729475100942127,2.4226110363391657,4.306864064602961,5.585464333781965,87.6850605652759,6.729475100942127,9.75,9.75,2.445131801452914,2.0,-0.5550331453850945,-0.4010671052631795,-0.3314410953500762
E01002818,0.967,12.656,0.015,0.009,3.541,-3.123,0.264,38.335,46.568,1902,92.9375,85.3375,93.325,825.0,433.75394321766566,6.074780223274146,10.74313408723748,61.389337641357024,14.216478190630047,14.216478190630047,38.610662358642976,8.532176428054953,2.6030368763557483,5.929139551699205,3.398409255242227,88.06941431670282,8.532176428054953,10.04,10.04,2.718467263243523,4.0,0.2760030623533733,0.0970579191982513,-0.9184987560635164
E01002847,0.976,22.142,0.0799999999999999,0.065,0.69,-0.77,0.921,46.079,46.657,1640,162.78333333333333,99.11666666666667,99.81666666666666,181.0,110.36585365853658,4.712820760385433,8.89423076923077,70.51282051282051,11.538461538461538,11.538461538461538,29.48717948717949,9.554597701149426,2.586206896551724,6.968390804597702,5.172413793103448,85.27298850574712,9.554597701149426,9.73,9.73,2.435871832007845,2.0,-0.6074907361585733,0.0792941162201935,-0.7844854683259918
E01002854,0.937,45.147,0.325,0.221,13.844,0.035,1.176,37.305,33.708,1104,63.05,57.85,99.625,236.0,213.768115942029,5.369558915592919,20.49891540130152,40.02169197396963,28.41648590021692,28.41648590021692,59.97830802603037,18.387681159420293,9.601449275362318,8.78623188405797,4.891304347826087,76.72101449275362,18.387681159420293,9.94,9.94,3.461964710615236,9.0,0.0877210079051888,0.3285015741786956,1.0569292090284907
E01002872,0.921,38.9,0.289,0.195,13.983,0.1139999999999999,0.406,39.628,33.443,1426,125.63333333333333,85.23333333333333,99.56666666666666,147.0,103.08555399719496,4.645213195551404,19.96481970096746,48.10905892700088,26.121372031662272,26.121372031662272,51.89094107299912,23.42475908080059,11.78650852483321,11.638250555967383,5.114899925871016,71.46034099332839,23.42475908080059,9.03,9.03,4.049824515678992,10.0,-0.138010648720864,0.3898488699903016,2.817348193426988
E01002875,0.945,14.928000000000004,0.059,0.051,0.386,-1.673,0.658,32.276,44.352,1324,143.26666666666668,95.56666666666666,99.0,87.0,65.70996978851963,4.200354413843487,6.367041198501873,70.50561797752809,9.363295880149812,9.363295880149812,29.49438202247191,9.119746233148296,3.0927835051546397,6.026962727993656,4.9167327517842985,85.96352101506741,9.119746233148296,8.22,8.22,2.500981469013933,2.0,-0.3552129755845233,-0.6571491951145684,-0.1235477788757902
E01002884,0.966,21.59,0.09,0.07,2.649,-1.159,1.012,44.45,38.534,1374,114.15,92.91666666666669,100.0,382.0,278.0203784570597,5.631284820218727,9.796238244514106,60.73667711598746,13.557993730407524,13.557993730407524,39.26332288401254,17.256317689530686,7.509025270758123,9.747292418772563,5.1985559566787005,77.54512635379062,17.256317689530686,9.55,9.55,2.5362434833600527,2.0,-0.2206672444886092,-0.2486949770200855,-0.5708116438690024
E01002887,0.963,12.569,0.022,0.011,0.139,-2.029,0.223,33.633,55.25399999999999,1364,141.46666666666667,93.73333333333332,97.86666666666667,116.0,85.04398826979471,4.454858656995556,5.280172413793103,71.98275862068965,7.219827586206897,7.219827586206897,28.01724137931035,6.321839080459771,2.0114942528735638,4.310344827586207,5.268199233716475,88.40996168582376,6.321839080459771,11.65,11.65,2.5516428804851543,3.0,-0.3585004641593141,0.4302439136694208,-1.0701080760484236
