lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10
E01000086,0.0,0.0,0.0,0.0,0.0,-0.04512847935296781,,,1.5302091357810235,1.0837190129033374,1.171035612599744,1.5492303696768874,1.8125209922468672,1.0704537070709095,1.1429303262876553,-0.2651261344150312,-1.1174787342995602,1.2463699813970126,0.824493747894377,0.38699543411970827,-0.2391570719583247,-0.1729299477817585,-0.09233948676281212,1.3700618132382865,-1.2936717421733808,1.4537018949388072,1.4537018949388072,1.2936717421733817,0.7489808499877786,0.4048554743908399,1.0105569705394248,-0.7069179545392507,-0.37253007179758224,0.7489808499877786,1.9240923937813625,1.9240923937813625,0.4866263194503289
E01000025,0.0,0.0,0.0,0.0,0.0,0.012792419613914401,,,1.3967671812138758,1.096953790178275,1.0853203832683247,1.2669989951501455,1.1080504555995287,1.016090895823513,1.5814704172949559,-0.10298360338931278,-0.4365442773874708,1.1525864906317334,0.8459840307834976,0.42480161650309917,-0.2536232233599366,-0.2510209353917907,-0.4230504738032451,1.863993702536097,-1.1200447978948167,1.5024537615027935,1.5024537615027935,1.1200447978948171,0.17818780521286198,0.0937700233397299,0.2439576317726299,-0.9916839200348162,0.2748232056942313,0.17818780521286198,1.2933182694023637,1.2933182694023637,0.43250250707221777
E01000028,0.0,0.0,0.0,0.0,0.0,-1.2614673576574877,,,1.706602145875974,1.6395796584506594,1.449610107926859,1.4685354816543057,2.16546784697119,-0.6463589449033169,1.7453070243285806,-1.1857752926922347,-0.45799103193588303,0.023983799715781576,0.10886732768667366,0.42480161650309917,-0.17261277551091003,-0.14568495141959392,0.007624647496793026,1.259621250070508,-1.0022033045907779,1.1640144432280577,1.1640144432280577,1.002203304590779,0.5690324430288571,1.332695517224838,-0.6560921295777901,-1.6643479063710949,0.21449154258759778,0.5690324430288571,0.66569801564526,0.66569801564526,1.2505766557548288
E01000033,0.0,0.0,0.0,0.0,0.0,-0.9139419638562009,,,1.5138730505589106,1.5998753266258507,1.0424627686026147,1.9039265565821175,0.9415392378465215,-0.16761547811172992,2.4701505595819846,-0.6811170232135514,-0.7502030626580002,0.7806533293032203,0.8365820320195076,0.42480161650309917,-0.2275841508370352,-0.1916773782536968,-0.1652637153382672,1.8394589691594545,-1.4485879113445432,1.6837908166653957,1.6837908166653957,1.4485879113445446,1.2514085514479227,1.1421612115174855,1.0415754178958938,-0.3953722495742936,-0.9692204415503828,1.2514085514479227,1.6717827440297628,1.6717827440297628,0.6717766718467896
E01000042,0.0,0.0,0.0,0.0,0.0,-0.16097027728673222,-0.16674697158290236,-0.11938832563465983,1.8438069065897877,1.6792839902754682,1.642469373922554,1.8450112589835408,1.2944860925708446,0.009502068210432384,2.6065784109276544,-0.406091617095539,0.49907038978701446,-0.6065741416070849,0.0626632194750652,0.42480161650309917,-0.10896170934381771,-0.15275981131882468,-0.01769245441237629,1.026326940588795,-0.9774633529096727,1.0517874837477823,1.0517874837477823,0.9774633529096743,0.5495835335169065,0.3384912044352088,0.6839924469185367,-1.73370911452665,0.2628791160574499,0.5495835335169065,1.094624420222979,1.094624420222979,0.15314096715943615
E01000052,0.0,0.0,0.0,0.0,0.0,0.36031781341520763,,,1.083077634645437,0.6866756946552529,0.5067425852812402,1.4388269159146483,0.32815176048287936,0.13576408143019164,2.0685660942213677,0.8628739493987522,0.8958353489326414,-0.5306084471532971,0.6418263433368555,0.42480161650309917,-0.03373772205543591,-0.10721719716372473,0.1381864559733164,1.4463158733097194,-0.933105648610274,1.2870405284948072,1.2870405284948072,0.933105648610275,-0.5348681404015899,-0.2812480098471984,-0.7325990308189357,-1.3449147986270795,1.0824135403712851,-0.5348681404015899,2.2741720328117068,2.2741720328117068,0.8774617608186077
E01000055,0.0,0.0,0.0,0.0,0.0,0.4182387123820898,,,0.8641006720613834,0.9910755719787854,0.5710290072798051,1.412731554116301,0.7252169720477429,-0.3692839714488454,1.186866459000934,0.01919875815022592,-0.3105445944155487,2.5001240200577564,0.8459840307834976,0.42480161650309917,-0.21601122971574568,-0.212936057030739,-0.25254539760252576,1.1183581666459528,-1.3248519588910541,1.285449971041339,1.285449971041339,1.324851958891055,0.3495776133163434,0.35229343698081034,0.24480030326593596,-0.38198244613417975,-0.15090738130476933,0.3495776133163434,2.0691704423885326,2.0691704423885326,-0.23600764369444846
E01000063,0.0,0.0,0.0,0.0,0.0,-0.39265387315426103,,,1.0910621257371442,0.5940322537306993,0.7853170806083548,2.464675734918145,0.9529246202569835,0.14803955493766827,1.053518243125821,0.5792856498194157,-0.01833256369343155,1.1692306596412703,0.8459840307834976,0.42480161650309917,-0.24783676279929184,-0.27093090886419197,-0.5206628565372107,0.9472747769444112,-1.2139364469561085,1.0090298844970498,1.0090298844970498,1.2139364469561096,0.4136209435247898,0.331279907445682,0.40848142077337857,-0.5528735990306658,-0.13401706033616684,0.4136209435247898,1.662321132164078,1.662321132164078,0.22789851702020775
E01000078,0.0,0.0,0.0,0.0,0.0,-0.21889117625361443,,,1.2435934383166483,1.216066785652701,0.8710323099397748,2.067624768478674,0.5957082471287372,0.3672444389997503,1.3024554436625018,0.36189864484967116,0.07013529881876907,1.0303158644462844,0.548343612769182,0.08832659329092477,-0.1870789269125219,-0.20663396027547182,-0.22613055521711858,1.7023651966364473,-1.325943388505423,1.6815972968755102,1.6815972968755102,1.3259433885054237,0.7847894492663638,1.0961486726284058,0.1255653948137158,-0.9254743258932906,-0.30879789398530477,0.7847894492663638,2.0092469005725273,2.0092469005725273,0.40520581996512756
E01034474,0.0,0.0,0.0,0.0,0.0,1.8083402875872627,,,1.005343566200888,0.4352149264314652,-0.307552093367249,-0.13100982980824444,0.5430508534803502,1.6772128261547525,1.9459966024932038,1.7283707078551704,3.7402111709158183,-0.5240734769492328,0.027338566976073876,-0.6384972630297547,1.2653226738093115,0.5922418159333855,1.5157325129268446,-0.4403077089066557,0.472374747026594,-0.3185896933988161,-0.3185896933988161,-0.47237474702659293,-1.9241299985714821,-1.204508445324981,-2.3677208063366426,-0.95532148434173,2.18017464510518,-1.9241299985714821,-1.0626230851531966,-1.0626230851531966,-0.08656467078439715
E01000016,0.0,0.0,0.0,0.0,0.0,-0.39265387315426103,,,1.0422374215901544,0.8322582446795512,0.7424594659426448,1.5987111903176,1.076740653970758,0.4742164224220463,1.247124659708163,-0.38767679244753017,-0.1336088693911475,0.2506005623841004,0.8180466630276415,0.3907760523580466,-0.2854487564434827,-0.30876873530275784,-0.7260084161974805,0.9478330959094738,-1.1088482448625838,0.9190527833923272,0.9190527833923272,1.1088482448625843,-0.36123555091952697,0.09733257377438619,-0.8938032146263143,-1.702240780533147,1.0814279282671593,-0.36123555091952697,1.8200146632588277,1.8200146632588277,0.5434722651006536
E01000018,0.0,0.0,0.0,0.0,0.0,-0.4505747721211432,,,1.0942742773257617,1.0043103492537215,1.0424627686026147,1.3339436348405211,0.9344233738399829,0.3497080482747837,1.2204344856300036,-0.32239623907033876,-0.023694252330534616,1.1877953096903693,0.8384624317723054,0.3983372888347258,-0.2912352170041275,-0.32120397873648565,-0.8002214956660016,1.340998507141503,-1.1103489788254972,1.4415045285509855,1.4415045285509855,1.110348978825498,0.19714074249066038,0.754246484129293,-0.6336277912427234,-0.5877184451176961,0.07921230447176347,0.19714074249066038,2.166940431667277,2.166940431667277,0.36860929017423216
E01000044,0.0,0.0,0.0,0.0,0.0,0.012792419613914401,,,0.6338352910373303,-0.04123705546623811,-0.17897924937011903,0.9229416865165494,-0.03760364945321354,1.4369642732227106,1.130714438921113,1.378304891296521,0.25511355679882486,0.023343639369260573,0.6020693199919825,0.42480161650309917,-0.18418569663219952,-0.2162146700077464,-0.2664759795482647,0.9420988491383245,-0.8724356669729237,1.0751199222848427,1.0751199222848427,0.8724356669729247,-0.27535727670360405,0.21682580288768535,-0.8794285908016967,-1.6970662615578758,1.0006562705972766,-0.27535727670360405,2.4760197526129866,2.4760197526129866,-0.08486382848216732
E01000049,0.0,0.0,0.0,0.0,0.0,0.18655511651456103,0.2334457602160544,0.17299124734817328,1.807004826960196,2.036622976698745,1.192464419932599,1.4838915984048715,1.1279748748178373,0.20766328340255452,2.4303206074961157,-0.23685937858033734,0.3301771977182678,-0.48110271368903235,0.783662210405049,0.3416280152596408,-0.15525339382897577,-0.18976777710896187,-0.15766939012264833,0.7505558557420072,-0.9679691639590483,1.1668981673784269,1.1668981673784269,0.9679691639590494,-0.44181881712853843,-0.6896335845248908,0.030047267933296404,-2.1298263451935306,1.3437901317641174,-0.44181881712853843,1.6686288734078678,1.6686288734078678,0.5440403537639217
